"genes","logFC","logCPM","LR","PValue","FDR"
"ENSG00000049239",-9.22053412627709,12.0659817659261,5.55467759308084,0.0184313673526957,0.999139705439473
"ENSG00000173614",-6.94848554174272,7.89936650045312,5.55248988761336,0.0184544171388497,0.999139705439473
"ENSG00000116288",-6.21427778476659,9.95447759085081,3.5610978224483,0.0591486079407066,0.999139705439473
"ENSG00000162413",-6.50472833662437,10.7326313464722,3.51193740636869,0.0609281669726638,0.999139705439473
"ENSG00000067606",-4.22628110412646,6.26541330158272,2.77647687756763,0.0956583847988876,0.999139705439473
"ENSG00000162408",-4.26889633036838,7.57215054100075,2.71408067522128,0.0994662603031148,0.999139705439473
"ENSG00000215788",-3.89248279201806,6.15137460549589,2.42208226420768,0.119635811272426,0.999139705439473
"ENSG00000182873",-3.77639077062904,6.11048168657578,2.31894742953898,0.127806482940695,0.999139705439473
"ENSG00000280113",-3.29723333757418,5.98311482908047,1.85309413407624,0.173423956675901,0.999139705439473
"ENSG00000171612",-2.71606550431268,6.64845542006989,1.28119300273486,0.257677334430795,0.999139705439473
"ENSG00000169885",-2.37094424288924,6.49740738768824,1.00201488907078,0.316823454374091,0.999139705439473
"ENSG00000240731",-2.29254014837315,6.4643711900741,0.944814760562861,0.331042676760594,0.999139705439473
"ENSG00000008128",-1.99911751308216,6.77046300302884,0.75050337529068,0.386316905966444,0.999139705439473
"ENSG00000187634",1.89933098677836,7.37642790841138,0.674899253589717,0.411348701026141,0.999139705439473
"ENSG00000235169",1.90714884027431,6.37681262380035,0.658720019425302,0.417012188529716,0.999139705439473
"ENSG00000284747",-1.80141282026529,6.29751909538611,0.586402918900083,0.443813468353472,0.999139705439473
"ENSG00000223972",1.76490028336071,6.44248042150207,0.560112965502593,0.454214730634891,0.999139705439473
"ENSG00000237613",1.73568607110085,6.32267949439156,0.544955847702796,0.460386088363559,0.999139705439473
"ENSG00000116151",-1.53559007073401,7.109325012404,0.455425195741054,0.499769811443501,0.999139705439473
"ENSG00000097021",-1.66110711877516,8.77748809386699,0.44239697693352,0.505967799875831,0.999139705439473
"ENSG00000197785",-1.5965012615724,8.57840952065319,0.423737852408169,0.515077796787056,0.999139705439473
"ENSG00000169598",-1.48560062698266,7.77244645306069,0.419694860765934,0.517089342077283,0.999139705439473
"ENSG00000180758",-1.46712062571486,7.09969707739657,0.415376700112415,0.519253042898913,0.999139705439473
"ENSG00000230092",1.3895263147628,6.67143973027978,0.368748997974746,0.543686962273364,0.999139705439473
"ENSG00000069424",-1.44497349498018,8.63538518949005,0.346835709802031,0.555909846830669,0.999139705439473
"ENSG00000228794",-1.4422666506089,8.96122344599329,0.328889269360417,0.566313859620583,0.999139705439473
"ENSG00000162591",-1.50746459720525,9.65598191199639,0.326978591717488,0.56744364237264,0.999139705439473
"ENSG00000008130",-1.60601410391155,11.1262577587246,0.321254700179844,0.570854590019693,0.999139705439473
"ENSG00000235098",-1.25590438341319,6.97667671501127,0.311323705185337,0.576869040681232,0.999139705439473
"ENSG00000158292",1.40261127380964,9.44247377188436,0.290957684172248,0.589607476424168,0.999139705439473
"ENSG00000157870",-1.39303728867272,9.37783795426801,0.290503519257469,0.589898043876592,0.999139705439473
"ENSG00000269896",-1.19994365611393,7.1501077290468,0.281988217641902,0.595401019875951,0.999139705439473
"ENSG00000187730",-1.24486670567341,6.14560465016217,0.278447833182173,0.597720371070404,0.999139705439473
"ENSG00000284693",-1.24486670567341,6.14560465016217,0.278447833182173,0.597720371070404,0.999139705439473
"ENSG00000187583",1.22604551277051,6.17161410577445,0.276342302523692,0.599108684871036,0.999139705439473
"ENSG00000242485",-1.36753946420191,9.83145305365715,0.265847118587544,0.606131264113689,0.999139705439473
"ENSG00000237491",-1.16125748104281,8.04268490501194,0.251822483070196,0.615794724592364,0.999139705439473
"ENSG00000157881",-1.21224291958846,9.02855371931343,0.232876701043875,0.629398953462918,0.999139705439473
"ENSG00000157916",-1.34538501321688,11.6078393363655,0.230660992577885,0.631034145040693,0.999139705439473
"ENSG00000238009",1.12200853281401,6.24608428817663,0.230437750957674,0.631199432580294,0.999139705439473
"ENSG00000230415",-1.09526646337589,6.10458319546318,0.219714644327643,0.639257431124111,0.999139705439473
"ENSG00000272455",-1.11292606446538,8.56717300096453,0.211163065930454,0.645857328264543,0.999139705439473
"ENSG00000224870",-1.09400862995039,8.68164076051826,0.200758427521662,0.654109360402653,0.999139705439473
"ENSG00000116198",-1.15498298017939,10.0421290210572,0.187146444710427,0.665302294972836,0.999139705439473
"ENSG00000130764",-1.15874041470945,10.1822261391679,0.185531071672967,0.666662390800358,0.999139705439473
"ENSG00000160075",-1.1772741076785,11.5941815726556,0.177975569961801,0.67311880704642,0.999139705439473
