"","sample_1","sample_6","sample_12","sample_18","sample_25","sample_31","sample_38","sample_44","sample_10","sample_23","sample_29","sample_36","sample_42","sample_49"
"ENSGMOG00000003523",0.538391660833977,0.499684000776043,0.671348790918522,1.11754176857013,1.25663307841185,0.717400098941121,0.516288454789655,0.552766398049519,0.812891859133257,0.628667333415618,1.4780140718358,1.43807750151825,0.538343519041123,0.432480727341794
"ENSGMOG00000003530",8.88346240376062,41.9350188343587,31.3855559754409,123.95400783057,23.214642659082,29.7394950106501,10.2584271234292,10.4795296296888,22.802658817738,134.731267892635,34.0795936948293,34.6982289468891,18.3886812556678,16.7706415380318
"ENSGMOG00000003670",10.806289763882,8.95587478313985,9.98631326491302,19.3707239885489,4.96039373057308,8.57619209188704,5.14043722377526,7.04777157513137,5.50265258490205,13.948556460159,5.08777920881939,12.4633383464915,5.72344162348984,5.69432957666696
"ENSGMOG00000003683",116.254142192937,56.0799197794036,67.0509604929874,89.5430342066816,81.1851107237127,114.457924876515,73.3354079042522,81.2566605132793,84.5615967308622,103.847985138592,85.6679694714058,122.273461411141,78.2298134775022,56.2705479685823
"ENSGMOG00000003714",2.9996106817893,3.65153692874801,3.18890675686298,3.35262530571039,3.37306773678969,2.86960039576448,3.92828172122563,3.33963032154918,3.50168800857403,3.18262837541657,2.87075810106569,2.72865987467565,4.10841106636647,4.27675385926885
"ENSGMOG00000003756",68.1834581899029,11.3005458637044,48.169275748404,74.3630918502707,103.076981721309,57.0659169612256,98.8804627542795,57.6949927964186,61.2378533880387,63.7704426333468,94.5929005974912,71.4982634729202,91.3767288898749,69.3170499100598
"ENSGMOG00000003844",3.07652377619415,5.38121231604969,0.699321657206794,1.25723448964139,0.859801579966,0.586963717315463,0.920340288972863,1.31282019536761,1.4798800512426,2.20033566695466,0.994817163735635,0.811223205984654,1.24669025462155,1.24938876787629
"ENSGMOG00000003917",14.8057706729344,31.5954037413775,6.9372708394914,14.3883502703404,10.4498961257406,6.78269184453424,16.678361822118,14.0725112170107,13.6941013192449,12.8876803350202,8.83966108347949,8.22285340611717,10.8518719890921,15.8335999621246
"ENSGMOG00000003948",120.792014762823,87.7521979824389,58.6031548739293,86.5629228238279,85.4841186235427,63.7181724241341,94.6603658194771,79.8977764514076,88.0841281204396,75.7937053849205,91.7505658439608,66.0778175056591,84.8032711836885,73.257429870285
"ENSGMOG00000004001",1.38443569928737,1.15311692486779,1.56648051214322,3.35262530571039,2.67861261450946,0.260872763251317,10.3706637440357,10.7098489622094,0.875422002143508,3.22192008375504,1.4780140718358,0.147495128360846,7.6501447442686,8.21713381949409
"ENSGMOG00000004050",22.1125146413955,20.7945418784492,18.4620917502594,29.3354714249659,18.7833575931034,17.4458660424318,20.9433534051629,19.8074625967744,19.4468744761879,26.0111109200712,18.3614825078063,19.3587355973611,21.8170794558771,18.3323774978772
"ENSGMOG00000004066",5.69156898595918,3.99747200620834,2.79728662882718,5.02893795856558,6.25009610052208,6.16311903181236,5.00575327904752,2.60260845748315,4.73144748777563,3.81129570883219,6.45209989051397,3.79799955529179,4.36341589117542,3.57997935410707
"ENSGMOG00000004095",19.0744474124038,8.87900032148199,15.4689950574143,13.8761436264124,14.4843496932734,12.587110826876,15.8927054778728,15.7308104111592,19.4885612381948,16.0310170020983,12.4778495679984,13.3114353345664,19.5220360325965,14.9205850932919
"ENSGMOG00000004160",3.07652377619415,1.38374030984135,4.33579427468212,0.745027845713419,2.97623623834385,3.71743687633126,0.561183103032233,0.483670598293329,3.02229024549544,1.92529370858533,2.75706471092447,6.15792160906533,0.28333869423217,0.40845402026725
"ENSGMOG00000004229",34.9570014070061,47.2009194579216,12.2800883005513,27.7057230124678,10.2184110849805,28.5655675760192,3.12017805285922,2.83292779000379,28.8889260707358,33.5551189210586,8.92493112608541,32.9282874065589,4.44841749944507,2.90723155601984
"ENSGMOG00000004238",6.07613445798345,2.49842000388021,16.9515569706927,4.42360283392343,10.0861339188319,4.43483697527239,6.5321713192952,8.52181530326342,10.1924133106708,5.65800600074057,8.8965077785501,4.49860141500581,9.1518398236991,11.3165790321103
"ENSGMOG00000004290",1.23060951047766,1.61436369481491,4.08403847808768,1.44349145106975,1.91801890915492,1.14131833922451,1.95291719855217,1.28978826211554,3.62674829459453,0.982292708461904,2.33071449789492,1.17996102688677,2.46504663981988,2.28253717208169
"ENSGMOG00000004361",220.009906545084,330.367998974622,148.116326996399,320.920744541055,98.3150037399584,177.230433533863,122.450153081633,183.679667685205,154.845477474384,292.723227121647,114.972440780304,160.659068567052,122.118977214065,138.922420305014
"ENSGMOG00000004455",130.367695016227,106.586441088613,78.3519984734492,101.603172459168,169.546257710988,160.534576685779,82.7632840351938,77.0878805946559,97.401119428967,80.3515435521837,151.837522533593,165.60015536714,80.6098585090524,88.4663354484715
"ENSGMOG00000004496",50.0704244575599,71.9929333425791,45.9314464453422,43.8635144163776,58.3011609800022,64.8594907633586,41.1908397625659,45.0734933742879,52.3168863185763,45.8927153393401,54.7149440054599,66.0409437235689,37.995718896534,52.810702149848
"ENSGMOG00000004513",17.4592724299018,5.49652400853647,16.0284523831797,7.17089301499166,18.9817733423263,12.6523290176889,19.2149094478237,20.0608138625471,15.549162228549,8.87992608449561,18.0488256849179,15.6713573883399,21.5054068922217,20.0382737001698
"ENSGMOG00000004557",1.15369641607281,3.72841139040586,1.03499605266606,1.44349145106975,1.55425670224623,1.04349105300527,1.50397071612639,1.01340506309079,1.20891609819818,1.57166833353905,1.5064374193711,1.40120371942804,1.75669990423946,0.864961454683589
"ENSGMOG00000004827",8.11433145971208,14.2986498683606,5.93024765311361,12.7120376174852,31.6473120010562,8.38053751944855,12.8174220732562,9.37399683358976,9.98397950063667,11.7089290848659,22.9944881560608,7.15351372550104,10.5685332948599,14.4640776588756
"ENSGMOG00000004853",4.49941602268395,0.653432924091748,7.21699950237412,5.16863067963685,7.67207563661969,6.13050993640594,8.30550992487705,10.6407531624532,6.9200024931344,4.4399630422478,8.38488752291463,8.37034853447802,7.87681569965433,12.4938876787629
"ENSGMOG00000004892",7.49902670447325,14.4523987916763,14.0144060104242,11.4548031278438,23.5784048659907,8.83706485513836,15.2641804024767,9.21277330082532,11.7556668859271,14.4593486685592,22.5965612905666,9.14469795837246,12.8919105875637,10.8840983047685
"ENSGMOG00000004907",3.46108924821842,2.61373169636699,5.31484459477164,4.23734587249507,3.76989923523554,3.42395501767353,6.55461864341649,6.97867577537518,5.6902430139328,3.69342058381676,3.83715191726602,3.39238795229946,5.38343519041123,6.1508370110833
"ENSGMOG00000004949",32.9572609524799,78.2197647368652,37.4556679599959,50.4756365470842,35.5825576939775,41.9352966926492,52.1226866096338,58.93871719203,40.1235084315774,48.3680929646641,31.0951422036224,35.214461896152,47.5725667615814,55.3815598068242
"ENSGMOG00000004974",0.0384565472024269,0,3.21687962315125,1.35036297035557,0.363762206908692,0.195654572438488,0.0224473241212893,0.0230319332520633,0.0208433810034169,1.41450150018514,0.198963432747127,0.294990256721692,0.113335477692868,0.0720801212236324
"ENSGMOG00000005030",2.96115413458687,1.88342431061739,1.65039911100803,0.279385442142532,1.15742520380038,0.78261828975395,4.53435947250045,2.18803365894601,1.41734990823235,1.13945954181581,0.881123773594419,1.40120371942804,3.20172724482352,1.8500564447399
"ENSGMOG00000005111",16.843967674663,25.8682563478675,13.5948130161001,34.3178451431744,30.9197875872388,34.369986558361,15.4437589954471,14.7865011478246,14.0692821773064,25.6574855450249,28.9918144860099,31.6377050334015,14.3086040587246,10.9321517189176
"ENSGMOG00000005121",111.254791056621,173.890032270063,83.9465717311036,227.699135346164,162.304082864351,80.5444656538441,107.881839726917,90.0087951490634,127.436431454891,242.311965323382,164.741722314621,77.2505734789932,91.6033998452606,116.457449190315
"ENSGMOG00000005145",38.5719168440342,70.8013791868824,44.4488845320638,50.1496868645845,38.7902789730814,48.2940702969,62.2464297883353,59.5836113230878,46.6891734476538,49.7825944648493,43.8856485945091,44.5435287649755,63.0711933360811,58.0965777062477
"ENSGMOG00000005183",7.11446123244898,4.61246769947117,4.67146867014138,3.49231802678165,7.93662996891692,12.3914562544375,7.29538033941903,5.04399338220186,7.89964140029499,4.67571329227866,11.0566821912332,12.3527170002209,6.03511418714522,4.63715446538702
"ENSGMOG00000005212",51.3394905152399,64.3054871767938,54.7988450587244,188.538609205852,56.4823499454588,45.1309880424778,48.4413254537424,46.202058103639,49.9407408841868,142.707484685345,60.1438033847029,44.9860141500581,45.3908588159937,49.3268296240391
"ENSGMOG00000005225",154.210754281732,219.053778494051,96.6182801596907,191.192770906206,103.473813219754,134.708173123899,65.9277909442268,53.9638196095843,100.59015672249,168.87576243877,98.8564027277868,142.849031817479,62.5045159476167,45.218262714292
"ENSGMOG00000005238",1.9997404545262,2.99810400465626,4.97917019931237,1.90913385464064,2.11643465837785,1.40219110247583,0.561183103032233,1.84255466016506,3.41831448456036,2.23962737529314,1.90436428486536,2.13867936123227,0.935017690966162,1.12925523250357
"ENSGMOG00000005253",3.9994809090524,6.265268625115,2.71336802996236,2.98011138285368,5.09267089672169,3.32612773145429,3.95072904534692,2.83292779000379,3.85602548563212,2.90758641704723,4.77512238593105,2.21242692541269,3.08839176713066,3.09944521261619
"ENSGMOG00000005283",7.72976598768781,7.80275785827206,7.3288909675272,7.03120029392039,12.037222119524,9.68490133570514,7.65453752535966,6.08043037854471,9.04602735548291,5.97233966744837,12.7336596958161,11.504620012146,8.86850112946693,7.08787858699052
"ENSGMOG00000005306",24.4583640207435,26.5985637336171,21.1195140476452,18.0203610181933,22.4871182452646,16.3045477032073,34.4117478779365,22.1336878552328,20.0721759062904,15.0487242936364,20.3226934877422,15.0813768748965,34.7656577822873,25.5163629131659
"ENSGMOG00000005338",0.922957132858246,2.69060615802485,2.90917809398026,2.74729018106823,1.15742520380038,0.945663766786023,0.830550992487705,0.0690957997561899,1.18807271719476,3.65412887547828,1.53486076690641,1.03246589852592,0.878349952119728,0.0961068282981765
"ENSGMOG00000005366",19.4974694316304,5.22746339273399,20.6160024544563,15.6455847599818,22.6193954114132,17.771956996496,28.5978909305226,26.187308107596,21.1768750994715,16.7382677521908,22.3123278152135,17.6994154033015,26.9738436909026,30.1054639644038
"ENSGMOG00000005434",10.806289763882,14.106463714216,8.028212624734,16.9493834899803,20.1722678376638,12.3588471590311,5.0506479272901,2.55654459097903,6.60735177808314,13.2805974184049,16.4002715278703,8.88658148374098,4.81675780194689,3.4838725258089
"ENSGMOG00000020191",35.1492841430182,60.3080151705855,31.9170404349181,42.9322296092358,29.5639466342155,25.6959671802547,47.9250369989527,57.2343541313773,48.7318247859886,39.2131249217992,28.4801942303745,23.5992205377354,51.9359826527568,59.2738863529004
"ENSGMOG00000005450",42.6483108474915,71.4932493418031,48.7007602078811,61.2319760695717,40.5098821330134,35.6091321838047,39.799105667046,40.766521856152,39.8942312405399,57.1694356324828,34.8470240782825,30.3471226602441,40.999109055395,59.6342869590185
"ENSGMOG00000005594",94.1416275515411,218.285033877473,44.1691558691811,85.9575876991858,59.8884869737856,70.4030369824491,47.0046967099799,55.9675978025138,60.5708651959294,78.8584586353216,55.0560241758836,72.1988653326342,50.660958528712,51.705473624419
"ENSGMOG00000005602",296.499978930712,390.983511991839,299.309669284508,347.508925784953,346.830729641669,357.656558417555,272.46562018421,260.007494482543,287.034199798054,355.432793629855,352.108429267344,359.371880251202,292.490534055869,311.290016857794
"ENSGMOG00000005643",27.0349526833061,32.4410228196139,24.4203122696612,31.8965046446058,27.1829576435405,21.9133121131106,22.8962706037151,24.2065618479185,23.9073580109191,31.9048671708426,25.6662828243794,21.091803355601,22.4120907137647,25.3481759636441
"ENSGMOG00000005668",12.5368343879912,2.1909221572488,10.294014794084,9.12659110998939,9.29247092194023,5.15223707421351,14.7254446235658,16.8363432072583,12.3184381730194,7.38684116763352,9.09547121129723,8.48096988074865,12.8352428487173,14.1517304669065
"ENSGMOG00000005701",21.3049271501445,49.5455905384861,30.5463699867928,45.5398270692328,31.812658458742,47.348406530114,21.7290097494081,48.4822194955932,30.3062759789681,53.9868072570662,28.3096541451626,55.1263042248662,24.1971244874273,45.0020223506211
"ENSGMOG00000005722",19.5359259788329,18.7189314136871,19.3572234714841,33.3399960956755,17.7912788469888,24.619867031843,50.1024274387178,60.2054735208935,30.952420790074,32.2584925458889,17.9067089472414,21.0549295735108,48.9892602327422,61.6285036462057
"ENSGMOG00000005751",117.215555872997,38.2834819056107,84.0584631962567,79.2989013281221,88.9233249434067,94.7294221556344,123.235809425878,113.040728401127,102.278470583767,88.2098852198789,93.7970468665027,127.362043339591,117.443888759235,118.667906241173
"ENSGMOG00000005836",2.65350175696746,1.07624246320994,4.22390280952904,4.37703859356634,3.53841419447546,2.25002758304261,6.03833018862683,6.24165391130915,4.23120634369362,3.10404495873962,3.38237835670116,3.61363064484073,6.94179800868817,5.88654323326331
"ENSGMOG00000005875",58.915430314118,67.1498422581344,48.2811672135571,66.2143497877801,48.2811656442446,59.2833354488617,41.0112611695956,38.0257217991565,53.7967663698189,56.8158102574365,41.6970508342907,59.4036629473308,43.7474943894471,40.9174821479486
"ENSGMOG00000005895",73.2212658734209,31.5954037413775,38.2109353497792,29.8942423092509,39.1871104715273,46.9897064806434,33.4914075889637,42.3557252505444,39.3314599534476,39.44887517183,38.5989059529426,53.2457413382655,38.3640591990358,39.6921200871469
"ENSGMOG00000005939",16.3440325610314,6.64964093340426,15.5808865225674,16.7631265285519,17.8574174300631,16.1741113215816,17.8007280281824,19.9686861295389,17.4667532808633,17.0526014188986,17.3382419965353,16.7038232868658,21.278735936836,20.2785407709152
"ENSGMOG00000005960",5.30700351393491,11.8002298644804,5.34281746105991,8.00904934141926,5.68791814439046,5.34789164665199,5.58938370620104,3.93846058610282,4.60638720175513,6.01163137578685,4.71827569086044,6.82164968668913,5.58177227637375,4.63715446538702
"ENSGMOG00000006012",2.53813211536018,1.3068658481835,1.81823630873766,3.02667562321077,0.330692915371538,4.59788245230446,1.30194479903478,0.760053797318089,1.27144624120843,2.51466933366247,0.596890298241381,7.11663994341083,1.44502734058407,1.10522852542903
"ENSGMOG00000006030",56.9926029539967,20.1411089543574,27.8609748231187,54.1076472949371,22.1894946214302,109.207860516083,12.8623167214988,18.563738201163,8.62915973541458,54.3404326321125,20.5216569204894,94.3600083688513,11.3335477692868,23.978653660395
"ENSGMOG00000006039",2.92269758738445,0.461246769947117,0.223782930306174,0.186256961428355,0,0.521745526502634,0,0.644894131057772,1.62578371826651,0.0785834166769523,0.0568466950706077,0.0737475641804231,0.028333869423217,1.0331484042054
"ENSGMOG00000006056",20.3050569228814,31.2494686639171,12.9794099577581,42.0940732828082,2.61247403143515,32.1851771661312,1.14481353018576,16.4908642084773,8.81675016444533,33.5158272127202,2.50125458310674,16.7775708510462,1.19002251577511,27.8950069135457
"ENSGMOG00000006089",85.9503829974242,76.759149965366,65.9320458414565,83.6759399216884,44.4781971174719,45.8809972368253,66.0849222130758,73.8403780061149,72.0764115098155,87.1490090947401,45.2499692762037,52.1764016576493,80.8931972032846,73.0652162136887
"ENSGMOG00000020193",0.730674396846112,1.53748923315706,0.531484459477163,1.81600537392646,2.01722678376638,1.07610014841168,1.07747155782189,1.72739499390475,1.18807271719476,1.06087612513886,1.56328411444171,0.921844552255288,1.10502090750546,0.840934747609044
"ENSGMOG00000006110",2.80732794577717,3.30560185128767,5.81835618796053,5.68083732356482,6.48158114128215,7.1413918940048,4.73638538959205,4.44516311764822,2.66795276843736,4.91146354230952,6.79318006093762,6.60040699414786,3.54173367790213,4.44494080879066
"ENSGMOG00000006134",6.65298266601986,2.61373169636699,8.83942574709388,6.65868637106368,6.21702680898492,5.38050074205841,12.256238970224,13.7270322182297,10.8802448837836,6.0902147924638,6.93529679861414,6.96914481504998,11.5602187246725,11.6048995170048
"ENSGMOG00000006151",1.11523986887038,0.768744616578528,0.587430192053707,0.698463605356331,2.08336536684069,1.1087092438181,0.606077751274812,0.967341196586659,1.20891609819818,0.982292708461904,2.01805767500657,0.848096988074865,0.765014474426859,0.985094990056309
"ENSGMOG00000006166",15.1134230505538,15.7208274090309,13.4549486846587,20.7210869589045,13.3599937810102,17.935002473528,11.8072924877982,12.8287868213993,12.6102455070672,20.7460220027154,15.2064909313876,16.8513184152267,12.9485783264102,14.9205850932919
"ENSGMOG00000006173",194.051737183446,116.69543279662,140.899327494025,169.633527620874,141.900329985927,166.306386572714,96.0296525908758,86.1854942292209,146.34137802499,135.320643517712,133.248653245504,171.426212937393,76.3597780955699,92.1183949238022
"ENSGMOG00000006212",29.3808020626542,34.8241311310073,31.2177187777113,29.8476780688939,25.0003844020883,25.0437852721264,28.7999168476142,34.2484847458181,26.3668769693223,25.3038601699786,22.1133643824664,22.4561332929388,30.3172402828422,30.1535173785529
"ENSGMOG00000006286",7.19137432685383,16.7970698722408,14.0703517430007,13.9692721071266,10.9790047903351,12.5545017314696,15.6233375884174,18.1491634026259,9.650485404582,14.5772237935746,14.2400971151872,11.504620012146,17.1419910010463,15.4731993560064
"ENSGMOG00000006320",1.88437081291892,2.92122954299841,1.87418204131421,3.16636834428203,1.91801890915492,2.02176391519771,1.99781184679475,1.84255466016506,2.20939838636219,3.4576703337859,1.13693390141215,2.35992205377354,1.61503055712337,1.65784278814354
"ENSGMOG00000006349",5.23009041953006,2.69060615802485,2.23782930306174,3.16636834428203,4.53049294059008,6.13050993640594,2.35696903273538,4.14574798537139,2.48036233940661,2.86829470870876,3.41080170423646,6.19479539115554,3.14505950597709,4.46896751586521
"ENSGMOG00000006358",95.7952590812455,133.992186669637,32.1967690978008,98.669625316671,87.0053060342517,120.457998431296,62.0892985194863,167.925825340793,92.9197925132323,80.9802108855993,89.5619680837424,125.702723145531,66.6412608834064,216.528684155792
"ENSGMOG00000006377",20.6511658477033,23.4082735748162,10.4898248581019,17.321897412837,17.6920709723773,10.8914378657425,27.4979720485794,21.7651769231998,12.7353057930877,13.3198891267434,17.8214389046355,12.3158432181307,22.1004181501093,20.3265941850643
"ENSGMOG00000006389",4.69169875869608,4.38184431449761,6.65754217660868,6.70525061142077,5.52257168670469,4.72831883393012,10.1910851510654,13.473680952457,6.10711063400114,6.67959041754094,4.71827569086044,4.75671788963729,10.7668703808225,9.802896486414
"ENSGMOG00000020194",0.538391660833977,0.345935077460337,1.2867518492605,2.09539081606899,1.75267245146915,2.31524577385544,1.23460282667091,1.77345886040887,1.06301243117426,2.71112787535485,1.64855415704762,2.10180557914206,1.41669347116085,1.8500564447399
"ENSGMOG00000006482",0.653761302441258,0.884056309065307,0.47553872690062,2.18851929678317,2.05029607530354,3.1304731590158,6.71174991226551,2.67170425723934,0.375180858061503,1.92529370858533,1.5064374193711,3.06052391348756,4.81675780194689,4.0845402026725
"ENSGMOG00000006498",0.269195830416988,0.307497846631411,0.363647261747533,0.558770884285064,1.02514803765177,0.717400098941121,0.269367889455472,0.115159666260316,0.104216905017084,0.628667333415618,1.13693390141215,1.25370859106719,0.396674171925038,0.0240267070745441
"ENSGMOG00000006517",8.19124455411693,16.9123815647276,12.1681968353982,11.7807528103434,10.6813811665007,7.40226465725611,13.9173409551994,10.8019766952177,9.85891921461617,14.773682335267,10.28925180778,6.67415455832829,13.8552621479531,13.7192497395647
"ENSGMOG00000006535",5.4223731555422,8.37931632070595,6.57362357774386,6.70525061142077,12.1694992856726,9.48924676326665,2.69367889455472,3.52388578756568,8.58747297340774,9.35142658455732,14.8654107609639,7.92786314939548,3.76840463328786,2.35461729330532
"ENSGMOG00000006558",329.495696430394,359.195922096317,245.993386139062,388.764842741334,411.084363098359,301.797177986367,255.675021741486,190.497119927816,335.244940058957,480.419717854548,488.512074089267,336.583882919451,229.391006850365,329.045753385882
"ENSGMOG00000006566",22.4201670190149,23.1392129590137,23.161533286689,45.9589052324466,24.6035529036425,17.5110842332446,20.4944069227372,17.2969818722995,24.94952706109,46.5606743810942,20.4363868778835,16.9988135435875,17.7653361283571,16.6745347097336
"ENSGMOG00000006586",9.84487608382129,5.26590062356291,7.18902663608584,11.0822892049871,7.93662996891692,9.42402857245382,8.26061527663447,5.52766398049519,9.90060597662301,9.43001000123427,7.47534040178491,9.47656199718436,6.97013187811139,4.44494080879066
"ENSGMOG00000006623",0.423022019226696,1.49905200232813,3.91620128035805,13.1776800210561,3.27385986217823,4.66310064311729,1.61620733673283,1.35888406187173,0.937952145153758,9.50859341791123,4.51931225811331,4.49860141500581,1.19002251577511,1.0331484042054
"ENSGMOG00000006638",59.8768439941787,64.8820456392277,51.5539925692849,85.1659956131152,36.3431513993321,37.7287233852217,52.3471598508467,51.292115352345,49.8990541221799,76.1080390516283,40.2474601099902,39.049335233534,57.6594242762466,53.6996903116061
"ENSGMOG00000006654",7.03754813804413,8.18713016656132,8.89537147967042,6.37930092892115,7.8043528027683,7.8261828975395,14.7927865959297,13.8652238177421,9.83807583361276,9.82292708461904,8.66912099826767,8.81283391956056,14.7336121000728,13.9354901032356
"ENSGMOG00000006670",33.957131179743,48.1618502286448,35.5255401861051,42.1406375231653,29.8285009665128,24.619867031843,52.0328973131487,48.758602694618,40.0818216695706,36.0697882547211,35.4439143765239,25.1110456034341,49.6976069683227,52.7626487356989
"ENSGMOG00000006720",34.3032401045648,37.8222351356636,74.9952545188566,40.5108891106672,61.5750208421804,31.9243044028799,204.495122744946,58.6162701265011,90.8771411748975,59.9198552161761,70.8309820579772,35.214461896152,181.138427222626,87.7455342362351
"ENSGMOG00000006742",48.1860536446409,53.5046253138655,37.5395865588607,43.584128974235,35.7809734432005,36.7178414276228,72.7068828288562,65.6410097683804,55.1098993730342,48.8395934647258,47.5806837740986,50.5908290277702,72.7047089399749,68.5241685765998
"ENSGMOG00000006755",25.5351473424115,57.1177250117846,18.5739832154125,34.1781524221031,25.364146608997,32.1199589753184,17.2619922492715,17.2739499390475,17.4459098998599,31.1190330040731,25.2399326113498,36.8000345260311,16.6036474820052,17.5635228714918
"ENSGMOG00000006761",133.444218792421,27.9823040434584,90.3803309774061,101.742865180239,115.444896756204,137.903864473727,103.661742792114,97.5632692557401,124.309924304378,111.549159972934,127.64925378105,181.27151275548,107.470366722262,107.399380623212
"ENSGMOG00000006782",63.2225636007899,59.3086471690334,57.5961316875516,84.3278392866876,72.1241248425325,79.1748836467746,37.240110717219,24.6902324462119,63.4264083933975,79.2906674270449,65.8000495442284,88.4602032344175,32.1022740565049,36.5205947533071
"ENSGMOG00000006799",19.9589479980596,16.5280092564383,22.1545101003112,28.4507508581812,20.7675150853326,19.2393662897846,28.4407596616736,27.8225753684925,23.949044772926,25.1859850449632,20.209000097601,20.7599393167891,28.5322065091795,34.1659774600017
