"","sample_1","sample_6","sample_12","sample_18","sample_25","sample_31","sample_38","sample_44","sample_3","sample_8","sample_14","sample_20","sample_27","sample_33","sample_39"
"ENSGMOG00000004229",31.9027466236628,44.0532351683038,11.3610896636739,25.5746631272924,9.57928444725058,26.7589336607397,2.8316037847515,2.60261513802415,40.3114828863146,30.0388928784875,14.0262782849068,24.8000178389337,10.0090684277702,38.3373131997101,4.81860290872461
"ENSGMOG00000004238",5.54525188838144,2.33180805043953,15.6829620414269,4.08334957494585,9.45528076508552,4.15435499755776,5.92803382275314,7.8290048867393,5.53349113058539,5.10292926307056,9.32268697249829,2.50084213501853,4.91128202356428,3.7557811452581,1.17294939225533
"ENSGMOG00000004290",1.12308899005194,1.50670674028401,3.77840339611934,1.33246144024549,1.79805339139331,1.06913547731266,1.77229877175094,1.18493046934433,1.41104023829927,1.23627667713565,2.22505217772618,1.28515498605119,2.21732985873999,0.779501747129041,0.507221358813116
"ENSGMOG00000004361",200.787253502723,308.33677220812,137.031821797616,296.236266005545,92.1657367691779,166.021466262694,111.125170113809,168.746794518232,180.115136300554,164.45110181813,135.784513276176,333.792957187889,108.752776623061,164.935483312986,225.903712681392
"ENSGMOG00000004455",118.977239883627,99.4785188287512,72.4884103597964,93.7880923424405,158.941719615061,150.381541566006,75.1087996717898,70.8207550159904,114.681603681382,123.759186509005,74.6096609974259,73.6706412274207,149.058445550624,162.667841866792,29.7358521604189
"ENSGMOG00000004496",45.6956832827382,67.1919458226653,42.4940984686847,40.489634732621,54.6546229142485,60.7574418392822,37.3812442087698,41.4090880090508,47.8646982795636,51.2660264624975,45.8811392090626,48.6274859586935,55.8684233566637,63.4585285958233,50.65873321146
"ENSGMOG00000004513",15.9338250463619,5.12997771096697,14.8289393560026,6.61932457412275,17.7945283906855,11.8521304342089,17.4377902140092,18.4299006928376,13.8890627377693,11.5736539987167,11.4914087153453,6.98151762692672,15.5005863022198,14.0310314483227,11.7294939225533
"ENSGMOG00000004557",1.05289592817369,3.47977509065592,0.957540586687779,1.33246144024549,1.45704326543941,0.977495293543002,1.36487376675072,0.931016797341971,1.57704497221684,0.999542845343718,0.422478261593578,0.868347963548099,1.90648922433719,0.992093132709688,3.01162681795288
"ENSGMOG00000004827",7.40536802815496,13.3451168425155,5.48644876696781,11.7342571995812,29.6678809579897,7.85050907626724,11.6319838927562,8.61190537541323,7.44254557063735,6.47072473564617,5.54854783559566,10.6980469109126,19.7694643480182,5.45651222990328,6.21346164546068
"ENSGMOG00000004853",4.10629411987739,0.609857490114955,6.67690463149856,4.77107160862094,7.19221356557325,5.74278484956514,7.537362592504,9.77567637209069,3.95644615836855,5.83943451753435,6.1118521843871,2.77871348335392,6.05103101637456,6.37774156741942,0.602325363590576
"ENSGMOG00000004892",6.84382353312899,13.4886127225425,12.9656171332588,10.5737262677545,22.1036563459212,8.2781632671923,13.8524501700073,8.46378906674519,7.94055977239003,21.0167035113061,13.9136174151485,16.9501522484589,22.1525758784397,7.72415367609686,20.3839583573021
"ENSGMOG00000004907",3.15868778452107,2.43942996045982,4.91710031001832,3.91141906652708,3.5341049417041,3.20740643193798,5.94840507300315,6.41132021805948,2.62840828702806,4.12969017681483,6.25267827158496,2.50084213501853,4.64188680708185,3.50775786208068,1.99718410032665
"ENSGMOG00000004949",30.0777270148284,73.0035289637608,34.6526174479712,46.5931677814874,33.3569905024001,39.2830921092594,47.3020430805251,54.1470905545023,37.5170698653689,31.2225620374472,32.7561478822221,45.5361672084623,39.4974832781161,37.5932433501778,90.0951938591798
"ENSGMOG00000004974",0.035096530939123,0,2.97613966132688,1.2464961860361,0.341010125953904,0.183280367539313,0.0203712502500108,0.021159472666863,0.0830023669587808,0.157822554527955,2.36587826492404,1.00728363771579,0.0207227089601868,0.177159487983873,0
"ENSGMOG00000005030",2.70243288231247,1.75782453033134,1.52688904363727,0.257895762628159,1.08503221894424,0.733121470157252,4.11499255050218,2.01014990335198,1.71538225048147,1.52561802710357,1.43642608941817,1.25042106750926,1.38842150033252,1.09838882550001,3.55054951169181
"ENSGMOG00000005111",15.3722805513359,24.1431818145509,12.5774250035206,31.6781961761589,28.9858607060819,32.1962512310726,14.0154201720074,13.584381452126,16.5451384804503,23.3840418292254,15.3782087220062,29.5238307606354,29.8407009026691,31.8887078370971,22.2226357829997
"ENSGMOG00000005121",101.534264006883,162.293840310592,77.6643054229736,210.18504654195,152.152518016524,75.4504179703505,97.9042287015519,82.6912191821005,156.321124439037,125.810879717868,78.552791438966,185.895932036377,138.883595451172,69.9071339584362,112.222725637402
"ENSGMOG00000005145",35.2018205319404,66.0798527524557,41.1224862769427,46.2922893917545,36.3640797949027,45.2397040542871,56.4894769432799,54.7395557891745,39.4814592167267,41.7177619135562,42.10700007216,44.9456905932496,42.2328808608608,43.1914831704682,98.7179569590028
"ENSGMOG00000005183",6.49285822373776,4.30487640081145,4.32187237775295,3.22369703285199,7.44022092990336,11.6077566108232,6.62065633125351,4.63392451404299,5.25681657405612,6.89158488105405,5.94286087974967,1.66722809001235,7.58451147942839,13.8893038579356,1.01444271762623
"ENSGMOG00000005212",46.8538688037292,60.0171518213129,50.6978921438205,174.036657146903,52.9495722844789,42.2766714457348,43.9611580395233,42.4459021697271,61.6707586503741,62.2346940021904,53.5702435700657,143.833156682107,55.0602377072165,38.7979278684682,47.9324184078395
"ENSGMOG00000005225",140.737089065883,204.445755068537,89.3877077410699,176.48666689187,97.0018803736151,126.188533050817,59.8303619842817,49.5766444584599,114.930610782258,118.103878305087,102.070748001009,211.564297838859,103.945108144297,144.987324966002,133.938140061589
"ENSGMOG00000005238",1.8250196088344,2.79816966052744,4.60654660622769,1.76228771129242,1.9840589146409,1.31350930069841,0.50928125625027,1.69275781334904,1.68771479482854,1.7623518588955,2.22505217772618,1.91036551980582,1.2640852465714,2.19677765100002,1.64846941614263
"ENSGMOG00000005253",3.65003921766879,5.84745711110222,2.51030910564093,2.75088813470036,4.77414176335466,3.11576624816832,3.5853400440019,2.60261513802415,5.56115858623831,3.73513379049494,1.46459130685774,2.36190646085083,5.0356182773254,1.91332247022583,3.07502948780452
"ENSGMOG00000005283",7.05440271876373,7.2824159113727,6.78042253276211,6.49037669280867,11.2843350770201,9.07237819319599,6.94659633525368,5.58610078405183,8.27256924022515,8.31198787180565,5.74570435767266,3.68179536544394,9.67750508440726,10.3815459958549,1.29975473195861
"ENSGMOG00000005306",22.3213936772822,24.8247872446793,19.5390038634939,16.6342766895163,21.0806259680595,15.2733639616094,31.2291266332666,20.3342532328553,20.6399219170835,13.8620810393721,11.9138869769389,20.0067370801482,20.0181368555405,10.5587054838388,56.460077502885
"ENSGMOG00000005338",0.842316742538952,2.51117790047334,2.69146543285213,2.5359749991769,1.08503221894424,0.885855109773346,0.7537362592504,0.0634784180005889,0.913026036546589,1.15736539987167,2.47853913468233,2.6050438906443,0.663126686725979,0.425182771161295,0.475520023887297
"ENSGMOG00000005366",17.7939411861354,4.87885992091964,19.0731733078079,14.4421627071769,21.2046296502246,16.6479667181543,25.9529728185138,24.0583204222232,18.5925301987669,17.0711396481072,16.7301391591057,11.1843217704995,18.5468245193672,17.4679255152099,2.12398944002992
"ENSGMOG00000005434",9.86212519389357,13.1657469924817,7.42740941565926,15.6456762661083,18.910561530171,11.5772098828999,4.58353130625243,2.34870146602179,35.967692348805,10.9949712987809,7.04130435989297,14.7271814617758,14.858182324454,9.42488476074204,4.91370691350206
"ENSGMOG00000020191",32.0782292783584,56.2862589406097,29.5284813354258,39.6299821905271,27.71482296389,24.0708216034964,43.4926192837731,52.5812895771545,39.4814592167267,38.850652172965,28.0525565698136,55.3658661558268,28.4315566933764,19.2040884974518,113.459077699509
"ENSGMOG00000005450",38.9220528114874,66.7255842125774,45.0561665249574,56.5221546426715,37.9761276630484,33.3570268921549,36.1182266932691,37.4522666203475,44.0465893994597,39.9817138137487,44.7263652940402,63.493603094637,39.3524243153948,27.8494715110648,118.372784613011
"ENSGMOG00000005594",85.9163077389731,203.728275668402,40.8636915237838,79.3459296352636,56.1426671002291,65.9503855862294,42.6573980235226,51.417518580477,81.7296639987462,73.2033615418833,48.4723392135032,100.137887156367,70.9338327707196,74.4069849532266,178.478515632365
"ENSGMOG00000005602",270.594253540638,364.910022908784,276.910385879979,320.779346082325,325.137654636777,335.036511861864,247.266235534631,238.869286936216,300.662240580357,313.777542160663,285.792461359336,357.029948692436,350.255226845078,359.492033016875,255.227447487775
"ENSGMOG00000005643",24.6728612502035,30.2776306857072,22.5927819507684,29.4430995667148,25.482756684919,20.527401164403,20.778675255011,22.238605772873,21.7466201432006,21.148222306746,21.6590522110308,37.2347606769425,25.1366459687066,20.904819582097,57.6013255602145
"ENSGMOG00000005668",11.4414690861541,2.04481629038544,9.52364691624601,8.42459491251986,8.71125867209519,4.82638301186857,13.3635401640071,15.4675745194768,8.65991361936613,8.10155779910171,8.64672175394857,5.10588602566282,7.91607482279138,7.86588126648395,0.792533373145494
"ENSGMOG00000005701",19.4434781402742,46.2415473387163,28.2603870449474,42.0370093083899,29.822885560696,44.3538489445137,19.7193702420105,44.5406899637466,20.5569195501247,30.8543094102153,22.1660261249431,45.4666993713785,29.9235917385098,48.7897229907586,17.1821235297943
"ENSGMOG00000005722",17.8290377170745,17.4706233932931,17.908596918593,30.7755610069603,16.6784952512,23.0627795820302,45.4686305580241,55.3108615511798,23.7386769502113,20.3065020159303,14.1671043721047,30.2185091314738,17.9251432505616,20.6922281965163,31.9866469401522
"ENSGMOG00000005751",106.974226302447,35.730474126735,77.7678233242372,73.1994139592925,83.3614753354589,88.7382446169507,111.838163872559,103.850691848963,85.8797823466852,83.3040050316725,73.7928696916783,62.10424635296,78.3732852874267,109.697154959614,18.3233715871238
"ENSGMOG00000005836",2.42166063479949,1.00447116018934,3.90780077269877,4.04036694784116,3.31709849791525,2.1077242267021,5.4798663172529,5.73421709271987,2.79441302094562,3.57731123596699,3.26716522299034,2.95238307606354,3.39852426947064,2.48023283177422,6.78408567412543
"ENSGMOG00000005875",53.7678853987365,62.6718256018133,44.6679743952191,61.1212957428737,45.2613439902455,55.5339513644118,37.2182742067697,34.9342893729908,60.4533906016454,46.5839573448348,44.7826957289193,66.5154540077844,42.6058896221442,60.1279302217264,65.9387766457051
"ENSGMOG00000005895",66.8237949080902,29.4884033455584,35.3513632815001,27.594846601213,36.7360908413979,44.0178349373583,30.3939053730161,38.912270234361,51.6551397040146,44.0061889542116,42.10700007216,34.0392401710855,36.0782362996853,49.5692247378876,37.470977882319
"ENSGMOG00000005939",14.9160256491273,6.20619681116984,14.4148677509484,15.4737457576895,16.7404970922826,15.1511770499165,16.1544014482586,18.3452628021702,13.3357136247108,14.7301050892758,12.6180174129282,16.8112165742912,17.2205711459153,17.4324936176131,16.6114995011296
"ENSGMOG00000005960",4.84332126959898,11.013308792076,4.94297978533421,7.39301186200722,5.33215833309741,5.00966337940789,5.07244131225269,3.61826982603357,5.47815621927953,5.91834579479833,5.83020000999138,7.3983246494298,5.13923182212634,7.19267521214524,16.1676808121681
"ENSGMOG00000006012",2.31637104198212,1.21971498022991,1.68216589553258,2.79387076180506,0.31000920541264,4.30708863717385,1.18153251450063,0.698262598006478,2.35173373049879,6.81267360379008,3.21083478811119,2.84818132043776,0.33156334336299,4.07466822362908,1.39485873673607
"ENSGMOG00000006030",52.0130588517803,18.7979602835433,25.7759574146224,49.9458126956535,20.8016176831882,102.30099181486,11.6727263932562,17.0545349694916,71.2436983062869,19.7804268341704,22.0815304726244,65.5776382071524,19.1685057881728,93.3276182699042,30.8771002177485
"ENSGMOG00000006039",2.66733635137335,0.430487640081145,0.207035802527087,0.171930508418773,0,0.488747646771501,0,0.592465234672163,1.60471242786976,2.26212328156736,0.309817391835291,0,0.0207227089601868,0.106295692790324,0
"ENSGMOG00000006056",18.530968335857,29.1655376154976,12.0080765465711,38.8562949026426,2.44907272275986,30.149620460217,1.03893376275055,15.1501824294739,20.0312378927191,24.9885711335929,15.4063739394458,45.0846262674173,2.44527965730205,13.5349848819679,4.08947220543075
"ENSGMOG00000006089",78.4407466489399,71.6403181035038,60.9979233195431,77.2397809071336,41.6962381280001,42.9792461879689,59.9729607360318,67.8372693699627,66.3188912000659,59.2097617070713,51.514182696977,87.703144318358,44.2429836299989,47.5850384724682,89.4611671606634
"ENSGMOG00000020193",0.666834087843337,1.43495880027048,0.491710031001832,1.67632245708303,1.8910561530171,1.00804202146622,0.977820012000518,1.58696045001472,0.747021302629027,0.999542845343718,0.647800001110153,0.764146207922327,1.61637129889457,0.779501747129041,3.93096553080165
"ENSGMOG00000006110",2.56204675855598,3.08516142058154,5.38293086570427,5.24388050677257,6.07618042608775,6.68973341518492,4.29833380275228,4.08377822470455,2.93275029921026,4.9451067085426,5.71753914023309,4.02913455086318,6.25825810597643,5.17305704912909,2.44100278928812
"ENSGMOG00000006134",6.07169985246828,2.43942996045982,8.17791419981995,6.14651567597112,5.82817306175764,5.0402101073311,11.1227026365059,12.6110457094503,6.52951953409076,6.60224353108614,8.42140001443199,4.16807022503087,4.04092824723643,6.02342259145168,5.19901892783444
"ENSGMOG00000006151",1.01779939723457,0.717479400135241,0.543468981633604,0.644739406570398,1.95305799409963,1.03858874938944,0.550023756750291,0.888697852008245,0.774688758281954,1.0784541226077,0.816791305747585,0.486274859586935,1.74070755265569,0.566910361548393,0.317013349258198
"ENSGMOG00000006166",13.7929366590753,14.6724537327657,12.4480276269411,19.1272690615885,12.5243718986707,16.8007003577703,10.7152776315057,11.7858262754427,12.6993621446935,17.544607311691,14.1107739372255,24.4179447349725,15.8735950635031,18.8143376238873,22.8883638164419
"ENSGMOG00000006173",177.097095118815,108.91337294053,130.354917166117,156.585710542397,133.024950042564,155.788312408416,87.1482085695462,79.1787467194012,155.435765858144,142.43485546148,145.304356770751,79.6448752166316,119.072685685234,142.967706802985,5.48433094216682
"ENSGMOG00000006212",26.81374963749,32.5018168261264,28.8814944525287,27.5518639741083,23.4366959291956,23.4598870450321,26.1363140707639,31.4641358556252,21.8019550545064,21.9899425975618,23.2926348225259,30.3921787241835,24.8879734611844,24.7314645225487,47.3934957141006
"ENSGMOG00000006286",6.563051285616,15.676924892955,13.0173760838906,12.8947881314079,10.2923056196997,11.7604902504392,14.1783901740075,16.673664461488,5.83783314276758,8.1541653172777,13.3784782837966,13.5809621498923,11.7912213983463,10.0272270198872,31.5745295861165
"ENSGMOG00000006320",1.71973001601703,2.72642172051392,1.73392484616436,2.92281864311914,1.79805339139331,1.89389713123957,1.81304127225096,1.69275781334904,1.96438935135781,1.23627667713565,2.39404348236361,2.32717254230891,1.84432109745663,1.41727590387098,1.23635206210697
"ENSGMOG00000006349",4.77312820772073,2.51117790047334,2.07035802527087,2.92281864311914,4.24712611415317,5.74278484956514,2.13898127625113,3.80870508003534,3.92877870271563,3.49839995870301,1.46459130685774,3.92493279523741,3.3156334336299,6.02342259145168,5.452629607241
"ENSGMOG00000006358",87.4254585693554,125.056659443573,29.7872760885847,91.0801868348448,81.5634219440656,112.83961294837,56.3468781915299,154.273715214098,78.8799160664947,91.6159929034781,38.3610261526969,110.349659207692,83.9062485797965,118.165378485243,133.938140061589
"ENSGMOG00000006377",18.8468371143091,21.8472477341181,9.70480324345722,15.9895372829459,16.5854924895762,10.2026071263551,24.9547815562632,19.9957016701855,15.6044449882508,13.7831697621081,8.39323479699242,8.85714922819061,15.5005863022198,10.0272270198872,5.73794162157338
"ENSGMOG00000006389",4.28177677457301,4.08963258077087,6.15931512518085,6.18949830307582,5.17715373039109,4.42927554886673,9.2485476135049,12.3782915101148,3.29242722269831,4.9714104676306,4.45010435545236,5.41849129254014,6.15464456117549,4.71244238037102,10.0493231714849
"ENSGMOG00000020194",0.491351433147722,0.322865730060859,1.19045586453075,1.93421821971119,1.64304878868699,2.16881768254854,1.12041876375059,1.62927939534845,0.415011834793904,0.789112772639777,1.0984434801433,3.50812577273432,1.36769879137233,2.33850524138712,1.29975473195861
"ENSGMOG00000006482",0.596641025965091,0.825101310155527,0.43995108037006,2.02018347392058,1.92205707355837,2.93248588062901,6.09100382475323,2.4544988293561,0.35967692348805,0.92063156807974,0.675965218549725,1.52829241584465,1.51275775409364,3.54318975967746,10.556544530298
"ENSGMOG00000006498",0.245675716573861,0.286991760054096,0.336433179106517,0.515791525256318,0.961028536779184,0.672028014310814,0.24445500300013,0.105797363334315,0.166004733917562,0.552378940847844,0.309817391835291,0.17366959270962,0.953244612168595,0.992093132709688,0.665728033442215
"ENSGMOG00000006517",7.4755610900332,15.7845468029753,11.2575717624104,10.8746046574874,10.0132973348283,6.93410723857067,12.6301751550067,9.92379268075873,9.3516000106893,9.25892319897338,10.1113130608063,12.5736785121765,9.15943736040259,7.90131316408073,30.433281528787
"ENSGMOG00000006535",4.94861086241634,7.82052546147413,6.08167669923319,6.18949830307582,11.4083387591852,8.88909782565668,2.4445500300013,3.23739931803004,5.39515385232075,5.6553082039184,5.77386957511224,6.63417844150748,11.7704986893861,6.51946915780652,0.824234708071314
"ENSGMOG00000006558",300.707077086406,335.242249713191,227.584105927901,358.861953697083,385.372443248453,282.70996692939,232.028540347623,175.009998427624,367.091801603035,524.102399828252,297.452861379319,469.185771664309,406.931835851189,275.7310270981,175.498590149338
"ENSGMOG00000006566",20.4612775375087,21.5961299440708,21.4282055615535,42.4238529523322,23.0646848827004,16.4035928947685,18.5989514782599,15.8907639728141,22.5213089014825,26.6720117152245,17.2652782904576,38.9714566040387,17.0962348921541,13.7121443699518,10.3980378556689
"ENSGMOG00000006586",8.98471192041549,4.9147338909264,6.65102515618268,10.229865250917,7.44022092990336,8.82800436981024,7.49662009200397,5.07827344004711,4.64813254969173,15.2824840301237,8.92837392834429,4.27227198065665,11.0037584578592,13.7121443699518,0.855936042997134
"ENSGMOG00000006623",0.386061840330353,1.39908483026372,3.62312654422403,12.1640834706282,3.06909113358514,4.36818209302029,1.46673001800078,1.24840888734492,0.525681657405612,0.552378940847844,4.28111305081493,12.5042106750926,3.66791948595307,3.8975087356452,1.42656007166189
"ENSGMOG00000006638",54.6452986722145,60.5552613714144,47.6958730071777,78.6152249744838,34.0700116748491,35.3425642071642,47.5057555830252,47.1221456291038,43.5209077420541,47.9254490583225,46.1909566008979,103.26393982514,40.4921733082051,35.679920879952,132.448177320075
"ENSGMOG00000006654",6.42266516185951,7.64115561144032,8.22967315045172,5.88861991334296,7.31621724773831,7.33121470157252,13.4246539147571,12.7380025454515,7.55321539324905,7.91743148548576,5.54854783559566,4.9322164329532,6.03030830741437,6.62576485059684,2.12398944002992
