"genes","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000015351",-0.00765403612976407,4.14050929352576,0.00318235247828258,0.955013324071396,0.989401725037062
"ENSGMOG00000014472",0.0105531314299736,3.13770161454676,0.00317381201230571,0.955073665981444,0.989401725037062
"ENSGMOG00000017810",0.0118066820139676,4.09994302415338,0.00316974372828671,0.95510243872187,0.989401725037062
"ENSGMOG00000019266",-0.0154488152690368,1.42600994836833,0.00316968908226745,0.955102825329213,0.989401725037062
"ENSGMOG00000008512",-0.0100468937546364,1.6486908750531,0.00315100184333406,0.955235229644632,0.989429963427893
"ENSGMOG00000015955",-0.00870045152700356,3.80230408091981,0.00314679033598964,0.955265123691677,0.989429963427893
"ENSGMOG00000009690",-0.0156971139400591,1.47664586415244,0.00313533440674885,0.955346541651595,0.989444358001447
"ENSGMOG00000013551",0.0149323641185628,-0.224980399194143,0.00311290661417019,0.955506370442642,0.989533266151109
"ENSGMOG00000008203",0.00812733713324518,5.03149985506278,0.00310435857808367,0.955567438877054,0.989533266151109
"ENSGMOG00000017723",0.0074204001943618,3.9166390635657,0.00308693376863123,0.955692186036524,0.989592408199068
"ENSGMOG00000001895",-0.015299714596199,0.0639569231256367,0.0030415620355293,0.956018676931552,0.989592408199068
"ENSGMOG00000013572",-0.00762843186553515,3.75441734138792,0.00303979564899359,0.956031436919522,0.989592408199068
"ENSGMOG00000016745",-0.0164018709974263,0.682337777356558,0.00303975473514484,0.956031732516227,0.989592408199068
"ENSGMOG00000016294",0.00696650444975353,3.50192795395775,0.00303806468089474,0.956043944660502,0.989592408199068
"ENSGMOG00000007932",-0.00746072681490545,3.90383319984535,0.0030227137943577,0.956155024854193,0.989592408199068
"ENSGMOG00000012497",-0.0073671357386164,4.94251099604171,0.00300796396183278,0.956262022603952,0.989592408199068
"ENSGMOG00000014970",-0.00804325404218448,7.66125209684291,0.00300234798053589,0.95630283101604,0.989592408199068
"ENSGMOG00000004648",-0.0107995621099646,1.59313634378387,0.00300113433295834,0.956311654990079,0.989592408199068
"ENSGMOG00000007990",-0.00691456095192938,6.12627137778887,0.00300105422881303,0.956312237460073,0.989592408199068
"ENSGMOG00000001116",0.0214334023952848,-0.45347257341873,0.00299347468840061,0.956367386714563,0.989592408199068
"ENSGMOG00000015642",-0.0214514436530354,-0.519377605961698,0.00297808144542522,0.95647960495032,0.989638645127585
"ENSGMOG00000009096",-0.0107356972534416,1.59805788200874,0.00296010405529801,0.956611030739922,0.989704747561622
"ENSGMOG00000016255",-0.01422303400944,0.081360539105741,0.00294189780005638,0.956744538262093,0.989772994259987
"ENSGMOG00000001127",0.00703367872393611,5.02009089987361,0.00289884861164413,0.957061878147405,0.989931372861414
"ENSGMOG00000018712",0.0190326745235729,2.22365696314953,0.0028831712556876,0.957178031224117,0.989931372861414
"ENSGMOG00000006408",0.00926845831428689,2.7922028207926,0.00286328283292869,0.957325840665006,0.989931372861414
"ENSGMOG00000006547",0.00649239402004233,4.97114200131283,0.00285448611176853,0.957391381492242,0.989931372861414
"ENSGMOG00000000697",-0.0357700808918915,2.41423653403927,0.00285437304079217,0.957392224597331,0.989931372861414
"ENSGMOG00000012659",0.015418692073696,-0.159008830504009,0.00284848090082868,0.957436182085961,0.989931372861414
"ENSGMOG00000015072",0.00765652145995901,3.08665824757282,0.00284641016440657,0.957451641351882,0.989931372861414
"ENSGMOG00000000757",0.00732331890571398,4.49322928598422,0.0028437858021868,0.957471241864754,0.989931372861414
"ENSGMOG00000007987",-0.00680695342502426,6.34105013855301,0.00283787484996978,0.957515422102348,0.989931372861414
"ENSGMOG00000010473",-0.00816262557534699,3.09520369021067,0.0028200957933362,0.957648586970311,0.989931372861414
"ENSGMOG00000007821",-0.00731788564770517,4.35201714497497,0.00281785667297907,0.957665387759122,0.989931372861414
"ENSGMOG00000000420",0.00783971926801697,7.22651979522677,0.00281214483004799,0.957708275764724,0.989931372861414
"ENSGMOG00000007651",0.0136505642828873,7.85365665346635,0.00279723571964041,0.957820428713273,0.989977469485421
"ENSGMOG00000004652",0.0161934507971214,0.432535628206875,0.00277947720935323,0.957954407955751,0.990000301201734
"ENSGMOG00000003923",-0.00673056623529664,4.84588544294664,0.0027688993934547,0.958034416412257,0.990000301201734
"ENSGMOG00000019109",-0.00682745102696412,7.06589478921173,0.00274068193169108,0.958248600370982,0.990000301201734
"ENSGMOG00000003721",0.0363549594442456,-0.726876071717625,0.00274013988419952,0.958252725566041,0.990000301201734
"ENSGMOG00000014717",0.0121027768517238,1.56900806815054,0.0027348640060918,0.958292898468501,0.990000301201734
"ENSGMOG00000015469",-0.00864056726691506,3.02523822422127,0.0027261704397783,0.958359180039042,0.990000301201734
"ENSGMOG00000016980",-0.0121438640645127,3.36304173093146,0.00271118385735569,0.958473690170667,0.990000301201734
"ENSGMOG00000015120",0.00672441021961842,6.6953284712548,0.00269915677071952,0.958565816983588,0.990000301201734
"ENSGMOG00000020467",-0.00694385773310563,3.73916382327911,0.00269341943009671,0.958609837194883,0.990000301201734
"ENSGMOG00000002669",0.00859931315120186,4.24763091949907,0.00267884501385751,0.958721872436536,0.990000301201734
"ENSGMOG00000009436",-0.00895393583187373,3.17758692351334,0.00267350464404359,0.958763000957086,0.990000301201734
"ENSGMOG00000014481",0.020630906067856,-0.808870274760996,0.00267325202676538,0.958764947492855,0.990000301201734
"ENSGMOG00000003761",-0.00697704857370973,3.42524645503427,0.00267117056542032,0.958780989649879,0.990000301201734
"ENSGMOG00000003103",-0.00654180805039621,5.67098378630044,0.00266490281972409,0.95882933405854,0.990000301201734
"ENSGMOG00000019185",-0.00685729912850892,3.89463970274365,0.0026614624859389,0.958855894292085,0.990000301201734
"ENSGMOG00000019495",-0.00778953328751592,6.67050139493528,0.00261084721278149,0.959248664709808,0.990336052744647
"ENSGMOG00000015449",-0.00751270678007404,6.09954381343989,0.00258872985260528,0.959421491391452,0.990423196089795
"ENSGMOG00000009636",0.0110983406446425,1.18151776867877,0.00257906444379818,0.959497249964555,0.990423196089795
"ENSGMOG00000015171",-0.00745231143727382,2.84688870874953,0.00256714284605031,0.959590889109495,0.990423196089795
"ENSGMOG00000007182",0.0298856185443694,-0.557963960818464,0.00256554939997677,0.959603421460551,0.990423196089795
"ENSGMOG00000012368",0.00627294124523652,4.68696379789314,0.00253167226123763,0.959870792278479,0.990543489108249
