"genes","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000015902",0.011052570692514,4.95835095842308,0.00262201525099526,0.959161675699119,0.999986446026929
"ENSGMOG00000008489",0.015303555421655,5.9072714154257,0.00262103019762172,0.959169340903879,0.999986446026929
"ENSGMOG00000017098",0.0172348161442379,3.08965436585728,0.0026199402699234,0.959177823872647,0.999986446026929
"ENSGMOG00000014164",0.0190687204712333,9.0672822567582,0.00261414901219759,0.95922292726167,0.999986446026929
"ENSGMOG00000018887",0.0115738485727676,4.73023949796635,0.00260645247117397,0.959282946942219,0.999986446026929
"ENSGMOG00000011238",-0.0115288438351099,2.53342615399035,0.00260418756330671,0.959300626212698,0.999986446026929
"ENSGMOG00000007684",0.011373109365705,3.37428635846538,0.00260323906314741,0.959308032243343,0.999986446026929
"ENSGMOG00000009063",-0.0220389398078101,-0.298910829658736,0.00259855592228941,0.959344618749196,0.999986446026929
"ENSGMOG00000013747",0.0284992372347748,2.32454221497184,0.00259614596754965,0.959363459128385,0.999986446026929
"ENSGMOG00000002760",0.0143201268235822,5.01341684431227,0.00258835370831978,0.959424436998769,0.999986446026929
"ENSGMOG00000008599",-0.0291794847262272,0.578574069022297,0.00257799848838758,0.959505613751625,0.999986446026929
"ENSGMOG00000003429",-0.0175986408020151,4.13076563301644,0.00256339121078142,0.959620401702903,0.999986446026929
"ENSGMOG00000001559",0.0210481104821083,7.02006075009655,0.00253350605991898,0.959856273522285,0.999986446026929
"ENSGMOG00000004158",0.0146376223443714,2.52067092577648,0.00253089398483652,0.95987695572889,0.999986446026929
"ENSGMOG00000017569",-0.0121359785098507,3.36186499112964,0.00252458637055986,0.959926943085391,0.999986446026929
"ENSGMOG00000005095",-0.0229454228311456,2.04721337307325,0.0025179435035092,0.959979655024518,0.999986446026929
"ENSGMOG00000000201",-0.0359329990562363,-0.459558062508481,0.00250118793966259,0.96011292290379,0.999986446026929
"ENSGMOG00000005944",0.0331077602694453,-0.145092715473366,0.00250024113987823,0.960120466755368,0.999986446026929
"ENSGMOG00000005350",-0.0320011617284989,3.21292558237834,0.0024953009386568,0.960159852227935,0.999986446026929
"ENSGMOG00000008584",-0.0114312985167059,6.43809081621025,0.00249455324762815,0.960165816556233,0.999986446026929
"ENSGMOG00000013684",0.013265713937807,2.51129440067593,0.00248823407948917,0.960216260366947,0.999986446026929
"ENSGMOG00000016233",-0.0106620786237194,5.28779837257299,0.00248356440814024,0.960253578066388,0.999986446026929
"ENSGMOG00000014411",-0.0108523603402984,2.70860915869749,0.00247242519584023,0.960342739396037,0.999986446026929
"ENSGMOG00000014355",-0.0101133235771652,5.87324600769995,0.00246844708781557,0.960374630048788,0.999986446026929
"ENSGMOG00000000605",0.0286689411086274,3.97428253144835,0.00246066868577088,0.960437060418179,0.999986446026929
"ENSGMOG00000006915",0.015807948004089,5.29243819851056,0.00245231804410473,0.960504193850606,0.999986446026929
"ENSGMOG00000014750",-0.0101300669957797,5.89381505039793,0.00245115753687308,0.960513532595699,0.999986446026929
"ENSGMOG00000014339",-0.0153599517752984,4.03241141204083,0.00244975984688711,0.960524782922046,0.999986446026929
"ENSGMOG00000009161",0.0240737626867804,1.81360040761564,0.00243932598138663,0.960608869347128,0.999986446026929
"ENSGMOG00000002610",0.0260897158823529,5.75199985950614,0.00242658058379952,0.960711829370522,0.999986446026929
"ENSGMOG00000011883",-0.013380463178377,7.35809351665944,0.00240297748439211,0.960903218531772,0.999986446026929
"ENSGMOG00000020381",0.0198178413324723,2.88630569354298,0.0024025184456038,0.960906950033024,0.999986446026929
"ENSGMOG00000006147",-0.0110609560838603,6.01238324974135,0.00239973568523322,0.960929578593359,0.999986446026929
"ENSGMOG00000019027",-0.0106662816568293,4.68711125882304,0.00239807536569736,0.960943086071152,0.999986446026929
