"genes","logFC","logCPM","LR","PValue","FDR"
"ENST00000506177",-6.30122243005751,7.34891235777902,6.03772156283618,0.0140033454791413,0.999545160816005
"ENST00000476803",-6.51063430999019,7.50216802042223,5.90395587410405,0.0151069179067881,0.999545160816005
"ENST00000400809",-5.50586638488782,6.82557484177616,5.13500918414809,0.0234479630135843,0.999545160816005
"ENST00000420964",-5.46119365753556,6.79904992233818,5.07400953578166,0.0242871440047782,0.999545160816005
"ENST00000440038",5.18480480677629,6.64596021637252,4.61248783759975,0.0317399541419781,0.999545160816005
"ENST00000482352",-4.75976198650129,6.42970600094999,4.02863663882618,0.0447340777313185,0.999545160816005
"ENST00000608420",-4.71833646842121,6.4105137160971,3.96651331680976,0.0464137846950848,0.999545160816005
"ENST00000617444",-4.64980528153803,6.37965244941563,3.86335725977512,0.0493514834820227,0.999545160816005
"ENST00000482365",-3.9628141406572,6.64767149459057,3.14255881655559,0.076274057717454,0.999545160816005
"ENST00000474916",-3.90013577997768,6.09070202127681,2.80835480390602,0.0937744999851416,0.999545160816005
"ENST00000486072",-3.84952343266337,6.07438481153175,2.74247621666432,0.0977132457210948,0.999545160816005
"ENST00000493207",-3.73330764673387,6.03854597133261,2.5935175223072,0.107301798310314,0.999545160816005
"ENST00000341426",-3.38544946798521,7.83337234456698,1.961953743019,0.161304523224263,0.999545160816005
"ENST00000441245",-2.63785280974856,7.37504729239382,1.60668459762347,0.204958472383053,0.999545160816005
"ENST00000610898",-2.53951661016452,6.55425798752959,1.52147949983091,0.217395738049484,0.999545160816005
"ENST00000642557",2.20982764080245,6.7407344793602,1.22234055230018,0.268901806320377,0.999545160816005
"ENST00000508148",-2.21821182294609,6.61248654215546,1.21923769219989,0.2695103071128,0.999545160816005
"ENST00000480186",-2.07895119995558,6.679904403764,1.09495720160082,0.29537545740859,0.999545160816005
"ENST00000432723",2.11352493171071,6.36187268596148,1.05035714541911,0.305424847411273,0.999545160816005
"ENST00000419916",-1.99459420153826,6.81743379520678,1.02591892640416,0.311119125657924,0.999545160816005
"ENST00000641916",1.99358103529011,6.83911584746455,1.02188063394108,0.312073332499494,0.999545160816005
"ENST00000465387",-2.18776288019874,7.81513522400277,0.920771781353041,0.337272409260685,0.999545160816005
"ENST00000590817",2.23955931026178,7.99283644122472,0.903506849197422,0.34184313314329,0.999545160816005
"ENST00000488353",-1.81222289652341,7.06811459240454,0.856635141035956,0.354682039761504,0.999545160816005
"ENST00000377705",-1.79171934292449,6.87399556138691,0.843486719544069,0.35840146761504,0.999545160816005
"ENST00000492508",-1.83155194969326,6.40724347640186,0.826224919416701,0.363366409299974,0.999545160816005
"ENST00000483767",-1.75397513779041,7.16633974518106,0.796893383236332,0.37202382296455,0.999545160816005
"ENST00000458203",1.72592863656042,7.16903929582349,0.771669163816284,0.379701177970042,0.999545160816005
"ENST00000377893",1.67640031885858,7.0140948922653,0.743309542869699,0.388602771704558,0.999545160816005
"ENST00000378785",-1.7317128390947,6.27722967911992,0.719244714480562,0.396391768279069,0.999545160816005
"ENST00000403197",-1.62359974924936,6.86670005863269,0.701706437021325,0.40221090008452,0.999545160816005
