"","logFC","logCPM","LR","PValue"
"ENSGMOG00000000001",-0.0596374072157783,6.71114580856741,0.211297874718582,0.645752039536307
"ENSGMOG00000000002",-0.52267243169536,2.24237849680954,2.88533306717249,0.0893895201325715
"ENSGMOG00000000003",0.14910728785682,4.9289350702446,0.0154733299065981,0.901005033753642
"ENSGMOG00000000006",0.0562999205635929,6.55211072405501,0.166288920050096,0.683431244478405
"ENSGMOG00000000007",0.42618887970928,0.47754435562668,0.664181947739868,0.415087429167422
"ENSGMOG00000000009",0.0358201113032789,5.34523774822218,0.0354477218591498,0.850660569412499
"ENSGMOG00000000010",0.806909944654958,2.75296703497931,2.4085969990434,0.12067047218495
"ENSGMOG00000000012",-0.223571446657956,0.981249659896815,0.0766638079064847,0.781870484221045
"ENSGMOG00000000014",0.0485458364759693,10.222261321157,0.129296845901308,0.71916220994004
"ENSGMOG00000000015",-0.0874477665127397,4.96546399517868,0.0689704899466577,0.792841684646889
"ENSGMOG00000000016",-0.0613187989563259,4.53838219380033,0.0735563618833908,0.786227398604368
"ENSGMOG00000000018",-0.178546392256248,4.53938183500407,0.810032256214811,0.368110714306496
"ENSGMOG00000000019",-0.367349724675685,4.74320036904165,2.50766862727146,0.113293425753196
"ENSGMOG00000000020",-0.282276729439868,4.9181490170693,1.87704529335775,0.170670349760346
"ENSGMOG00000000021",-0.335824541071679,7.00959664234329,3.95599477902216,0.0467047053462746
"ENSGMOG00000000022",-0.700689916749148,-0.056273626539219,1.57778468083115,0.209080081112074
"ENSGMOG00000000023",0.157688479206389,5.11263972052853,0.561469338555604,0.453668828857319
"ENSGMOG00000000024",0.432230633097929,0.339613555507057,1.26313551241114,0.261058414315497
"ENSGMOG00000000025",0.0377367548830528,3.83625684209033,0.0164541606811994,0.897932320223803
"ENSGMOG00000000026",0.493358105897598,0.929888386208064,1.87039213862152,0.171430174147054
"ENSGMOG00000000028",0.0202393215861817,4.09046094749701,0.00985245622608666,0.920932202343191
"ENSGMOG00000000031",0.358070972682977,8.25263464349985,1.12984329089954,0.287808767683094
"ENSGMOG00000000032",-0.0335630677741645,4.69004493362064,0.0134451371254194,0.907689658018255
"ENSGMOG00000000033",-0.436033490352228,2.89920489204166,1.7527609499728,0.1855300186512
"ENSGMOG00000000034",-0.145021582981936,1.38143246913608,0.199786529121969,0.654893208750397
"ENSGMOG00000000036",-0.118661383074869,2.01535364094142,0.0858794337954798,0.769482458602946
"ENSGMOG00000000037",1.29123476522849,0.633102665824985,6.18917423570103,0.0128534149708162
"ENSGMOG00000000038",-0.29778061429317,3.93883245193533,1.8905086082651,0.169144566847549
"ENSGMOG00000000042",-0.23796594610806,4.81465545866313,0.974211635634955,0.323632050495073
"ENSGMOG00000000044",-0.0105166088707327,5.71524923781306,0.00419845644758965,0.948336826692314
"ENSGMOG00000000045",-0.18951452681731,4.63169064978534,0.55713016259368,0.45541886018805
"ENSGMOG00000000046",0.31531867759715,5.50980568728854,1.86506353082166,0.172041531945939
"ENSGMOG00000000047",-0.409037137622549,3.7320363673961,2.90817183880951,0.0881317243162095
"ENSGMOG00000000048",0.0653665928900965,3.87066266309537,0.0952845047537636,0.757563526699929
"ENSGMOG00000000050",0.164406449075919,5.35036256762396,1.25560621428766,0.262484415804963
"ENSGMOG00000000051",0.390596795429079,2.59959491339618,1.21540914696455,0.270263493994932
"ENSGMOG00000000053",-0.272495585089672,2.10270288564061,0.828982849559473,0.362566813627021
"ENSGMOG00000000054",-0.211736067721266,5.19389979649927,1.4670723136325,0.225808185318682
"ENSGMOG00000000055",0.061612427129263,4.47122896452179,0.0956514236555996,0.757111857029346
"ENSGMOG00000000056",-0.0205575480832218,3.62221949471989,0.00553434575775391,0.940697532519635
"ENSGMOG00000000057",0.479035054366771,2.7094241374642,1.57304685928841,0.209765087048642
"ENSGMOG00000000059",-0.171030335656786,1.52203229640275,0.267638328974598,0.604920418806686
"ENSGMOG00000000061",0.143078474385327,5.8666005554498,0.677726204985007,0.410370798509923
"ENSGMOG00000000062",-0.155792239359639,-0.298269085492228,0.160638007746043,0.688569796735799
