"genes","logFC","logCPM","LR","PValue","FDR"
"ENST00000394517",1.60685440337834,6.7545754544946,0.681949750491799,0.408916142071521,0.999545160816938
"ENST00000377205",-1.59461625622481,6.98676605031201,0.680632319194443,0.409369072312549,0.999545160816938
"ENST00000414948",-1.71061964891322,7.52160339800722,0.670355304240361,0.412927759243391,0.999545160816938
"ENST00000489782",1.57767862815354,6.68896221311512,0.658595347976931,0.417056276640722,0.999545160816938
"ENST00000378512",-1.77750912014517,7.78593389616026,0.633007718587205,0.426254204628224,0.999545160816938
"ENST00000377411",-1.5142432836953,7.00624470394131,0.616914951289353,0.432196024932823,0.999545160816938
"ENST00000644482",-1.96578899803242,11.8827936762212,0.605553672719106,0.436466859517006,0.999545160816938
"ENST00000610897",1.50678977295211,6.65042996950205,0.602422098416396,0.437655375224366,0.999545160816938
"ENST00000315901",-1.49390562648109,6.80778820118368,0.600217703579788,0.438494974359093,0.999545160816938
"ENST00000484099",1.51723150607658,6.40802622396811,0.578373709334075,0.446950481873426,0.999545160816938
"ENST00000465727",1.46935043173445,6.55849119484366,0.563292085364059,0.452936844172016,0.999545160816938
"ENST00000456328",1.42206527118739,6.70786396296336,0.542889631873821,0.461237630428159,0.999545160816938
"ENST00000615230",-1.55390337738226,6.01766043190268,0.529860591068607,0.46666547578205,0.999545160816938
"ENST00000492947",-1.3997528724888,6.61935820999129,0.522335881037534,0.469846959007531,0.999545160816938
"ENST00000378853",-1.72186303548715,8.84663829811831,0.47749069767821,0.489561131308655,0.999545160816938
"ENST00000497113",-1.69245127383273,9.31685639002875,0.454773581808952,0.500076730435087,0.999545160816938
"ENST00000634344",-1.28600610810556,7.12303094557748,0.444543524279776,0.504937602631721,0.999545160816938
"ENST00000377424",-1.31734564838147,6.20591689035111,0.419957119931105,0.516958441358503,0.999545160816938
"ENST00000520296",-1.30034927394035,6.25594014296718,0.417842267042313,0.518015679341384,0.999545160816938
"ENST00000468397",-1.28740105932681,6.30934042232007,0.417456160044978,0.518209107877598,0.999545160816938
"ENST00000463471",-1.26389523489131,6.13919637235827,0.379538499170973,0.537850327296221,0.999545160816938
"ENST00000636630",-1.17590610665736,6.55819528802147,0.37085023586605,0.542541181155878,0.999545160816938
"ENST00000469563",-1.2149827040878,6.2940544044169,0.370647133206252,0.542651736265274,0.999545160816938
"ENST00000356575",-1.19466888965093,6.24727327220063,0.353448107166763,0.552167700366956,0.999545160816938
"ENST00000294599",-1.17805045526508,6.2865312324409,0.348674551106458,0.554864395164959,0.999545160816938
"ENST00000496676",-1.0906358235423,6.97267540997372,0.328888246033378,0.566314463545175,0.999545160816938
"ENST00000438966",-1.09103733441767,6.83042360709446,0.328252493602822,0.566689899456231,0.999545160816938
"ENST00000528879",1.10388593813077,7.29310395621469,0.322964949303562,0.569831243598986,0.999545160816938
"ENST00000302692",-1.11042169354063,7.42796666097091,0.309735013700777,0.577842837040155,0.999545160816938
"ENST00000338591",1.09644613410464,6.37355368134371,0.309323488417337,0.578095616829117,0.999545160816938
