genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000012440	0.954943216140179	-1.04084088109473	7.26958146035546	0.00701321440775732	0.102241385101896
ENSGMOG00000018849	0.385916550398617	2.64311663251337	7.26950778627867	0.00701350208771553	0.102241385101896
ENSGMOG00000012520	0.550975321794604	1.68035469817748	7.26781271331596	0.00702012427983886	0.10226559843132
ENSGMOG00000000134	1.49056576775255	-1.58027030786537	7.25764903372075	0.0070599652318506	0.102773349805181
ENSGMOG00000015656	0.484603313941386	1.54560166589784	7.25292468933498	0.007078562918683	0.102854358490569
ENSGMOG00000018943	-0.589486421599729	5.3788657410346	7.25276933932552	0.00707917531331235	0.102854358490569
ENSGMOG00000004213	2.37758306247463	-3.15441707032542	7.25122582050872	0.00708526285456615	0.102854358490569
ENSGMOG00000015596	0.256520005584045	5.22206306518417	7.25116845373102	0.0070854892085872	0.102854358490569
ENSGMOG00000019583	0.501030521091024	2.09373161929042	7.2431529226006	0.00711718910659069	0.103241814957181
ENSGMOG00000010750	0.608803828549644	0.645682020187455	7.23591529340001	0.0071459370343412	0.103585935364891
ENSGMOG00000013901	0.25123364993574	7.14298872215011	7.23099947135374	0.00716553035688833	0.103796962225256
ENSGMOG00000012414	0.387644861345284	2.40947741394979	7.22878192554603	0.00717438693611357	0.103805445049835
ENSGMOG00000002815	-0.297823330771168	5.88552592436338	7.22833135933473	0.00717618780361978	0.103805445049835
ENSGMOG00000010860	-0.299277888808494	4.18213342673441	7.2264430587045	0.00718374017560006	0.103841820644912
ENSGMOG00000020138	2.92322410567698	-3.84054560729166	7.21283996160875	0.00723838712584949	0.104558425946136
ENSGMOG00000012294	-0.305169998474881	6.46183984403833	7.19269007099894	0.00732011590994474	0.105664950456366
ENSGMOG00000007101	-0.300618530158423	6.05221328962545	7.19023903293052	0.00733012154828048	0.105688607330475
ENSGMOG00000000455	-0.365221529623056	3.41056854958486	7.18880204774143	0.0073359941136088	0.105688607330475
ENSGMOG00000001316	0.265611385426327	4.96250414394642	7.18737882345284	0.00734181518134313	0.105688607330475
ENSGMOG00000006659	0.937051101847488	-0.78007152027784	7.18638498592319	0.00734588283187209	0.105688607330475
ENSGMOG00000007115	0.284131663205497	4.20882103725105	7.18549134068346	0.00734954237469328	0.105688607330475
ENSGMOG00000000201	0.285500049004672	4.54448278771249	7.1847649294042	0.00735251845495085	0.105688607330475
ENSGMOG00000018884	-0.280343509573548	4.42059419623996	7.18214684574152	0.00736325486986831	0.10570615828597
ENSGMOG00000014723	-0.383397734507952	2.47177090092266	7.18196633838942	0.00736399569682498	0.10570615828597
ENSGMOG00000001597	0.507680926666367	5.22681246241507	7.17988070879403	0.00737256093396769	0.105755461748
ENSGMOG00000012890	-0.533996219670167	2.25774350909435	7.17573577739217	0.0073896135233717	0.105926358523825
ENSGMOG00000008358	0.401795071383568	2.4363381561555	7.17232928436392	0.00740365829232219	0.106053932160971
ENSGMOG00000008651	-0.362335000672278	2.95986143862287	7.16218597810096	0.00744564032856917	0.106581238953331
ENSGMOG00000014567	0.533452006174373	1.42655844754671	7.15382282973281	0.00748043745675839	0.107005036291576
ENSGMOG00000003130	-0.407039887125436	7.3715028962749	7.15217317316205	0.00748732090087781	0.107029227274476
ENSGMOG00000004305	0.637517637288166	0.639376506523885	7.14717750747008	0.00750820559650491	0.107253390132194
ENSGMOG00000010989	-0.414304865482829	2.07980220516241	7.14501325317438	0.00751727187556906	0.107308535437053
ENSGMOG00000014852	0.286127436912617	4.36413219003757	7.1165940910903	0.00763736624493047	0.108947425887025
ENSGMOG00000005268	4.03705256543734	-4.27583459306113	7.11503113310711	0.00764402765327064	0.108967041505441
ENSGMOG00000003750	-0.441473431390063	2.60981546781327	7.10799483946899	0.00767409034707631	0.109269051243061
ENSGMOG00000008665	0.356276671781025	3.60449346815708	7.10479342590427	0.0076878084287581	0.109269051243061
ENSGMOG00000003734	0.955141784040318	0.100495248822285	7.10463502397506	0.00768848783281211	0.109269051243061
ENSGMOG00000000669	-0.413048871929262	2.36135330461501	7.10412234260312	0.0076906872029507	0.109269051243061
ENSGMOG00000003256	-0.262504883963483	5.55950626563404	7.10363315545336	0.00769278638408544	0.109269051243061
ENSGMOG00000014169	0.584258914830204	0.65317576889684	7.10264710342415	0.00769701947338692	0.109269051243061
ENSGMOG00000014690	0.356689581435757	2.8629367761221	7.10112467192919	0.00770355989987396	0.109286634697937
ENSGMOG00000009338	-0.264093885341286	5.2003722454272	7.0991489983979	0.00771205594455228	0.109331918284083
ENSGMOG00000019571	0.371868983119389	2.78769653369286	7.08143704864877	0.00778865240160425	0.110341918868913
ENSGMOG00000020479	1.23601011146886	-1.44568791616521	7.07406933842091	0.00782074320921696	0.110720453139828
ENSGMOG00000011073	-0.351600803153711	3.1434238490015	7.06808306542248	0.00784691656179454	0.111014750232169
ENSGMOG00000010957	-0.293293884407142	4.80495768396553	7.06418746119196	0.00786399712697026	0.11118009106875
ENSGMOG00000018063	-0.245044335311652	6.76692661689404	7.0577964264418	0.00789210148801649	0.111500951317672
ENSGMOG00000017918	0.635143371164797	0.394044899901634	7.05547846693089	0.00790232000073168	0.111568850804851
ENSGMOG00000008625	-0.342057954862569	3.17434447055169	7.0454978424149	0.00794647346103506	0.112115439734645
