genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000011429	1.07116822447826	1.75615421631696	38.7842367941701	4.73334852612167e-10	8.6343816963669e-08
ENSGMOG00000019938	0.881516704292346	3.11902853541636	38.6863914407077	4.97666738756141e-10	8.99860042629854e-08
ENSGMOG00000001057	0.887174755973075	2.76097770776741	38.5475804892303	5.34349710249669e-10	9.57787006728385e-08
ENSGMOG00000011765	-0.691470651873805	5.156826195108	37.7935759669536	7.86403102248279e-10	1.39742475402101e-07
ENSGMOG00000007384	-1.02936007964808	1.88394166057314	37.7614712307367	7.99452255423001e-10	1.40173717856793e-07
ENSGMOG00000011703	-0.845773695175439	5.23801556170448	37.7542175746461	8.02430442298628e-10	1.40173717856793e-07
ENSGMOG00000015458	-0.941275199283565	2.33743449262214	37.5885445868391	8.73560072620654e-10	1.51316754427979e-07
ENSGMOG00000006804	-0.80905954615681	11.9963670230723	37.4166892384019	9.54022578155586e-10	1.63612273222251e-07
ENSGMOG00000000263	-1.79179401009489	0.597550484395499	37.4036595949793	9.60417457909688e-10	1.63612273222251e-07
ENSGMOG00000006738	-0.762340740805953	4.13848870065838	37.2830682816394	1.0216779351343e-09	1.72621698991175e-07
ENSGMOG00000014902	0.684447363395213	4.05248668294662	37.091107294008	1.12736685494094e-09	1.88930186836566e-07
ENSGMOG00000003812	0.638781780602729	4.41831356479828	37.0540967812311	1.14896925132161e-09	1.90997606270099e-07
ENSGMOG00000013916	-1.04554769559229	4.87259996961604	36.9930546469008	1.18550778236762e-09	1.95494975343549e-07
ENSGMOG00000009588	-0.862901979999267	4.07998449404461	36.9246514164301	1.22783666752965e-09	2.00868231966576e-07
ENSGMOG00000004556	1.03167738667561	1.89459412438319	36.7999994925036	1.30890284199385e-09	2.12444206945033e-07
ENSGMOG00000012325	2.4640819025193	-1.20389572845777	36.320054496185	1.67432102100294e-09	2.69631087546357e-07
ENSGMOG00000016621	-0.798278796385925	3.82061394704627	36.1533024361521	1.8238913149416e-09	2.91440865696832e-07
ENSGMOG00000006834	0.665311424951542	8.3269817254455	36.1298103333979	1.84601166115722e-09	2.9270644901103e-07
ENSGMOG00000004190	-0.737203418017015	3.80089604628874	35.7324187295343	2.2636560049646e-09	3.56188864353704e-07
ENSGMOG00000018206	0.572147845522127	5.34348691679908	35.5398914241086	2.49880422972089e-09	3.90210996873005e-07
ENSGMOG00000011985	0.628940891030131	4.37945366391146	35.4408893082245	2.62909262944273e-09	4.07469822336113e-07
ENSGMOG00000004559	0.692097788091641	6.44544805738072	35.2470040400096	2.90428534153473e-09	4.46761445858622e-07
ENSGMOG00000017133	-0.721703882560253	9.71981133181797	35.1251368107251	3.09183862569191e-09	4.72089404380648e-07
ENSGMOG00000017371	0.79680970958243	2.7664715852939	34.7014431251921	3.84346563517342e-09	5.82539390719336e-07
ENSGMOG00000005326	0.566136769958508	5.71086495619422	34.5189624161225	4.22118967545702e-09	6.35119582337194e-07
ENSGMOG00000001039	-1.29429455316049	3.33276214107036	33.9147324465502	5.75810287844434e-09	8.6008532343024e-07
ENSGMOG00000003994	0.665206385571702	4.3885867027644	33.8260774187842	6.02656066741021e-09	8.93708597390839e-07
ENSGMOG00000001525	0.826751483209762	2.57828002856775	33.6079220834416	6.74175915913094e-09	9.926277253369e-07
