"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000001255",229.712110862357,-0.933986208670175,0.225450996587905,-4.14274597498177,3.43171987993807e-05,0.0224691859138945
"ENSGMOG00000001446",28.9076203700832,-1.07745253717761,0.270521614091929,-3.98287042902039,6.80878811627606e-05,0.0332866712206647
"ENSGMOG00000002065",474.24210385241,-0.835239881795872,0.208588544322953,-4.00424617999485,6.22155500298782e-05,0.031885791830143
"ENSGMOG00000002548",33.8674601896636,1.18348591631874,0.260892298346635,4.53630070269956,5.72495380373167e-06,0.00851373901216084
"ENSGMOG00000002648",142.514202139324,1.00695736099172,0.231859442786973,4.34296463792025,1.40572767871016e-05,0.0128856027668967
"ENSGMOG00000002895",54.9623970066557,-1.24718010241926,0.268444760153923,-4.64594690432452,3.38520069881722e-06,0.00851373901216084
"ENSGMOG00000003037",2788.90801913571,0.585083203242754,0.134298572210731,4.35658543208251,1.32107143902302e-05,0.0127469487850574
"ENSGMOG00000003049",140.476179041891,0.926298783263318,0.219102303453544,4.22769988568248,2.36092408726572e-05,0.018818617952975
"ENSGMOG00000003217",109.788818136429,1.13085357651554,0.270578402458393,4.17939335231839,2.92287748671453e-05,0.0208623951330714
"ENSGMOG00000003290",381.940733919681,1.08857948294785,0.27105571530555,4.01607279049894,5.91759851068017e-05,0.031885791830143
"ENSGMOG00000003513",94.9958503731748,1.42452784335495,0.262613223072197,5.42443303764381,5.81387797768763e-08,0.000266464562412368
"ENSGMOG00000003919",47.5867916449197,1.07878249640961,0.246003378805471,4.38523446973737,1.158609114735e-05,0.0118004338335759
"ENSGMOG00000004306",49.0592849605674,-1.00941863542556,0.246549984679209,-4.09417439931676,4.23675331041129e-05,0.0265045367259769
"ENSGMOG00000005526",19.0954370864249,-1.22743551293583,0.270570185563558,-4.53647732982576,5.72016350786419e-06,0.00851373901216084
"ENSGMOG00000005911",44.817108729206,-1.06083062445267,0.26923917849511,-3.94010496682576,8.14459643802506e-05,0.0364182649995887
"ENSGMOG00000006005",268.685828658303,-1.10543095381507,0.270359658706394,-4.08874222990327,4.33718486761199e-05,0.0265045367259769
"ENSGMOG00000009165",1490.71935943744,-1.18176410495997,0.269072475283114,-4.39199179966862,1.12316936510628e-05,0.0118004338335759
"ENSGMOG00000009511",55.1497907888342,1.33587949368699,0.270085228157991,4.94614053052003,7.56993193295649e-07,0.00277559124253783
"ENSGMOG00000009572",29.3093197153708,1.46998155865954,0.270263744088732,5.43906310339919,5.35614832119984e-08,0.000266464562412368
"ENSGMOG00000009616",2373.36898768824,-0.419037101404433,0.100329226533677,-4.17662047124203,2.95872074106723e-05,0.0208623951330714
"ENSGMOG00000010547",55.3486548501447,1.14654301254186,0.26789827809757,4.27976999585001,1.87086554500039e-05,0.0155902627438601
"ENSGMOG00000011427",1058.25902368413,-0.628875545291863,0.154856098286672,-4.06103183697472,4.8856307867956e-05,0.0288929900691367
"ENSGMOG00000011588",121.486111050266,0.984284912137142,0.243738504836144,4.03828239119969,5.38440103963263e-05,0.0308475700811203
"ENSGMOG00000012956",91.8178110908142,1.29694159653309,0.228113144320428,5.68551891385658,1.30416049130032e-08,0.000119545871435044
"ENSGMOG00000013063",15.7569843611812,1.05578865283064,0.266061111902369,3.96821859940981,7.24118966124684e-05,0.0340391615537534
"ENSGMOG00000013246",330.424178870936,-0.67558760502732,0.168781308290017,-4.00273947317945,6.26132387435307e-05,0.031885791830143
"ENSGMOG00000014138",11.9464724243644,-1.03392106367512,0.259797205362693,-3.9797235779796,6.89954457200272e-05,0.0332866712206647
"ENSGMOG00000014930",321.282844390924,-0.926102250763997,0.147283002156451,-6.28790992310332,3.21768509256638e-10,5.89898208020195e-06
"ENSGMOG00000015061",39.2941740697905,1.05395127936105,0.239397972886535,4.40250711671891,1.07007078709003e-05,0.0118004338335759
"ENSGMOG00000015116",33.7594341278902,1.14542536315686,0.253127924052297,4.52508496423417,6.03712470179954e-06,0.00851373901216084
"ENSGMOG00000015196",635.7227456561,-1.19321089789006,0.261207983406386,-4.56804911675945,4.92284689691439e-06,0.00851373901216084
"ENSGMOG00000015590",34.4210110738347,1.17289807857039,0.258379514807246,4.53943912482917,5.64040611523755e-06,0.00851373901216084
"ENSGMOG00000015739",378.415911920774,-0.832697061595179,0.206888950017587,-4.02485034374428,5.7011560198904e-05,0.0316725131250457
"ENSGMOG00000016798",192.843478768716,-0.919825660800686,0.232932936487857,-3.94888621021029,7.85156609071354e-05,0.0359856902852628
"ENSGMOG00000017195",191.321416685049,1.11934174547948,0.245516777895099,4.55912526661514,5.13671263936849e-06,0.00851373901216084
"ENSGMOG00000017229",29.1637574921984,1.0894555235138,0.253607154709908,4.29583906952462,1.74033805838607e-05,0.0151931512497104
"ENSGMOG00000017805",1090.46377830996,-0.590154592357679,0.140102849808292,-4.21229541843874,2.52788633950569e-05,0.0193098917758991
"ENSGMOG00000018063",154.485520316741,1.10381291861479,0.265981143973779,4.14996680638237,3.32523492261251e-05,0.0224691859138945
"ENSGMOG00000018661",4430.83265273345,-0.529479438097259,0.118724405862962,-4.45973542043589,8.206089163261e-06,0.0100294821753376
"ENSGMOG00000019686",242.635207223273,1.092320117996,0.243355391312186,4.48857989998146,7.16995322648397e-06,0.00938905375008076
"ENSGMOG00000020201",76.1939227289549,1.16496895171158,0.244247045030521,4.76963375981072,1.84561159360745e-06,0.00563926622426755
