"genes","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000007076",-6.52856937143661,1.95621570191861,123.757870857664,9.51770921920503e-29,1.25643279402726e-24
"ENSGMOG00000011215",6.27339018104476,0.875809459209148,86.9700940557501,1.10174610297515e-20,7.2720751526875e-17
"ENSGMOG00000010188",-1.23088729536563,7.45536533286113,80.4549652153456,2.97406328970064e-19,1.30868698291127e-15
"ENSGMOG00000013719",6.54198341275235,0.137472738992628,67.5103897313614,2.09579754973465e-16,6.91665586351179e-13
"ENSGMOG00000000612",-1.18392141102447,6.78783756267112,60.3312774272728,8.01634287975033e-15,2.11647484711168e-11
"ENSGMOG00000008302",-1.31428369110242,7.23011804172056,59.1470508182246,1.46318480627975e-14,3.21925043794984e-11
"ENSGMOG00000001601",-3.62562151076029,4.53061699260039,58.7756098958669,1.76718344731561e-14,3.33265552685905e-11
"ENSGMOG00000006016",-0.966317055751656,6.49035125751789,57.2732788398719,3.7927330293282e-14,6.2584835900202e-11
"ENSGMOG00000009277",-0.984730685856639,9.23660009548248,55.638133226983,8.71172276410977e-14,1.2778161356557e-10
"ENSGMOG00000003330",-1.33558981539679,7.17463160425584,52.3009202888066,4.76151271005221e-13,6.28567292853993e-10
"ENSGMOG00000006040",-1.48073147011284,6.19314454517298,47.834572638755,4.63741844657331e-12,5.56532371938311e-09
"ENSGMOG00000006063",-1.0945004068206,6.86587885519049,46.696032680361,8.28966611868999e-12,9.11932353606888e-09
"ENSGMOG00000014639",-1.49503836576361,7.02799031607229,45.367852206326,1.6329278121699e-11,1.65817538834268e-08
"ENSGMOG00000000174",-0.963224404546439,5.82386818240922,43.1057702228054,5.18590842041165e-11,4.88994121841816e-08
"ENSGMOG00000002254",-0.951632262006667,5.97161679798278,41.814707514352,1.00345761723494e-10,8.83109600341231e-08
"ENSGMOG00000004186",-1.19152500882429,6.69670482234599,40.5512857734937,1.91522465857617e-10,1.5801800448665e-07
"ENSGMOG00000013565",-1.37692252417907,6.60066404044364,40.4020491327622,2.06724174617465e-10,1.60527401713245e-07
"ENSGMOG00000018440",-1.15445238773378,7.81479985806757,39.2173453075596,3.79156879331406e-10,2.78069442447438e-07
"ENSGMOG00000017702",-0.906745098486764,8.0994493041383,38.5544886116522,5.32461712329378e-10,3.62578557906577e-07
"ENSGMOG00000011469",-1.0137450746927,6.07607013460295,38.4936550103704,5.49319836234492e-10,3.62578557906577e-07
"ENSGMOG00000004724",-0.874190793095355,7.11226165459772,38.2959388938018,6.07890227836259e-10,3.82131376079355e-07
"ENSGMOG00000012627",-1.17650304043512,5.82481680625995,37.9184333223147,7.37649776901955e-10,4.42623395676487e-07
"ENSGMOG00000013979",-1.14334118293902,6.19277736457189,36.5655360281642,1.47618713325647e-09,8.47267232439944e-07
"ENSGMOG00000002898",-0.917270867335548,6.84729575140012,36.2938491679932,1.69698591235636e-09,9.33412959542345e-07
"ENSGMOG00000004388",-0.706442026654251,7.30892159384771,35.666546095554,2.34150639667718e-09,1.23640903770142e-06
"ENSGMOG00000009725",-1.22481433515622,5.96007126006749,34.5003628239819,4.26171875733156e-09,2.16380574290515e-06
"ENSGMOG00000015878",-0.821264793503533,6.63045864314739,33.9505239624754,5.65314598480497e-09,2.7639696350152e-06
"ENSGMOG00000008684",-0.797445440612229,6.58731388080119,33.4150788190241,7.44445349540612e-09,3.50979394974486e-06
"ENSGMOG00000002695",-1.06715336193153,5.36546375798757,33.024993121804,9.09817490091479e-09,4.14155196093021e-06
"ENSGMOG00000011089",-1.30511261186475,4.71002603843548,32.9138729311386,9.63333692525454e-09,4.15821060508484e-06
"ENSGMOG00000004476",-1.07843280904054,5.64168667396728,32.7958950285141,1.02360773686044e-08,4.15821060508484e-06
"ENSGMOG00000014830",-1.14580467019335,5.98735164557432,32.7630743505855,1.04103732304422e-08,4.15821060508484e-06
"ENSGMOG00000005697",-1.20183463270124,6.02765694078211,32.6561066410005,1.09993293678068e-08,4.15821060508484e-06
"ENSGMOG00000004736",-1.15414032231441,5.08612478262689,32.6473830923629,1.10488075928649e-08,4.15821060508484e-06
"ENSGMOG00000003848",-1.06867175202603,6.17909754590278,32.6011348364648,1.13148663583934e-08,4.15821060508484e-06
"ENSGMOG00000003215",-0.967111618957033,6.70423547071628,32.5968711662726,1.13397153081626e-08,4.15821060508484e-06
"ENSGMOG00000004036",2.39911572587046,1.66023237988459,32.2239276843267,1.3738833910126e-08,4.90179314723172e-06
"ENSGMOG00000013262",-0.675646888228908,7.13526575247792,31.9693189160348,1.56626914239844e-08,5.40172772070493e-06
"ENSGMOG00000000141",-3.32619953632049,2.07075743714377,31.9329814019164,1.59584411110895e-08,5.40172772070493e-06
"ENSGMOG00000011979",-0.697919466048947,7.93836112280492,31.3715177888387,2.13083966729477e-08,7.03230361198958e-06
"ENSGMOG00000001838",-1.11814826822494,5.83377203470132,31.0748175855532,2.48271563649924e-08,7.99373880912842e-06
"ENSGMOG00000009645",-0.993119456478347,4.98064862260107,31.0145111520445,2.56106483832762e-08,8.04967069780068e-06
"ENSGMOG00000018157",-0.961831266744818,6.18417435140622,30.8784589626003,2.74704023692482e-08,8.43341352735919e-06
"ENSGMOG00000016090",0.654125575415296,9.07599636853974,30.6529739443796,3.08553305769551e-08,9.25730043059965e-06
"ENSGMOG00000008939",-1.25440342641079,4.47792470501446,30.3755860516403,3.55980371170061e-08,1.04428819551466e-05
"ENSGMOG00000014625",-1.425022576396,3.81815489387836,30.0071370824337,4.30459029810442e-08,1.23532383750601e-05
"ENSGMOG00000010614",-1.07315723180699,4.96473140338483,29.9356810749702,4.46617906251555e-08,1.25136716926274e-05
"ENSGMOG00000018122",-0.68161542321307,6.12375236305147,29.8995938409859,4.55008136691248e-08,1.25136716926274e-05
"ENSGMOG00000010656",-0.995905408998092,5.4542296649643,29.810097829172,4.76503644663941e-08,1.28373971698136e-05
"ENSGMOG00000009546",-1.17012074546972,4.5381053083455,29.744042308852,4.93019106577828e-08,1.30166904518678e-05
"ENSGMOG00000010899",-1.12679312430426,6.58379584128526,29.6542612366249,5.1638987592001e-08,1.33663975529805e-05
"ENSGMOG00000013788",-1.10638721010773,4.87470016341739,28.9525291313447,7.4173904835678e-08,1.88301868795343e-05
"ENSGMOG00000004353",-2.0052347752861,6.16818439823204,28.8657482854812,7.75726077762296e-08,1.88774357007453e-05
"ENSGMOG00000006640",-0.751441000255451,7.05589154065054,28.8637247388207,7.76536929806084e-08,1.88774357007453e-05
"ENSGMOG00000010886",-0.847559181080143,6.8252045509869,28.8390319011972,7.86500237513061e-08,1.88774357007453e-05
"ENSGMOG00000013400",-0.701241392879686,6.23900697746463,28.7067757058224,8.42085861282465e-08,1.98506704549818e-05
"ENSGMOG00000009016",-0.599776233497344,7.94545444897687,28.3579567294285,1.00831515916736e-07,2.33522252915234e-05
"ENSGMOG00000012935",-1.15849483175077,7.24834311813102,28.2586159991142,1.06141122080562e-07,2.41580853894052e-05
"ENSGMOG00000015188",-0.974976945726863,6.06271702836351,27.9316289537667,1.25678517427484e-07,2.81200357383088e-05
"ENSGMOG00000003716",-0.979839600573376,5.46051094144866,27.8098903019753,1.33840162557936e-07,2.94470664321219e-05
"ENSGMOG00000018141",-3.78437676526896,1.89802709729507,27.5552577290475,1.52669794617263e-07,3.25642558977778e-05
"ENSGMOG00000016308",-0.972934385876135,7.12418552025944,27.5518155823723,1.52941736661028e-07,3.25642558977778e-05
"ENSGMOG00000009353",-0.996650023531448,7.13533283662407,27.330622445314,1.71474208238167e-07,3.57642159618191e-05
"ENSGMOG00000011607",-0.798880371633044,6.7337113977807,27.3091483704953,1.73389123669148e-07,3.57642159618191e-05
"ENSGMOG00000016817",-0.621337115167346,7.93536255487395,27.2736490656303,1.76601831456548e-07,3.58664734931983e-05
"ENSGMOG00000006453",-0.954606994371626,5.27403474132228,27.1320277382615,1.90023548508625e-07,3.76463947325009e-05
"ENSGMOG00000001839",-1.16384364909895,5.54861310008943,27.121415874239,1.91069498301459e-07,3.76463947325009e-05
"ENSGMOG00000017312",-1.09543312097932,6.07942881781353,27.0471874140966,1.98548905694491e-07,3.85447662363673e-05
"ENSGMOG00000000623",-0.639665584003611,7.35033044354185,26.9767640661652,2.05916008707089e-07,3.93956120426417e-05
"ENSGMOG00000006124",-0.829331698170113,7.46816066974557,26.8348405738642,2.21605863001496e-07,4.17916999640392e-05
"ENSGMOG00000016093",-0.616364509292006,8.5023158225823,26.5674672120349,2.54493314942798e-07,4.73140077653783e-05
"ENSGMOG00000016184",10.1765131890088,2.43678203149687,26.5406033182005,2.58056856231137e-07,4.73140077653783e-05
