"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000000024",90.5684817068037,1.05265479308835,0.28283402275932,3.72181105660022,0.000197799009581445,0.00542187498683658
"ENSGMOG00000000033",166.72379266434,-0.67603952518271,0.210925320675556,-3.20511317947734,0.00135009381495446,0.0192412987063244
"ENSGMOG00000000034",46.0703480485282,-0.693400893765395,0.236766916813067,-2.92862238989602,0.00340467763598564,0.0345741984063012
"ENSGMOG00000000046",1700.08391077591,0.325458572665432,0.103392316456265,3.14780231085259,0.00164502904859027,0.0218840004261944
"ENSGMOG00000000051",265.208793223425,0.828020930267956,0.250947270015142,3.2995813431961,0.000968291611935793,0.0153304545548519
"ENSGMOG00000000064",26.5029916749576,-1.38419194464039,0.288587339033568,-4.79644030564827,1.61510058720572e-06,0.00023148800015405
"ENSGMOG00000000065",477.058607607441,-0.597270918139581,0.110205249214924,-5.41962313405575,5.97248023219854e-08,2.48665021559509e-05
"ENSGMOG00000000070",567.187073197186,-0.513104332725186,0.150459888752657,-3.41024001133407,0.000649057336904539,0.0118890942627996
"ENSGMOG00000000082",1202.77329970904,-0.46520324207076,0.099276239674544,-4.68594744921675,2.78667765191509e-06,0.000310300721757608
"ENSGMOG00000000084",782.157755787743,-0.371439264560221,0.104376002847767,-3.55866534860476,0.000372744101404353,0.00813012093298787
"ENSGMOG00000000086",373.046255272688,-0.653531337577527,0.209526870826156,-3.11908126628665,0.00181415917289035,0.0233671589116854
"ENSGMOG00000000098",28.7993863897398,0.86305732528042,0.287710167429651,2.99974565720361,0.00270205134098345,0.0297534674109007
"ENSGMOG00000000100",1822.58767824422,-0.236999744401467,0.0788352980701221,-3.00626432832995,0.00264478980239877,0.0294385743540123
"ENSGMOG00000000114",3478.13579325371,0.909094341922604,0.218275930993855,4.16488587533821,3.11508347960489e-05,0.00165475382770046
"ENSGMOG00000000117",1107.25404349342,1.20171864856568,0.244495950042577,4.91508611229107,8.87434439221073e-07,0.000153605927373041
"ENSGMOG00000000123",86.3770830359761,0.797384135453718,0.265603736354174,3.00215707203167,0.0026807381759077,0.0295947681242559
"ENSGMOG00000000125",1047.67364059927,0.832191029458025,0.193950437526188,4.29074066587584,1.78078178450474e-05,0.00112671236295245
"ENSGMOG00000000127",1384.25112440758,-0.582277852056254,0.155515249727133,-3.74418491484224,0.000180980333150554,0.00513444204822151
"ENSGMOG00000000130",22.7454591957896,0.908767273043833,0.288563001840955,3.14928548443889,0.00163670220459144,0.0217962027443228
"ENSGMOG00000000136",283.467872433382,-0.485075797152806,0.147198657674295,-3.29538193361876,0.000982879951388455,0.0155135918556754
"ENSGMOG00000000140",46.8369775795768,0.961955547582185,0.285737100626936,3.36657558808975,0.000761077210432392,0.0134074685644966
"ENSGMOG00000000141",139.297481591226,-0.734662690690225,0.267607975388334,-2.7452944540391,0.00604566261559761,0.0498760062625901
"ENSGMOG00000000143",15.0992451214579,1.01936865004575,0.290348262325834,3.51084811694791,0.000446679530367804,0.00919932909801608
"ENSGMOG00000000173",288.376575243494,0.778964960667737,0.241862813492859,3.22068923873961,0.00127882733079695,0.0185502213097241
"ENSGMOG00000000174",1649.41068259428,-0.643710433181561,0.153050863066691,-4.20585954422922,2.6009173406503e-05,0.00149022308327735
"ENSGMOG00000000202",641.501910546384,-0.617232841995931,0.223113467218459,-2.76645264712585,0.00566698143831691,0.047827434819053
"ENSGMOG00000000218",44.5789366450147,0.927719021699815,0.280348994289602,3.30915765919059,0.000935771266962098,0.0150971970859191
"ENSGMOG00000000221",461.962472953095,-0.599877660306732,0.152823054193914,-3.92530867460325,8.66185932166106e-05,0.00310526284352664
"ENSGMOG00000000232",213.604752494104,0.863750029941928,0.279845034660196,3.0865297681295,0.00202507668747684,0.0252006719917035
"ENSGMOG00000000235",1321.41543956088,-0.336400782136702,0.109751058915232,-3.06512561666058,0.00217578591349475,0.0262269029713511
"ENSGMOG00000000236",3091.36795098367,-0.567519481594309,0.119680061180588,-4.74197185392448,2.11648033877491e-06,0.000271703163490229
"ENSGMOG00000000243",47.9799562372065,1.05806448818878,0.254497600636221,4.15746351063317,3.21800655316761e-05,0.00168095957182083
"ENSGMOG00000000246",816.985269509694,-0.597414750211675,0.177562292332101,-3.36453614314862,0.000766724412746673,0.0134334421429495
"ENSGMOG00000000251",618.892013045806,0.775653712054217,0.221579790827459,3.50056162232867,0.000464278884731207,0.00948569790356001
"ENSGMOG00000000287",23.4385532540217,1.16903893989547,0.288907403753249,4.04641391915983,5.20082372364819e-05,0.00230226119145978
"ENSGMOG00000000303",722.352699374916,-0.568147974230216,0.159226079795803,-3.56818415022732,0.000359463836680276,0.00799146306272049
"ENSGMOG00000000316",429.471306734642,-0.497751439929459,0.143286296300975,-3.47382445341405,0.000513096605353033,0.0102039585288827
"ENSGMOG00000000326",17934.9210533767,0.275071897568708,0.0775243674990611,3.54819918488261,0.000387874775897778,0.00831044634590442
"ENSGMOG00000000331",4362.98460504845,-0.233368991293035,0.0724096050858918,-3.22290103662649,0.00126899388322614,0.0184778729104038
"ENSGMOG00000000338",306.490489328554,0.589045528585834,0.131559608081339,4.47740409975715,7.55561497941335e-06,0.000629158101393853
"ENSGMOG00000000349",394.892304037545,0.407074791788986,0.121110730911519,3.36117855721955,0.00077610634962607,0.013458511505828
"ENSGMOG00000000350",173.72722769786,-0.491261248455261,0.174651595072581,-2.81280711035651,0.00491111013041109,0.0433805341507929
"ENSGMOG00000000374",745.08583100465,-0.3276607551655,0.10011638080854,-3.27279864213341,0.00106488310123605,0.016417430628975
