"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000000014",38886.8151744228,0.361774889627337,0.100729330565455,3.59155459086719,0.0003287113013183,0.00564115018870208
"ENSGMOG00000000019",714.73719828835,-0.449217809026957,0.129498244951157,-3.46891040258028,0.000522573699582808,0.00793717129198932
"ENSGMOG00000000020",742.587912478667,-0.39906215087791,0.122080966650212,-3.26883184027621,0.0010799246201705,0.0134166051798399
"ENSGMOG00000000023",1212.69150155119,0.568402883126046,0.12433378298607,4.57158842492333,4.84040951004028e-06,0.000216757043192597
"ENSGMOG00000000033",169.088306194787,-0.910032179521809,0.234521118596108,-3.88038478141947,0.000104291341423974,0.00239342473092557
"ENSGMOG00000000036",196.648781371761,-0.652301656203859,0.213560831730187,-3.05440679790935,0.00225506071321895,0.0232846139955968
"ENSGMOG00000000038",270.07129423074,-0.616817196514329,0.187845477184021,-3.28364145765442,0.00102475202430668,0.0130335049521398
"ENSGMOG00000000042",915.554013279085,-0.57474479834102,0.144529497112039,-3.9766608880918,6.9889719398605e-05,0.00176135035425114
"ENSGMOG00000000070",576.919780531325,-0.661325565915584,0.150785663455803,-4.38586501368166,1.15525751180691e-05,0.000429560095032247
"ENSGMOG00000000075",4500.46656218649,-0.486652831428821,0.115592073596639,-4.21008825507368,2.55270950505557e-05,0.000793146658774001
"ENSGMOG00000000095",1069.10300332474,-0.654232136156151,0.200156750621548,-3.26859890623004,0.00108081395091055,0.0134166051798399
"ENSGMOG00000000100",1784.54719938306,-0.464198556981373,0.107510418567997,-4.31770765256376,1.57658060254172e-05,0.000536392135499758
"ENSGMOG00000000104",348.454728807184,-0.512294852747993,0.183089774564928,-2.79805278020221,0.00514117107796515,0.0415970256837263
"ENSGMOG00000000114",3055.82589716469,0.721610829314623,0.244054069915972,2.95676621808878,0.00310883730432525,0.0293294839583011
"ENSGMOG00000000117",834.529479492416,0.806519308100705,0.277692025165416,2.90436611429614,0.00367997557734531,0.0331763657934848
"ENSGMOG00000000123",78.8045450162769,0.780357628911811,0.285791661920714,2.7305122328177,0.00632359862392616,0.0478359552085721
"ENSGMOG00000000125",1210.53840652319,1.13972982119086,0.266687601094189,4.27365133030061,1.92297664932962e-05,0.000636734530917926
"ENSGMOG00000000133",15398.0776528179,-0.738576149912417,0.161153052878467,-4.58307265497111,4.58192747294217e-06,0.000208546658793545
"ENSGMOG00000000141",122.192339408133,-2.24911721788781,0.316334121121114,-7.10994188649885,1.16091826386185e-12,6.31957466115838e-10
"ENSGMOG00000000174",1653.74060949142,-0.941965455512493,0.120056956885628,-7.8459881038785,4.29557664826932e-15,4.99109105024958e-12
"ENSGMOG00000000189",733.434416526225,-0.547878238576493,0.188524783487191,-2.90613376364766,0.00365924982700358,0.0330668863849215
"ENSGMOG00000000194",3509.53763010303,0.375881190783071,0.128841843272205,2.91738445552152,0.0035298040040921,0.0321600923517404
"ENSGMOG00000000197",340.639719405224,0.691296069624118,0.250596525670073,2.75860197093975,0.00580491912759731,0.0452457871749552
