ENSGMOG00000003013,ENSGMOT00000003262.1
ENSGMOG00000003014,ENSGMOT00000003261.1
ENSGMOG00000003015,ENSGMOT00000003279.1
ENSGMOG00000003016,ENSGMOT00000003364.1
ENSGMOG00000003016,ENSGMOT00000003394.1
ENSGMOG00000003016,ENSGMOT00000003405.1
ENSGMOG00000003016,ENSGMOT00000003425.1
ENSGMOG00000003016,ENSGMOT00000003442.1
ENSGMOG00000003016,ENSGMOT00000003459.1
ENSGMOG00000003016,ENSGMOT00000003551.1
ENSGMOG00000003016,ENSGMOT00000003537.1
ENSGMOG00000003017,ENSGMOT00000003292.1
ENSGMOG00000003018,ENSGMOT00000003273.1
ENSGMOG00000003019,ENSGMOT00000003268.1
ENSGMOG00000003020,ENSGMOT00000003270.1
ENSGMOG00000003021,ENSGMOT00000003280.1
ENSGMOG00000003022,ENSGMOT00000003492.1
ENSGMOG00000003022,ENSGMOT00000003436.1
ENSGMOG00000003022,ENSGMOT00000003444.1
ENSGMOG00000003022,ENSGMOT00000003502.1
ENSGMOG00000003022,ENSGMOT00000003514.1
ENSGMOG00000003022,ENSGMOT00000003410.1
ENSGMOG00000003023,ENSGMOT00000003274.1
ENSGMOG00000003024,ENSGMOT00000003297.1
ENSGMOG00000003025,ENSGMOT00000003290.1
ENSGMOG00000003026,ENSGMOT00000003310.1
ENSGMOG00000003027,ENSGMOT00000003329.1
ENSGMOG00000003028,ENSGMOT00000003286.1
ENSGMOG00000003029,ENSGMOT00000003305.1
ENSGMOG00000003030,ENSGMOT00000003345.1
ENSGMOG00000003031,ENSGMOT00000003276.1
ENSGMOG00000003032,ENSGMOT00000003278.1
ENSGMOG00000003033,ENSGMOT00000003283.1
ENSGMOG00000003034,ENSGMOT00000003291.1
ENSGMOG00000003035,ENSGMOT00000003296.1
ENSGMOG00000003036,ENSGMOT00000003317.1
ENSGMOG00000003037,ENSGMOT00000003288.1
ENSGMOG00000003038,ENSGMOT00000003355.1
ENSGMOG00000003039,ENSGMOT00000003302.1
ENSGMOG00000003040,ENSGMOT00000003300.1
ENSGMOG00000003041,ENSGMOT00000003289.1
ENSGMOG00000003042,ENSGMOT00000003323.1
ENSGMOG00000003043,ENSGMOT00000003341.1
ENSGMOG00000003044,ENSGMOT00000003335.1
ENSGMOG00000003045,ENSGMOT00000003313.1
ENSGMOG00000003046,ENSGMOT00000003298.1
ENSGMOG00000003047,ENSGMOT00000003322.1
ENSGMOG00000003048,ENSGMOT00000003301.1
ENSGMOG00000003049,ENSGMOT00000003294.1
ENSGMOG00000003050,ENSGMOT00000003308.1
ENSGMOG00000003051,ENSGMOT00000003295.1
ENSGMOG00000003052,ENSGMOT00000003315.1
ENSGMOG00000003053,ENSGMOT00000003309.1
ENSGMOG00000003054,ENSGMOT00000003316.1
ENSGMOG00000003055,ENSGMOT00000003304.1
ENSGMOG00000003056,ENSGMOT00000003321.1
ENSGMOG00000003057,ENSGMOT00000003312.1
ENSGMOG00000003058,ENSGMOT00000003318.1
ENSGMOG00000003059,ENSGMOT00000003303.1
ENSGMOG00000003060,ENSGMOT00000003326.1
ENSGMOG00000003061,ENSGMOT00000003307.1
ENSGMOG00000003062,ENSGMOT00000003369.1
ENSGMOG00000003063,ENSGMOT00000003418.1
ENSGMOG00000003064,ENSGMOT00000003339.1
ENSGMOG00000003065,ENSGMOT00000003327.1
ENSGMOG00000003066,ENSGMOT00000003374.1
ENSGMOG00000003067,ENSGMOT00000003314.1
ENSGMOG00000003068,ENSGMOT00000003320.1
ENSGMOG00000003069,ENSGMOT00000003324.1
ENSGMOG00000003070,ENSGMOT00000003328.1
ENSGMOG00000003071,ENSGMOT00000003325.1
ENSGMOG00000003072,ENSGMOT00000003332.1
ENSGMOG00000003073,ENSGMOT00000003349.1
ENSGMOG00000003074,ENSGMOT00000003354.1
ENSGMOG00000003075,ENSGMOT00000003336.1
ENSGMOG00000003076,ENSGMOT00000003360.1
ENSGMOG00000003077,ENSGMOT00000003338.1
ENSGMOG00000003078,ENSGMOT00000003331.1
ENSGMOG00000003079,ENSGMOT00000003330.1
ENSGMOG00000003080,ENSGMOT00000003342.1
ENSGMOG00000003081,ENSGMOT00000003352.1
ENSGMOG00000003082,ENSGMOT00000003406.1
ENSGMOG00000003083,ENSGMOT00000003375.1
ENSGMOG00000003084,ENSGMOT00000003350.1
ENSGMOG00000003085,ENSGMOT00000003333.1
ENSGMOG00000003086,ENSGMOT00000003337.1
ENSGMOG00000003087,ENSGMOT00000003363.1
ENSGMOG00000003088,ENSGMOT00000003367.1
ENSGMOG00000003089,ENSGMOT00000003437.1
ENSGMOG00000003089,ENSGMOT00000003460.1
ENSGMOG00000003089,ENSGMOT00000003500.1
ENSGMOG00000003090,ENSGMOT00000003361.1
ENSGMOG00000003091,ENSGMOT00000003351.1
ENSGMOG00000003092,ENSGMOT00000003346.1
ENSGMOG00000003093,ENSGMOT00000003380.1
ENSGMOG00000003094,ENSGMOT00000003344.1
ENSGMOG00000003095,ENSGMOT00000003465.1
ENSGMOG00000003096,ENSGMOT00000003340.1
ENSGMOG00000003097,ENSGMOT00000003343.1
ENSGMOG00000003098,ENSGMOT00000003383.1
ENSGMOG00000003098,ENSGMOT00000003391.1
ENSGMOG00000003099,ENSGMOT00000003358.1
ENSGMOG00000003100,ENSGMOT00000003347.1
ENSGMOG00000003101,ENSGMOT00000003357.1
ENSGMOG00000003102,ENSGMOT00000003356.1
ENSGMOG00000003103,ENSGMOT00000003388.1
ENSGMOG00000003104,ENSGMOT00000003353.1
ENSGMOG00000003105,ENSGMOT00000003376.1
ENSGMOG00000003106,ENSGMOT00000003378.1
ENSGMOG00000003107,ENSGMOT00000003366.1
ENSGMOG00000003108,ENSGMOT00000003362.1
ENSGMOG00000003109,ENSGMOT00000003478.1
ENSGMOG00000003110,ENSGMOT00000003398.1
ENSGMOG00000003111,ENSGMOT00000003392.1
ENSGMOG00000003112,ENSGMOT00000003368.1
ENSGMOG00000003113,ENSGMOT00000003373.1
ENSGMOG00000003114,ENSGMOT00000003370.1
ENSGMOG00000003115,ENSGMOT00000003385.1
ENSGMOG00000003116,ENSGMOT00000003372.1
ENSGMOG00000003117,ENSGMOT00000003387.1
ENSGMOG00000003118,ENSGMOT00000003371.1
ENSGMOG00000003119,ENSGMOT00000003396.1
ENSGMOG00000003120,ENSGMOT00000003384.1
ENSGMOG00000003121,ENSGMOT00000003397.1
ENSGMOG00000003122,ENSGMOT00000003377.1
ENSGMOG00000003123,ENSGMOT00000003386.1
ENSGMOG00000003124,ENSGMOT00000003400.1
ENSGMOG00000003125,ENSGMOT00000003379.1
ENSGMOG00000003126,ENSGMOT00000003382.1
ENSGMOG00000003127,ENSGMOT00000003390.1
ENSGMOG00000003128,ENSGMOT00000003395.1
ENSGMOG00000003129,ENSGMOT00000003404.1
ENSGMOG00000003130,ENSGMOT00000003407.1
ENSGMOG00000003131,ENSGMOT00000003648.1
ENSGMOG00000003132,ENSGMOT00000003431.1
ENSGMOG00000003133,ENSGMOT00000003402.1
ENSGMOG00000003134,ENSGMOT00000003413.1
ENSGMOG00000003135,ENSGMOT00000003417.1
ENSGMOG00000003136,ENSGMOT00000003393.1
ENSGMOG00000003137,ENSGMOT00000003432.1
ENSGMOG00000003137,ENSGMOT00000003445.1
ENSGMOG00000003138,ENSGMOT00000003403.1
ENSGMOG00000003139,ENSGMOT00000003565.1
ENSGMOG00000003140,ENSGMOT00000003399.1
ENSGMOG00000003141,ENSGMOT00000003435.1
ENSGMOG00000003142,ENSGMOT00000003424.1
ENSGMOG00000003143,ENSGMOT00000003412.1
ENSGMOG00000003144,ENSGMOT00000003420.1
ENSGMOG00000003145,ENSGMOT00000003423.1
ENSGMOG00000003146,ENSGMOT00000003476.1
ENSGMOG00000003147,ENSGMOT00000003452.1
ENSGMOG00000003148,ENSGMOT00000003401.1
ENSGMOG00000003149,ENSGMOT00000003426.1
ENSGMOG00000003150,ENSGMOT00000003411.1
ENSGMOG00000003151,ENSGMOT00000003408.1
ENSGMOG00000003152,ENSGMOT00000003422.1
ENSGMOG00000003153,ENSGMOT00000003409.1
ENSGMOG00000003154,ENSGMOT00000003473.1
ENSGMOG00000003155,ENSGMOT00000003415.1
ENSGMOG00000003156,ENSGMOT00000003449.1
ENSGMOG00000003157,ENSGMOT00000003439.1
ENSGMOG00000003158,ENSGMOT00000003440.1
ENSGMOG00000003159,ENSGMOT00000003586.1
ENSGMOG00000003160,ENSGMOT00000003427.1
ENSGMOG00000003161,ENSGMOT00000003486.1
ENSGMOG00000003161,ENSGMOT00000003474.1
ENSGMOG00000003161,ENSGMOT00000003438.1
ENSGMOG00000003161,ENSGMOT00000003453.1
ENSGMOG00000003162,ENSGMOT00000003419.1
ENSGMOG00000003163,ENSGMOT00000003416.1
ENSGMOG00000003164,ENSGMOT00000003421.1
ENSGMOG00000003165,ENSGMOT00000003414.1
ENSGMOG00000003166,ENSGMOT00000003470.1
ENSGMOG00000003166,ENSGMOT00000003509.1
ENSGMOG00000003166,ENSGMOT00000003511.1
ENSGMOG00000003166,ENSGMOT00000003524.1
ENSGMOG00000003167,ENSGMOT00000003443.1
ENSGMOG00000003168,ENSGMOT00000003510.1
ENSGMOG00000003168,ENSGMOT00000003536.1
ENSGMOG00000003168,ENSGMOT00000003552.1
ENSGMOG00000003169,ENSGMOT00000003428.1
ENSGMOG00000003170,ENSGMOT00000003429.1
ENSGMOG00000003171,ENSGMOT00000003433.1
ENSGMOG00000003172,ENSGMOT00000003462.1
ENSGMOG00000003173,ENSGMOT00000003434.1
ENSGMOG00000003174,ENSGMOT00000003483.1
ENSGMOG00000003175,ENSGMOT00000003430.1
ENSGMOG00000003176,ENSGMOT00000003463.1
ENSGMOG00000003177,ENSGMOT00000003471.1
ENSGMOG00000003178,ENSGMOT00000003450.1
ENSGMOG00000003179,ENSGMOT00000003448.1
ENSGMOG00000003180,ENSGMOT00000003466.1
ENSGMOG00000003181,ENSGMOT00000003447.1
ENSGMOG00000003182,ENSGMOT00000003446.1
ENSGMOG00000003183,ENSGMOT00000003461.1
ENSGMOG00000003184,ENSGMOT00000003441.1
ENSGMOG00000003185,ENSGMOT00000003454.1
ENSGMOG00000003186,ENSGMOT00000003469.1
ENSGMOG00000003187,ENSGMOT00000003480.1
ENSGMOG00000003188,ENSGMOT00000003451.1
ENSGMOG00000003189,ENSGMOT00000003485.1
ENSGMOG00000003190,ENSGMOT00000003457.1
ENSGMOG00000003191,ENSGMOT00000003455.1
ENSGMOG00000003192,ENSGMOT00000003477.1
ENSGMOG00000003193,ENSGMOT00000003653.1
ENSGMOG00000003194,ENSGMOT00000003456.1
ENSGMOG00000003195,ENSGMOT00000003464.1
ENSGMOG00000003196,ENSGMOT00000003517.1
ENSGMOG00000003197,ENSGMOT00000003458.1
ENSGMOG00000003198,ENSGMOT00000003497.1
ENSGMOG00000003199,ENSGMOT00000003467.1
ENSGMOG00000003200,ENSGMOT00000003468.1
ENSGMOG00000003201,ENSGMOT00000003496.1
ENSGMOG00000003202,ENSGMOT00000003503.1
ENSGMOG00000003203,ENSGMOT00000003472.1
ENSGMOG00000003204,ENSGMOT00000003479.1
ENSGMOG00000003205,ENSGMOT00000003475.1
ENSGMOG00000003206,ENSGMOT00000003490.1
ENSGMOG00000003207,ENSGMOT00000003508.1
ENSGMOG00000003208,ENSGMOT00000003487.1
ENSGMOG00000003209,ENSGMOT00000003482.1
ENSGMOG00000003210,ENSGMOT00000003493.1
ENSGMOG00000003211,ENSGMOT00000003501.1
ENSGMOG00000003212,ENSGMOT00000003481.1
ENSGMOG00000003213,ENSGMOT00000003506.1
ENSGMOG00000003214,ENSGMOT00000003488.1
ENSGMOG00000003215,ENSGMOT00000003539.1
ENSGMOG00000003216,ENSGMOT00000003498.1
ENSGMOG00000003217,ENSGMOT00000003491.1
ENSGMOG00000003218,ENSGMOT00000003484.1
ENSGMOG00000003219,ENSGMOT00000003499.1
ENSGMOG00000003220,ENSGMOT00000003489.1
ENSGMOG00000003221,ENSGMOT00000003495.1
ENSGMOG00000003222,ENSGMOT00000003504.1
ENSGMOG00000003222,ENSGMOT00000003515.1
ENSGMOG00000003222,ENSGMOT00000003538.1
ENSGMOG00000003223,ENSGMOT00000003526.1
ENSGMOG00000003224,ENSGMOT00000003505.1
ENSGMOG00000003225,ENSGMOT00000003494.1
ENSGMOG00000003226,ENSGMOT00000003522.1
ENSGMOG00000003227,ENSGMOT00000003545.1
ENSGMOG00000003228,ENSGMOT00000003543.1
ENSGMOG00000003229,ENSGMOT00000003529.1
ENSGMOG00000003230,ENSGMOT00000003512.1
ENSGMOG00000003231,ENSGMOT00000003553.1
ENSGMOG00000003232,ENSGMOT00000003507.1
ENSGMOG00000003233,ENSGMOT00000003542.1
ENSGMOG00000003234,ENSGMOT00000003627.1
ENSGMOG00000003234,ENSGMOT00000003578.1
ENSGMOG00000003234,ENSGMOT00000003646.1
ENSGMOG00000003234,ENSGMOT00000003654.1
ENSGMOG00000003234,ENSGMOT00000003667.1
ENSGMOG00000003235,ENSGMOT00000003546.1
ENSGMOG00000003236,ENSGMOT00000003518.1
ENSGMOG00000003237,ENSGMOT00000003513.1
ENSGMOG00000003238,ENSGMOT00000003521.1
ENSGMOG00000003238,ENSGMOT00000003534.1
ENSGMOG00000003238,ENSGMOT00000003555.1
ENSGMOG00000003238,ENSGMOT00000003573.1
ENSGMOG00000003238,ENSGMOT00000003590.1
ENSGMOG00000003238,ENSGMOT00000003796.1
ENSGMOG00000003238,ENSGMOT00000003821.1
ENSGMOG00000003238,ENSGMOT00000003871.1
ENSGMOG00000003238,ENSGMOT00000003887.1
ENSGMOG00000003238,ENSGMOT00000003896.1
ENSGMOG00000003239,ENSGMOT00000003525.1
ENSGMOG00000003240,ENSGMOT00000003577.1
ENSGMOG00000003241,ENSGMOT00000003527.1
ENSGMOG00000003242,ENSGMOT00000003519.1
ENSGMOG00000003243,ENSGMOT00000003584.1
ENSGMOG00000003244,ENSGMOT00000003535.1
ENSGMOG00000003245,ENSGMOT00000003533.1
ENSGMOG00000003246,ENSGMOT00000003528.1
ENSGMOG00000003247,ENSGMOT00000003520.1
ENSGMOG00000003248,ENSGMOT00000003516.1
ENSGMOG00000003249,ENSGMOT00000003530.1
ENSGMOG00000003250,ENSGMOT00000003547.1
ENSGMOG00000003251,ENSGMOT00000003532.1
ENSGMOG00000003252,ENSGMOT00000003531.1
ENSGMOG00000003253,ENSGMOT00000003540.1
ENSGMOG00000003254,ENSGMOT00000003541.1
ENSGMOG00000003255,ENSGMOT00000003548.1
ENSGMOG00000003256,ENSGMOT00000003666.1
ENSGMOG00000003256,ENSGMOT00000003693.1
ENSGMOG00000003256,ENSGMOT00000003710.1
ENSGMOG00000003256,ENSGMOT00000003723.1
ENSGMOG00000003256,ENSGMOT00000003748.1
ENSGMOG00000003257,ENSGMOT00000003563.1
ENSGMOG00000003258,ENSGMOT00000003554.1
ENSGMOG00000003259,ENSGMOT00000003599.1
ENSGMOG00000003260,ENSGMOT00000003544.1
ENSGMOG00000003261,ENSGMOT00000003564.1
ENSGMOG00000003262,ENSGMOT00000003550.1
ENSGMOG00000003263,ENSGMOT00000003560.1
ENSGMOG00000003264,ENSGMOT00000003549.1
ENSGMOG00000003265,ENSGMOT00000003580.1
ENSGMOG00000003266,ENSGMOT00000003556.1
ENSGMOG00000003267,ENSGMOT00000003568.1
ENSGMOG00000003268,ENSGMOT00000003589.1
ENSGMOG00000003269,ENSGMOT00000003572.1
ENSGMOG00000003269,ENSGMOT00000003593.1
ENSGMOG00000003269,ENSGMOT00000003610.1
ENSGMOG00000003270,ENSGMOT00000003561.1
ENSGMOG00000003271,ENSGMOT00000003562.1
ENSGMOG00000003272,ENSGMOT00000003566.1
ENSGMOG00000003273,ENSGMOT00000003558.1
ENSGMOG00000003274,ENSGMOT00000003574.1
ENSGMOG00000003274,ENSGMOT00000003609.1
ENSGMOG00000003275,ENSGMOT00000003592.1
ENSGMOG00000003276,ENSGMOT00000003571.1
ENSGMOG00000003277,ENSGMOT00000003608.1
ENSGMOG00000003278,ENSGMOT00000003557.1
ENSGMOG00000003279,ENSGMOT00000003595.1
ENSGMOG00000003280,ENSGMOT00000003581.1
ENSGMOG00000003281,ENSGMOT00000003570.1
ENSGMOG00000003282,ENSGMOT00000003583.1
ENSGMOG00000003283,ENSGMOT00000003575.1
ENSGMOG00000003284,ENSGMOT00000003585.1
ENSGMOG00000003285,ENSGMOT00000003559.1
ENSGMOG00000003286,ENSGMOT00000003612.1
ENSGMOG00000003287,ENSGMOT00000003591.1
ENSGMOG00000003288,ENSGMOT00000003611.1
ENSGMOG00000003289,ENSGMOT00000003576.1
ENSGMOG00000003290,ENSGMOT00000003605.1
ENSGMOG00000003291,ENSGMOT00000003569.1
ENSGMOG00000003292,ENSGMOT00000003567.1
ENSGMOG00000003293,ENSGMOT00000003606.1
ENSGMOG00000003294,ENSGMOT00000003579.1
ENSGMOG00000003295,ENSGMOT00000003587.1
ENSGMOG00000003296,ENSGMOT00000003582.1
ENSGMOG00000003297,ENSGMOT00000003604.1
ENSGMOG00000003298,ENSGMOT00000003621.1
ENSGMOG00000003299,ENSGMOT00000003603.1
ENSGMOG00000003300,ENSGMOT00000003598.1
ENSGMOG00000003301,ENSGMOT00000003588.1
ENSGMOG00000003302,ENSGMOT00000003597.1
ENSGMOG00000003303,ENSGMOT00000003601.1
ENSGMOG00000003304,ENSGMOT00000003628.1
ENSGMOG00000003305,ENSGMOT00000003596.1
ENSGMOG00000003306,ENSGMOT00000003594.1
ENSGMOG00000003307,ENSGMOT00000003637.1
ENSGMOG00000003308,ENSGMOT00000003623.1
ENSGMOG00000003309,ENSGMOT00000003619.1
ENSGMOG00000003310,ENSGMOT00000003607.1
ENSGMOG00000003311,ENSGMOT00000003600.1
ENSGMOG00000003312,ENSGMOT00000003614.1
ENSGMOG00000003313,ENSGMOT00000003624.1
ENSGMOG00000003314,ENSGMOT00000003602.1
ENSGMOG00000003315,ENSGMOT00000003651.1
ENSGMOG00000003316,ENSGMOT00000003649.1
ENSGMOG00000003317,ENSGMOT00000003634.1
ENSGMOG00000003318,ENSGMOT00000003668.1
ENSGMOG00000003318,ENSGMOT00000003676.1
ENSGMOG00000003318,ENSGMOT00000003681.1
ENSGMOG00000003319,ENSGMOT00000003639.1
ENSGMOG00000003320,ENSGMOT00000003622.1
ENSGMOG00000003321,ENSGMOT00000003640.1
ENSGMOG00000003322,ENSGMOT00000003613.1
ENSGMOG00000003323,ENSGMOT00000003660.1
ENSGMOG00000003324,ENSGMOT00000003625.1
ENSGMOG00000003325,ENSGMOT00000003616.1
ENSGMOG00000003326,ENSGMOT00000003620.1
ENSGMOG00000003327,ENSGMOT00000003615.1
ENSGMOG00000003328,ENSGMOT00000003629.1
ENSGMOG00000003329,ENSGMOT00000003631.1
ENSGMOG00000003330,ENSGMOT00000003718.1
ENSGMOG00000003331,ENSGMOT00000003644.1
ENSGMOG00000003332,ENSGMOT00000003632.1
ENSGMOG00000003333,ENSGMOT00000003617.1
ENSGMOG00000003334,ENSGMOT00000003618.1
ENSGMOG00000003335,ENSGMOT00000003652.1
ENSGMOG00000003336,ENSGMOT00000003655.1
ENSGMOG00000003337,ENSGMOT00000003635.1
ENSGMOG00000003338,ENSGMOT00000003638.1
ENSGMOG00000003339,ENSGMOT00000003642.1
ENSGMOG00000003340,ENSGMOT00000003643.1
ENSGMOG00000003341,ENSGMOT00000003626.1
ENSGMOG00000003342,ENSGMOT00000003657.1
ENSGMOG00000003343,ENSGMOT00000003630.1
ENSGMOG00000003344,ENSGMOT00000003641.1
ENSGMOG00000003345,ENSGMOT00000003633.1
ENSGMOG00000003346,ENSGMOT00000003636.1
ENSGMOG00000003347,ENSGMOT00000003675.1
ENSGMOG00000003348,ENSGMOT00000003684.1
ENSGMOG00000003349,ENSGMOT00000003711.1
ENSGMOG00000003350,ENSGMOT00000003665.1
ENSGMOG00000003351,ENSGMOT00000003670.1
ENSGMOG00000003352,ENSGMOT00000003729.1
ENSGMOG00000003353,ENSGMOT00000003647.1
ENSGMOG00000003354,ENSGMOT00000003645.1
ENSGMOG00000003355,ENSGMOT00000003656.1
ENSGMOG00000003356,ENSGMOT00000003663.1
ENSGMOG00000003357,ENSGMOT00000003650.1
ENSGMOG00000003358,ENSGMOT00000003664.1
ENSGMOG00000003359,ENSGMOT00000003658.1
ENSGMOG00000003360,ENSGMOT00000003701.1
ENSGMOG00000003361,ENSGMOT00000003677.1
ENSGMOG00000003362,ENSGMOT00000003659.1
ENSGMOG00000003363,ENSGMOT00000003671.1
ENSGMOG00000003363,ENSGMOT00000003678.1
ENSGMOG00000003364,ENSGMOT00000003673.1
ENSGMOG00000003365,ENSGMOT00000003682.1
ENSGMOG00000003366,ENSGMOT00000003674.1
ENSGMOG00000003367,ENSGMOT00000003661.1
ENSGMOG00000003368,ENSGMOT00000003669.1
ENSGMOG00000003369,ENSGMOT00000003672.1
ENSGMOG00000003370,ENSGMOT00000003704.1
ENSGMOG00000003371,ENSGMOT00000003690.1
ENSGMOG00000003372,ENSGMOT00000003662.1
ENSGMOG00000003373,ENSGMOT00000003756.1
ENSGMOG00000003374,ENSGMOT00000003686.1
ENSGMOG00000003375,ENSGMOT00000003687.1
ENSGMOG00000003376,ENSGMOT00000003680.1
ENSGMOG00000003377,ENSGMOT00000003698.1
ENSGMOG00000003378,ENSGMOT00000003691.1
ENSGMOG00000003379,ENSGMOT00000003778.1
ENSGMOG00000003380,ENSGMOT00000003679.1
ENSGMOG00000003381,ENSGMOT00000003692.1
ENSGMOG00000003382,ENSGMOT00000003696.1
ENSGMOG00000003383,ENSGMOT00000003708.1
ENSGMOG00000003384,ENSGMOT00000003689.1
ENSGMOG00000003385,ENSGMOT00000003688.1
ENSGMOG00000003386,ENSGMOT00000003697.1
ENSGMOG00000003387,ENSGMOT00000003706.1
ENSGMOG00000003388,ENSGMOT00000003685.1
ENSGMOG00000003389,ENSGMOT00000003695.1
ENSGMOG00000003390,ENSGMOT00000003715.1
ENSGMOG00000003391,ENSGMOT00000003712.1
ENSGMOG00000003392,ENSGMOT00000003683.1
ENSGMOG00000003393,ENSGMOT00000003694.1
ENSGMOG00000003394,ENSGMOT00000003728.1
ENSGMOG00000003395,ENSGMOT00000003699.1
ENSGMOG00000003396,ENSGMOT00000003720.1
ENSGMOG00000003397,ENSGMOT00000003703.1
ENSGMOG00000003398,ENSGMOT00000003705.1
ENSGMOG00000003399,ENSGMOT00000003724.1
ENSGMOG00000003400,ENSGMOT00000003707.1
ENSGMOG00000003401,ENSGMOT00000003702.1
ENSGMOG00000003402,ENSGMOT00000003722.1
ENSGMOG00000003403,ENSGMOT00000003700.1
ENSGMOG00000003404,ENSGMOT00000003757.1
ENSGMOG00000003404,ENSGMOT00000003776.1
ENSGMOG00000003404,ENSGMOT00000003799.1
ENSGMOG00000003404,ENSGMOT00000003716.1
ENSGMOG00000003405,ENSGMOT00000003733.1
ENSGMOG00000003406,ENSGMOT00000003714.1
ENSGMOG00000003407,ENSGMOT00000003709.1
ENSGMOG00000003408,ENSGMOT00000003721.1
ENSGMOG00000003409,ENSGMOT00000003736.1
ENSGMOG00000003410,ENSGMOT00000003725.1
ENSGMOG00000003411,ENSGMOT00000003713.1
ENSGMOG00000003412,ENSGMOT00000003794.1
ENSGMOG00000003413,ENSGMOT00000003726.1
ENSGMOG00000003414,ENSGMOT00000003752.1
ENSGMOG00000003415,ENSGMOT00000003731.1
ENSGMOG00000003416,ENSGMOT00000003717.1
ENSGMOG00000003417,ENSGMOT00000003802.1
ENSGMOG00000003418,ENSGMOT00000003719.1
ENSGMOG00000003419,ENSGMOT00000003732.1
ENSGMOG00000003420,ENSGMOT00000003738.1
ENSGMOG00000003421,ENSGMOT00000003727.1
ENSGMOG00000003422,ENSGMOT00000003765.1
ENSGMOG00000003423,ENSGMOT00000003740.1
ENSGMOG00000003424,ENSGMOT00000003761.1
ENSGMOG00000003425,ENSGMOT00000003747.1
ENSGMOG00000003426,ENSGMOT00000003735.1
ENSGMOG00000003427,ENSGMOT00000003743.1
ENSGMOG00000003428,ENSGMOT00000003767.1
ENSGMOG00000003429,ENSGMOT00000003742.1
ENSGMOG00000003430,ENSGMOT00000003744.1
ENSGMOG00000003431,ENSGMOT00000003753.1
ENSGMOG00000003432,ENSGMOT00000003730.1
ENSGMOG00000003433,ENSGMOT00000003737.1
ENSGMOG00000003434,ENSGMOT00000003734.1
ENSGMOG00000003435,ENSGMOT00000003770.1
ENSGMOG00000003436,ENSGMOT00000003739.1
ENSGMOG00000003437,ENSGMOT00000003788.1
ENSGMOG00000003438,ENSGMOT00000003745.1
ENSGMOG00000003439,ENSGMOT00000003795.1
ENSGMOG00000003440,ENSGMOT00000003751.1
ENSGMOG00000003441,ENSGMOT00000003741.1
ENSGMOG00000003442,ENSGMOT00000003783.1
ENSGMOG00000003443,ENSGMOT00000003764.1
ENSGMOG00000003444,ENSGMOT00000003766.1
ENSGMOG00000003445,ENSGMOT00000003758.1
ENSGMOG00000003446,ENSGMOT00000003798.1
ENSGMOG00000003447,ENSGMOT00000003754.1
ENSGMOG00000003448,ENSGMOT00000003772.1
ENSGMOG00000003449,ENSGMOT00000003931.1
ENSGMOG00000003450,ENSGMOT00000003746.1
ENSGMOG00000003451,ENSGMOT00000003763.1
ENSGMOG00000003452,ENSGMOT00000003755.1
ENSGMOG00000003453,ENSGMOT00000003769.1
ENSGMOG00000003454,ENSGMOT00000003749.1
ENSGMOG00000003455,ENSGMOT00000003784.1
ENSGMOG00000003456,ENSGMOT00000003825.1
ENSGMOG00000003456,ENSGMOT00000003853.1
ENSGMOG00000003456,ENSGMOT00000003914.1
ENSGMOG00000003456,ENSGMOT00000003930.1
ENSGMOG00000003456,ENSGMOT00000003953.1
ENSGMOG00000003457,ENSGMOT00000003792.1
ENSGMOG00000003458,ENSGMOT00000003750.1
ENSGMOG00000003459,ENSGMOT00000003808.1
ENSGMOG00000003460,ENSGMOT00000003804.1
ENSGMOG00000003461,ENSGMOT00000003822.1
ENSGMOG00000003462,ENSGMOT00000003775.1
ENSGMOG00000003463,ENSGMOT00000003806.1
ENSGMOG00000003464,ENSGMOT00000003779.1
ENSGMOG00000003465,ENSGMOT00000003760.1
ENSGMOG00000003466,ENSGMOT00000003768.1
ENSGMOG00000003467,ENSGMOT00000003759.1
ENSGMOG00000003468,ENSGMOT00000003777.1
ENSGMOG00000003469,ENSGMOT00000003781.1
ENSGMOG00000003470,ENSGMOT00000003789.1
ENSGMOG00000003471,ENSGMOT00000003762.1
ENSGMOG00000003472,ENSGMOT00000003818.1
ENSGMOG00000003473,ENSGMOT00000003771.1
ENSGMOG00000003474,ENSGMOT00000003773.1
ENSGMOG00000003475,ENSGMOT00000003814.1
ENSGMOG00000003476,ENSGMOT00000003780.1
ENSGMOG00000003477,ENSGMOT00000003785.1
ENSGMOG00000003478,ENSGMOT00000003774.1
ENSGMOG00000003479,ENSGMOT00000003786.1
ENSGMOG00000003480,ENSGMOT00000003787.1
ENSGMOG00000003481,ENSGMOT00000003819.1
ENSGMOG00000003482,ENSGMOT00000003828.1
ENSGMOG00000003483,ENSGMOT00000003823.1
ENSGMOG00000003484,ENSGMOT00000003782.1
ENSGMOG00000003485,ENSGMOT00000003815.1
ENSGMOG00000003486,ENSGMOT00000003791.1
ENSGMOG00000003487,ENSGMOT00000003837.1
ENSGMOG00000003488,ENSGMOT00000003811.1
ENSGMOG00000003489,ENSGMOT00000003962.1
ENSGMOG00000003489,ENSGMOT00000003977.1
ENSGMOG00000003489,ENSGMOT00000003985.1
ENSGMOG00000003490,ENSGMOT00000003812.1
ENSGMOG00000003491,ENSGMOT00000003861.1
ENSGMOG00000003492,ENSGMOT00000003807.1
