"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
3903.97962277669,-0.0232314606308929,0.158109236467048,-0.146932975896919,0.883184923390646,0.954136986776479
210.418165530126,-0.318468038520934,0.228360733296089,-1.39458318391373,0.163141568958833,0.401626919674523
865.963501380275,0.0316567584056188,0.243022738758165,0.130262536614406,0.896358718923602,0.958854410142375
12.804091512306,-0.0562802948746553,0.336104520037614,-0.167448789050373,0.867016938934175,NA
10.0827058717018,-0.138614355054252,0.272535686870531,-0.508609924248567,0.611025671260613,NA
2646.26486080158,0.286499487385976,0.113843961908603,2.51659800469687,0.0118493940025134,0.0747605020770536
21.3749490038031,0.282342904996409,0.339702722804749,0.831147017796179,0.405890581196066,0.650926811159234
2.48688477895665,-0.133013590555815,0.275095645981503,-0.483517614687215,0.628728255734627,NA
1827.03976933069,-0.0487096096829368,0.118466283192365,-0.411168548301987,0.680948948874509,0.844684554300719
109.779067074227,0.682077702531048,0.271321872544015,2.51390607080673,0.0119402230355394,0.0751593410225052
28.605194924946,-0.387929514828559,0.319156060334567,-1.21548534726835,0.224181034004292,0.478719549939496
38886.8151744228,0.361774889627337,0.100729330565455,3.59155459086719,0.0003287113013183,0.00564115018870208
578.276181930607,0.101385655354551,0.15689015759522,0.646220622813883,0.518136485586507,0.737508569432777
722.387141296105,-0.265196803029796,0.188132669818661,-1.40962653262411,0.158649988273853,0.394710729509846
10.5794987266119,0.307575907034639,0.341233210547146,0.901365686362885,0.367393919389846,NA
937.968402823957,0.189457097525781,0.162124468733053,1.16859039851494,0.24256869850218,0.498926924981243
714.73719828835,-0.449217809026957,0.129498244951157,-3.46891040258028,0.000522573699582808,0.00793717129198932
742.587912478667,-0.39906215087791,0.122080966650212,-3.26883184027621,0.0010799246201705,0.0134166051798399
2728.59389855165,-0.290936250950206,0.120621227776504,-2.41198217190488,0.0158660573230869,0.091822646378769
17.3270794450952,0.16611311593654,0.341191085363961,0.486862415409657,0.626355835256802,0.81095321054088
1212.69150155119,0.568402883126046,0.12433378298607,4.57158842492333,4.84040951004028e-06,0.000216757043192597
56.6596182945399,0.397690214082689,0.342979679540952,1.15951538182951,0.246246170352137,0.502465329792121
454.510141042598,-0.0320797180896884,0.199058561211088,-0.161157188590698,0.871969598854594,0.950139366441764
157.818999697565,-0.209875301453621,0.329645737742337,-0.636669240412467,0.52434031350727,0.741761676353476
1.36850448803558,0.0365388533742276,0.133839491329206,0.273005022742896,0.784849354599321,NA
667.651770079729,0.547089841190082,0.264951160900806,2.06487051926866,0.0389352531853718,0.166573360766968
7.25781897769776,0.277745401946004,0.309075294715357,0.8986334614735,0.368847929346434,NA
6516.62953842442,-0.0941233180484947,0.219401505029872,-0.429000329946139,0.667922984574767,0.836331370237931
846.284376417959,-0.451960396635763,0.181410637398231,-2.49136656547666,0.0127252755578568,0.0788854197092693
169.088306194787,-0.910032179521809,0.234521118596108,-3.88038478141947,0.000104291341423974,0.00239342473092557
50.7038409570651,-0.488120572296775,0.305369550725484,-1.59845855992229,0.109940960933687,0.318676578774558
196.648781371761,-0.652301656203859,0.213560831730187,-3.05440679790935,0.00225506071321895,0.0232846139955968
111.757081806853,-0.197108605494838,0.256512617820338,-0.768416802143017,0.442239601319182,0.680126424946632
270.07129423074,-0.616817196514329,0.187845477184021,-3.28364145765442,0.00102475202430668,0.0130335049521398
4.67503005726909,0.392451820588254,0.302458331262657,1.29754012379129,0.194445408836745,NA
16.7887435631122,0.256732074434815,0.343936783191386,0.746451345077433,0.455394812602784,0.690756576539377
915.554013279085,-0.57474479834102,0.144529497112039,-3.9766608880918,6.9889719398605e-05,0.00176135035425114
