"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000000052",7.97907319388183,0.197053273110427,0.219911090682529,0.896058823130935,0.370221347477584,NA
"ENSGMOG00000000053",278.127441402541,0.0550611902885928,0.151097816133262,0.36440758508403,0.715553672226807,0.883855681468104
"ENSGMOG00000000054",2237.50041052058,-0.0957614624678887,0.134066531955815,-0.714283132940658,0.475052119922499,0.744641201434448
"ENSGMOG00000000055",1291.28297242812,-0.0152716812787831,0.105784759688208,-0.144365609221924,0.885211772154489,0.959821650994359
"ENSGMOG00000000056",776.489026167306,0.131241929092052,0.163301670751058,0.803677809837726,0.42158307276296,0.709923042427539
"ENSGMOG00000000057",340.264059627314,0.0144758373441602,0.222386870355329,0.0650930395352512,0.948099922327142,0.981542135946236
"ENSGMOG00000000058",1.99212947322161,0.0343551023456024,0.16318428117576,0.210529482975139,0.83325444316794,NA
"ENSGMOG00000000059",166.846551624949,-0.170089167829352,0.181436275671239,-0.937459541649498,0.34852222572808,0.654631079195605
"ENSGMOG00000000060",40.3894106816813,0.413318173549017,0.238604929162603,1.7322281438174,0.0832329499654314,0.358567837036863
"ENSGMOG00000000061",3566.98683132271,0.19204802077942,0.106304718232431,1.80658040369869,0.0708277272254174,0.332634261132988
"ENSGMOG00000000062",45.4181466651192,-0.18158961751295,0.223572866744472,-0.812216706602836,0.416667294814698,0.706004116406142
"ENSGMOG00000000063",1842.51565248445,-0.326042579097342,0.114610424987471,-2.84478989701839,0.00444407257112042,0.116978823542909
"ENSGMOG00000000064",39.0694846591338,-0.0560272824178255,0.197177352347856,-0.284146641339333,0.77629800473636,0.912440737052316
"ENSGMOG00000000065",1013.01215426675,-0.264827559406287,0.135445546111114,-1.95523268951961,0.050555611826747,0.290998738846395
"ENSGMOG00000000066",43.3790132437342,0.0600214297531206,0.223495686486888,0.26855744151752,0.788270266144671,0.919392018233261
"ENSGMOG00000000067",520596.023332432,-0.11150297249588,0.164071525829016,-0.679599777794969,0.496757910410334,0.759663585056409
"ENSGMOG00000000068",56.7269579071375,0.266596659997523,0.239405893489791,1.11357601148148,0.265461122322648,0.583091534153017
"ENSGMOG00000000069",9090.93363683152,-0.0694252299369238,0.132061634430626,-0.525703246338316,0.599094407897896,0.819024280451791
