"","genes","logFC","logCPM","LR","PValue","FDR"
"16493","ENSGMOG00000016941",-0.977258893127421,4.4111809280425,14.461267361492,0.000143071409632455,0.0082232288317504
"18345","ENSGMOG00000018844",-0.765012816118894,3.94531319724274,14.438393838524,0.00014481953924249,0.00828813363049329
"17596","ENSGMOG00000018066",-0.671273565915856,4.68581505630154,14.418071085802,0.0001463907603932,0.0083424045241946
"11942","ENSGMOG00000012292",0.439575155470258,7.6127879228471,14.3813622061129,0.000149272485260139,0.00845540929453271
"18430","ENSGMOG00000018930",-0.556173833813698,6.41862576049278,14.3657239407383,0.00015051740909636,0.00845540929453271
"4508","ENSGMOG00000004651",-0.529842074476286,5.95046551329739,14.3561408133135,0.000151285459366652,0.00845540929453271
"7193","ENSGMOG00000007423",-0.428354481394941,6.79615754024764,14.3536324389529,0.000151487146662521,0.00845540929453271
"12543","ENSGMOG00000012905",2.36124183078446,0.196797370145115,14.3452805784475,0.00015216063649835,0.00845540929453271
"18770","ENSGMOG00000019277",1.20409255402465,5.00145469452254,14.342321317068,0.000152399992605192,0.00845540929453271
"1809","ENSGMOG00000001873",1.66551885546172,1.17644698258874,14.3263375537155,0.000153699389014323,0.00845540929453271
"9851","ENSGMOG00000010149",2.01353509725638,0.859689784381017,14.3190634479564,0.000154294424136826,0.00845540929453271
"11846","ENSGMOG00000012193",3.48386189927367,2.27867423832132,14.315770715478,0.000154564537838575,0.00845540929453271
"12764","ENSGMOG00000013127",1.48188391839538,1.10069016728219,14.3142734525811,0.000154687520695976,0.00845540929453271
"1318","ENSGMOG00000001369",2.29492826262063,0.342464404237635,14.2994987529771,0.000155906388096921,0.00848739166420314
"11613","ENSGMOG00000011951",5.0307983422375,2.67543974020742,14.2650071395229,0.000158789620226045,0.00853637136131819
"7965","ENSGMOG00000008210",0.544452458959043,10.8801472441783,14.2610264480375,0.000159125812885978,0.00853637136131819
"6758","ENSGMOG00000006970",2.01575747810195,0.075524009064914,14.2553503991959,0.000159606428533377,0.00853637136131819
"13715","ENSGMOG00000014102",1.14452665167422,6.38090104711672,14.2534862008992,0.000159764596975111,0.00853637136131819
"5029","ENSGMOG00000005192",0.539080447501275,6.04817025874924,14.2472410696874,0.000160295618001473,0.00853637136131819
"4949","ENSGMOG00000005111",-0.622744346979101,4.79864806003086,14.2433116707019,0.000160630643895772,0.00853637136131819
"3703","ENSGMOG00000003827",2.45442091907557,3.0149032899028,14.2218703923765,0.00016247121789962,0.00857562788345381
"13520","ENSGMOG00000013902",-0.63701959060847,5.36047371894047,14.2198001775766,0.000162650050955591,0.00857562788345381
"8403","ENSGMOG00000008655",0.432676128460728,8.04010054231195,14.171360870004,0.000166891483234143,0.00876474801361431
"9168","ENSGMOG00000009439",-0.514830096062794,6.90599754886557,14.1389903087227,0.000169787831768544,0.00885746222979334
"395","ENSGMOG00000000420",1.58286960827686,2.99407585075309,14.1368658959791,0.000169979673914045,0.00885746222979334
"16413","ENSGMOG00000016860",1.657379801941,1.28203517732419,14.0923891612534,0.000174046599046889,0.00903423276913154
"4383","ENSGMOG00000004524",1.80420863963307,3.5200204879656,14.0646311094505,0.000176634306042332,0.00910442027145027
"7025","ENSGMOG00000007246",0.41823398112915,9.05712400904597,14.0633096613633,0.000176758458077738,0.00910442027145027
"12062","ENSGMOG00000012416",-0.486536299918794,6.60653882172382,14.0431529987219,0.000178663139356501,0.00916726728836114
"14678","ENSGMOG00000015091",-1.64025390466268,2.08687944638094,14.0259839801275,0.000180301802641043,0.00921603717927039
"19889","ENSGMOG00000020407",-0.580664253856489,5.32344445249981,13.9765265800498,0.000185107282071938,0.00942569095630189
"13094","ENSGMOG00000013464",-0.941226185770661,4.85970363063275,13.9630268478789,0.000186441242575107,0.0094417427629188
"15184","ENSGMOG00000015603",1.78526517932152,1.91097792156951,13.9590850115936,0.000186832574087028,0.0094417427629188
"10583","ENSGMOG00000010899",-0.798793443850392,6.61991166556403,13.889633141151,0.00019386484418055,0.00976029320776662
"6768","ENSGMOG00000006980",-0.751443776055218,5.85712663235088,13.8751975971599,0.000195359645942591,0.009798713027952
"11374","ENSGMOG00000011704",-0.461013038687099,6.04229140025668,13.8605957964388,0.000196883476917222,0.00983829672714716
"8054","ENSGMOG00000008300",0.346292316299063,7.64067914015041,13.8413826964552,0.000198906798669098,0.00990245296571211
"11506","ENSGMOG00000011840",-0.755284144765658,4.65413881758733,13.7869834223752,0.000204749912749714,0.0101555956723858
"3705","ENSGMOG00000003829",1.39594672255859,3.35858443480706,13.7636353219803,0.000207310522394848,0.0102446587303018
"1997","ENSGMOG00000002068",-0.85017978842244,4.84365587323677,13.7301332054601,0.000211041203089511,0.0103906757050541
"14031","ENSGMOG00000014426",-2.33502657495307,1.23914262491495,13.7168856708821,0.000212534998932494,0.0104258926948863
"238","ENSGMOG00000000243",1.44506958162388,0.839271188868668,13.7027390914924,0.000214141936006406,0.0104663825072912
"6807","ENSGMOG00000007022",1.75928729960259,-0.374745456086493,13.6903684671327,0.00021555716909038,0.0104972422125759
"13006","ENSGMOG00000013376",1.50170291831717,1.16550171430085,13.6743812668999,0.000217400117293945,0.0105486317782627
"15570","ENSGMOG00000015998",-0.543028106940389,6.24515950635351,13.6449759702427,0.000220831415105199,0.0106764415562773
"14853","ENSGMOG00000015269",-0.972096902840401,3.09173151348906,13.6108907534003,0.000224877165722961,0.0108329316667694
"14654","ENSGMOG00000015065",-0.520744566930199,7.19244387488499,13.5858986451945,0.000227890994211613,0.0109387677221574
"16078","ENSGMOG00000016514",-0.686963465465147,4.70197300338915,13.5748043469656,0.000229241881720202,0.0109643117142748
"11449","ENSGMOG00000011783",2.87954890967101,-0.0213411682117782,13.5390230925417,0.000233653983706906,0.0111355663694053
"4771","ENSGMOG00000004927",2.13888359480928,2.02605088600106,13.5321524990882,0.00023451092379744,0.0111367740833167
"10993","ENSGMOG00000011319",1.90889593553023,0.157676411208559,13.4904752826781,0.000239777454208649,0.0113205645012387
"16641","ENSGMOG00000017091",2.38795690215051,-0.144379167088381,13.4881739615147,0.000240071708359602,0.0113205645012387
"9374","ENSGMOG00000009656",-0.708962438811021,5.28310223343616,13.4645162419006,0.000243117840064071,0.0114239793478528
"8083","ENSGMOG00000008329",-0.657521437096782,4.57169242666241,13.4462248006785,0.000245499695176214,0.0114955661461533
"13592","ENSGMOG00000013977",-1.29053394921604,1.24789824426337,13.4313665609749,0.000247451790453786,0.0115466006193627
"3984","ENSGMOG00000004117",1.21557267674314,4.07408518993941,13.414963495981,0.000249625020870338,0.0116075634704707
"4758","ENSGMOG00000004914",2.70951297139585,-0.0670836755219994,13.3551513320033,0.000257713745446873,0.0119422231108115
"379","ENSGMOG00000000401",1.58315253538257,0.732411669615296,13.3136460127824,0.000263481520557858,0.0121673949079684
"12058","ENSGMOG00000012412",0.426857448134303,9.21363592088006,13.2883073178632,0.000267066490744714,0.0122905650998392
"17044","ENSGMOG00000017502",-0.742026919780837,5.98597063072505,13.2749722856443,0.00026897286334396,0.0123359061161038
"4336","ENSGMOG00000004476",-0.629642307477315,5.72271222805483,13.2638694020249,0.000270570589685069,0.0123668305019196
"9431","ENSGMOG00000009713",-0.813148949794609,4.18921343028317,13.2365526435952,0.000274542368068344,0.012432831823108
"781","ENSGMOG00000000815",2.03400479087353,-0.836899548711181,13.2305864789126,0.000275417621597169,0.012432831823108
"19942","ENSGMOG00000020460",1.56462614278789,0.767207371544444,13.2294038731034,0.000275591447017412,0.012432831823108
"3687","ENSGMOG00000003809",1.48104014449511,-0.0579342880985462,13.228239344685,0.000275762723395608,0.012432831823108
"2024","ENSGMOG00000002097",-0.494367390554788,5.73427283072074,13.2221742385666,0.00027665650263487,0.012432831823108
"5679","ENSGMOG00000005860",-0.994889838141707,4.16311917285384,13.2118592749117,0.000278183270068232,0.0124596332868019
"12519","ENSGMOG00000012881",1.8677640078798,1.00842104675948,13.1735023766977,0.000283935557191191,0.0126748832730148
"3838","ENSGMOG00000003967",-0.561093732749595,5.983484504727,13.153549975474,0.00028697502697309,0.0127680051867894
"17472","ENSGMOG00000017938",1.24597961598874,1.44208930551726,13.1212724134739,0.000291961676104705,0.0129155766322129
"2418","ENSGMOG00000002503",1.67140373665678,0.597717032445333,13.1142354301185,0.000293060386011034,0.0129155766322129
"8873","ENSGMOG00000009134",2.35973588652207,1.08173666243253,13.1134381387165,0.000293185132630879,0.0129155766322129
"15404","ENSGMOG00000015828",0.423684945996496,6.9427647343734,13.1012612599252,0.000295097029962941,0.0129571784434876
"3915","ENSGMOG00000004047",-0.802842543038066,3.5805315609718,13.0919697693046,0.000296564341904278,0.0129790511986343
"14112","ENSGMOG00000014507",1.63575803868605,-0.341172221751587,13.0389575313393,0.000305077864463188,0.0132643257833498
"2455","ENSGMOG00000002540",1.61650459156951,1.8603144608678,13.0384634733946,0.000305158356074603,0.0132643257833498
"2633","ENSGMOG00000002724",-0.524421072809846,6.58339457631546,13.0304840561665,0.000306461327257628,0.0132643257833498
"6266","ENSGMOG00000006464",-0.552055354925453,6.56425229590268,13.0269232932064,0.000307044578318282,0.0132643257833498
"2090","ENSGMOG00000002166",-0.372199192728085,8.85757317006795,13.0171908159523,0.000308644469362319,0.0132905682755633
"7631","ENSGMOG00000007869",1.95480072434986,0.467815509962222,13.0020636991519,0.000311147869934251,0.0133554239556394
"13477","ENSGMOG00000013858",-0.490953059476229,5.50065831482068,12.9715234236428,0.000316264577559297,0.0135316780277128
"2715","ENSGMOG00000002809",3.02283946314336,2.42808892440016,12.9501424299566,0.000319897154389884,0.0136377846065353
"15896","ENSGMOG00000016328",-0.81142127523266,4.19652375481504,12.9409396897839,0.000321473600206672,0.0136377846065353
"19066","ENSGMOG00000019580",-0.647346208479568,5.63907609071662,12.9390424291712,0.000321799577035928,0.0136377846065353
"2858","ENSGMOG00000002956",-0.523359932362974,6.57091054523249,12.9328002942011,0.000322874420230839,0.0136401710906353
"18383","ENSGMOG00000018883",-1.1080251920493,2.84937436032573,12.9219426955439,0.000324752639569841,0.0136629876717242
"1837","ENSGMOG00000001904",1.49987728430701,0.185267630853527,12.9178988789912,0.000325454978142176,0.0136629876717242
"5706","ENSGMOG00000005887",1.40319421775261,0.379904367278806,12.9012971941524,0.000328354482314182,0.0137416350848485
"12503","ENSGMOG00000012865",-0.466956032532257,6.05828054992976,12.872802505099,0.000333391972632074,0.013908988465697
"6005","ENSGMOG00000006198",-0.409669171416877,7.02379707403521,12.8666376605593,0.000334492051035124,0.0139115451784546
"2103","ENSGMOG00000002180",1.52359280776633,0.949631927308083,12.8519467139705,0.000337128337745078,0.0139777792541241
"2576","ENSGMOG00000002667",1.4936517863956,0.706959225855875,12.8405778762616,0.00033918284657731,0.0139944273167164
"2469","ENSGMOG00000002555",-0.446500660644689,7.93338816737407,12.827707476398,0.000341523951520389,0.0139944273167164
"4384","ENSGMOG00000004525",-0.554847554448666,5.61399158187928,12.8237416736336,0.000342248603697179,0.0139944273167164
"14499","ENSGMOG00000014907",1.63018650465742,1.05878424304877,12.8196562248851,0.000342996739747052,0.0139944273167164
"5697","ENSGMOG00000005878",-0.94992722458789,3.14449461853058,12.8067448728389,0.000345371953589578,0.0139944273167164
"9782","ENSGMOG00000010080",1.56175483441664,1.09347267709068,12.7988256310149,0.000346837003025448,0.0139944273167164
"9190","ENSGMOG00000009463",1.48860653364084,1.60712762490266,12.7984214163981,0.000346911950096003,0.0139944273167164
"5164","ENSGMOG00000005331",-1.07041911110847,3.66089588481789,12.7968416071585,0.000347205025622941,0.0139944273167164
"11360","ENSGMOG00000011690",0.579075720656912,5.23405055607602,12.7948454395489,0.000347575698248518,0.0139944273167164
"13848","ENSGMOG00000014238",1.62432271150137,0.286270732425197,12.7737509741902,0.000351517251732469,0.0139944273167164
"10733","ENSGMOG00000011051",1.4114729564587,2.2511019446634,12.7732967182139,0.000351602624605046,0.0139944273167164
"11022","ENSGMOG00000011348",1.45793614929157,1.22776182580127,12.772531929151,0.000351746406311495,0.0139944273167164
"1268","ENSGMOG00000001317",0.389034170892298,7.07627105894624,12.7644670758774,0.00035326622756015,0.0139944273167164
"3167","ENSGMOG00000003269",1.3389041253263,2.31134373127709,12.760143519068,0.000354083726854902,0.0139944273167164
"19194","ENSGMOG00000019712",-1.24549323986988,5.11655034543299,12.7600912316371,0.000354093625044129,0.0139944273167164
"19273","ENSGMOG00000019791",1.5630108091048,1.55046316590772,12.7592673990054,0.000354249616216164,0.0139944273167164
"2604","ENSGMOG00000002695",-0.686534097825133,5.42523740660498,12.7231449858632,0.000361157908704597,0.0142253726863881
"6255","ENSGMOG00000006453",-0.709273446249156,5.30022391604984,12.700436314798,0.000365570268263656,0.0143310451585537
"2898","ENSGMOG00000002996",2.50012078364076,0.844770087561836,12.6966853693939,0.000366304302270417,0.0143310451585537
"10884","ENSGMOG00000011207",1.12459350819907,3.56656251979186,12.6913672184116,0.000367347576298787,0.0143310451585537
"17663","ENSGMOG00000018140",0.476528385612981,6.74680769613831,12.6874332922821,0.000368121231671332,0.0143310451585537
"4399","ENSGMOG00000004540",0.388814179772614,6.33561400216964,12.675271208996,0.000370523466118518,0.0143827543717658
"9220","ENSGMOG00000009495",-0.797476217711557,4.03226624447108,12.6127497834054,0.000383124475434894,0.0148289103324396
"7952","ENSGMOG00000008197",0.485285674799293,7.51692748070142,12.5931934403,0.000387154083054311,0.0149207879634712
"3743","ENSGMOG00000003868",1.10930253220454,3.09564798842838,12.5904317424089,0.000387726568943249,0.0149207879634712
"11730","ENSGMOG00000012073",-0.964339587460981,4.14235182548785,12.5751651996778,0.000390906688250342,0.0150000640946951
"3229","ENSGMOG00000003334",-0.61622023584341,5.18545220492711,12.5602836770084,0.000394031929909019,0.0150767874438331
"3113","ENSGMOG00000003215",-0.574226220022271,6.77930491250639,12.5512283558168,0.000395945944090525,0.0150786303535348
"3297","ENSGMOG00000003404",-0.502339416045971,7.17236396677487,12.5447091428048,0.000397329707862824,0.0150786303535348
"9845","ENSGMOG00000010143",-0.53130752710694,5.23917575565631,12.5441062496417,0.000397457923745354,0.0150786303535348
"8893","ENSGMOG00000009154",-0.771897895012182,4.2363290998919,12.5238610506178,0.000401787743047257,0.0151998346183301
"17193","ENSGMOG00000017653",-0.645643912121721,4.83246179343492,12.511955053592,0.000404356254561576,0.0152042817392914
"17412","ENSGMOG00000017876",-0.676097746586761,5.0508502217591,12.4994835240279,0.000407064536281377,0.0152042817392914
"18272","ENSGMOG00000018770",-0.434309245339661,9.6822369071207,12.499319369808,0.000407100305295596,0.0152042817392914
"9798","ENSGMOG00000010096",1.50010341256344,0.0523678668390952,12.4963186186814,0.000407754724542782,0.0152042817392914
"6470","ENSGMOG00000006673",0.986203228464736,3.32107722555632,12.4935934157846,0.000408349970365786,0.0152042817392914
"14557","ENSGMOG00000014966",-1.53980815401754,0.0809251664106355,12.491913899991,0.000408717251056221,0.0152042817392914
"11157","ENSGMOG00000011485",-0.504243446773116,6.82863106924512,12.473595228411,0.000412744930552598,0.0153115792519678
"9487","ENSGMOG00000009771",-0.9315427837333,3.61919244562071,12.4488695960337,0.00041824487118311,0.0154727494886304
"5155","ENSGMOG00000005322",0.470024165977669,10.6457655800253,12.4417255955829,0.000419847699966323,0.0154892572946253
"5506","ENSGMOG00000005681",1.26921098618578,2.94015338992604,12.4324457337694,0.000421938988153826,0.0155236454103188
"3925","ENSGMOG00000004057",1.92661406122014,3.27697058111618,12.4104791695096,0.00042693130467427,0.0156215234158486
"8734","ENSGMOG00000008993",0.383741536195961,6.39539954267702,12.4104747477598,0.000426932315576508,0.0156215234158486
"17885","ENSGMOG00000018365",-0.567478651178035,7.58731241017328,12.3967329428007,0.000430085668344686,0.0156590104477177
"8007","ENSGMOG00000008252",1.59964072616755,0.46418021793026,12.3915586576675,0.000431279100406849,0.0156590104477177
"10907","ENSGMOG00000011231",1.45750946135143,3.76394494277512,12.3883989750954,0.000432009513545277,0.0156590104477177
"6447","ENSGMOG00000006650",-0.750700714472057,4.4981798957385,12.3808966028276,0.000433748815756311,0.0156590104477177
"13077","ENSGMOG00000013447",1.46116266964898,4.23255249433902,12.3806623739067,0.000433803231489194,0.0156590104477177
"14882","ENSGMOG00000015298",0.519418869546238,10.3585437787106,12.3694975089098,0.000436405042429972,0.0156733277766594
"18734","ENSGMOG00000019240",1.6155842272196,0.687727952478073,12.3689177930032,0.000436540566061376,0.0156733277766594
"18010","ENSGMOG00000018495",1.83425363323064,0.568512651877631,12.340668796352,0.000443196213983385,0.015869742507127
"13351","ENSGMOG00000013727",-0.619616900375046,6.07928682425581,12.31335327978,0.000449729296521297,0.0160452449462888
"3559","ENSGMOG00000003677",-0.894547642297818,3.20613782835378,12.310183280389,0.000450493735051118,0.0160452449462888
"12323","ENSGMOG00000012681",1.42367834732017,2.04802158624436,12.2920299951387,0.000454896683511811,0.0161590885559421
"17004","ENSGMOG00000017462",1.41421848238223,2.47302889383946,12.2821286357367,0.000457316462558066,0.0162020689592001
"17324","ENSGMOG00000017786",1.42312345444834,1.83351768015399,12.2662196744515,0.000461231663458226,0.0162508835886003
"6218","ENSGMOG00000006416",-0.873170190863703,3.76714933985814,12.2594622363257,0.000462904890059552,0.0162508835886003
"14301","ENSGMOG00000014703",-0.769586231148658,3.46846603280684,12.2571364994157,0.000463482187566374,0.0162508835886003
"1108","ENSGMOG00000001151",-0.804798191406952,3.69774600951039,12.2564807467633,0.0004636450906278,0.0162508835886003
"16763","ENSGMOG00000017218",1.31954939068442,2.61300193343373,12.2519922597604,0.000464761679691899,0.0162508835886003
"10622","ENSGMOG00000010938",1.76331761752051,-0.0897283096440789,12.2439261367236,0.000466775092577423,0.016256864860093
"10929","ENSGMOG00000011254",-5.22301676817675,2.11327179286667,12.2415871241994,0.000467360586255661,0.016256864860093
"13178","ENSGMOG00000013552",1.47303275372674,3.07174165202716,12.2183377487232,0.000473220741076084,0.0164105215041955
"7376","ENSGMOG00000007609",-0.603481804265154,5.60044365351856,12.214367796819,0.000474228780027155,0.0164105215041955
"1833","ENSGMOG00000001899",0.371481373947669,7.1958360402456,12.2052915848641,0.000476541534360691,0.0164213021503078
"10393","ENSGMOG00000010705",0.423825000349939,7.12200710072646,12.1991578705615,0.000478110938768969,0.0164213021503078
"6713","ENSGMOG00000006922",0.668678053414298,4.54560532483292,12.1987365761196,0.000478218924628141,0.0164213021503078
"17599","ENSGMOG00000018070",-0.441769272944281,6.38772742129276,12.1844257592882,0.000481901718022279,0.0165054419635661
"13866","ENSGMOG00000014257",1.77474277242529,-0.407239458888144,12.1603471880599,0.000488162893577698,0.0166200827935942
"11259","ENSGMOG00000011588",2.11948215292654,2.35885285468685,12.1518151256504,0.00049040114155196,0.0166200827935942
"3177","ENSGMOG00000003279",1.28190765216146,2.05117965062467,12.1496696698691,0.000490965594914359,0.0166200827935942
"14236","ENSGMOG00000014636",-0.79061866038376,3.46883345303996,12.1480350974653,0.000491396078740689,0.0166200827935942
"11170","ENSGMOG00000011498",-0.829073113172193,4.58949931095252,12.1478150454814,0.000491454061100905,0.0166200827935942
"12708","ENSGMOG00000013071",-0.647384873578112,6.79446932746767,12.1389124959981,0.000493805628581548,0.0166429189162503
"4516","ENSGMOG00000004659",1.58024147421205,0.852934793989625,12.1284194557845,0.000496591902993201,0.0166429189162503
"9450","ENSGMOG00000009732",-0.572472062847191,5.451072804157,12.1269077106557,0.000496994630597865,0.0166429189162503
"3076","ENSGMOG00000003178",3.27607540172663,0.752219040029623,12.1265111594931,0.000497100326052875,0.0166429189162503
"9494","ENSGMOG00000009778",1.31434732303367,3.04060063759832,12.1172698292397,0.000499569915498102,0.0166838910432683
"8056","ENSGMOG00000008302",-0.720993199711861,7.33009031624837,12.1065747744652,0.000502443451508104,0.0167038039431779
"13274","ENSGMOG00000013649",-0.547918227180538,6.03719655310686,12.1041691198745,0.000503092095170767,0.0167038039431779
"10687","ENSGMOG00000011004",1.66882909021323,0.927188905625296,12.0970640197962,0.000505012802901213,0.0167038039431779
"11835","ENSGMOG00000012182",-0.47967457993085,5.97990828502999,12.0965377546677,0.000505155361184816,0.0167038039431779
"12595","ENSGMOG00000012957",1.98573187782135,0.503870880840557,12.0563758430906,0.000516155395920158,0.0170255001531102
"19025","ENSGMOG00000019538",-0.990508032132787,3.3467839354337,12.0485964559398,0.000518313902323737,0.0170546923339545
"17246","ENSGMOG00000017706",-0.66792622329487,7.16810099536655,12.0277065093324,0.000524155322632372,0.0172046276487567
"13743","ENSGMOG00000014130",-0.692183764186417,4.12317348631237,12.0178232459285,0.000526942076174113,0.0172538099856326
"17775","ENSGMOG00000018254",-1.06108572907457,2.52567792602396,12.0051787057368,0.000530529238491674,0.0173288964923915
"18532","ENSGMOG00000019033",0.360407079730813,7.28375346484389,12.0000554094328,0.000531989687934415,0.0173343209265637
"18922","ENSGMOG00000019434",-1.42372059846368,2.34254251121697,11.9742713460756,0.000539401550043262,0.0175331688305324
"15222","ENSGMOG00000015641",1.50554740833771,0.579490671925987,11.9664070946005,0.000541682881699288,0.0175646904399924
"10273","ENSGMOG00000010579",-1.31968910729547,1.28583726083239,11.9539754344454,0.00054530905394108,0.0176395624405289
"601","ENSGMOG00000000630",1.74543652336568,1.02523791622865,11.9287268437307,0.000552749388224431,0.0178011483517489
"18835","ENSGMOG00000019342",0.364483104878831,6.64908295189199,11.9236019455709,0.000554272077740399,0.0178011483517489
"18834","ENSGMOG00000019341",1.23708992052455,4.29349737819517,11.9235348876442,0.00055429202976996,0.0178011483517489
"124","ENSGMOG00000000127",-0.61175060533258,5.61179811147545,11.9114792059082,0.000557890816736221,0.0178721192031127
"13085","ENSGMOG00000013455",1.15169958270102,5.18858978558819,11.9039129707591,0.000560161481317134,0.0178721192031127
"10435","ENSGMOG00000010747",2.6809554623018,0.413003040982823,11.9027692430126,0.00056050553056357,0.0178721192031127
"4534","ENSGMOG00000004678",-0.85049523004664,4.47953885497961,11.896172331218,0.000562494141866134,0.0178929252918557
"2149","ENSGMOG00000002228",-0.657789166270308,4.86537159936402,11.8853347807008,0.000565776551783258,0.0179546909513777
"3057","ENSGMOG00000003159",1.82987211122962,2.0625155914801,11.8456291307151,0.00057796845484841,0.0182982353364773
"18107","ENSGMOG00000018597",1.16722443472896,3.78751671008519,11.8365727511072,0.000580786232269586,0.0183440783550809
"9306","ENSGMOG00000009585",-0.822158525224007,3.93701846463155,11.8202182217101,0.000585909926390803,0.0184623664334721
"80","ENSGMOG00000000082",-0.457871506593529,5.40975584038686,11.8019305068438,0.000591693341915887,0.0186008385796656
"6494","ENSGMOG00000006698",1.38615052264724,0.636462204729758,11.7817750055501,0.000598134241725206,0.0187474569757919
"16109","ENSGMOG00000016547",1.21087210011661,2.63542112699238,11.7721631122344,0.000601230708331169,0.0187474569757919
"16234","ENSGMOG00000016673",1.36266305112681,1.36818932658187,11.7706950124943,0.000601705078861694,0.0187474569757919
"16452","ENSGMOG00000016899",1.11701555372684,3.2635561639373,11.7664280040065,0.000603085975964598,0.0187474569757919
"9737","ENSGMOG00000010034",-0.550577703150731,5.30088447580401,11.7617162502712,0.000604614520599272,0.0187474569757919
"6159","ENSGMOG00000006354",-0.570355337816518,6.15804163398589,11.7612786644117,0.000604756676638447,0.0187474569757919
"5581","ENSGMOG00000005757",-0.476889772631618,6.63029153916117,11.7098400021397,0.000621704650091239,0.0192283341201429
"13139","ENSGMOG00000013513",-0.384009167043204,6.99572291097196,11.7018616653996,0.00062437598332665,0.0192664589140795
"5314","ENSGMOG00000005487",1.16160431689733,1.72861405267992,11.6971386240168,0.000625962826860614,0.0192710210972813
"24","ENSGMOG00000000024",1.71992054128079,1.72512286670902,11.689050534581,0.000628689721803242,0.0193105797119014
"355","ENSGMOG00000000377",1.60627230047172,2.4721316707267,11.6784144478884,0.000632293943261989,0.019342129135849
"14634","ENSGMOG00000015045",1.92308062654183,0.652160879693329,11.6774979830308,0.000632605478009397,0.019342129135849
"6881","ENSGMOG00000007097",1.7748215489055,0.183046402024194,11.6596911139464,0.000638689446508878,0.0194836653021569
"6385","ENSGMOG00000006586",1.31039850509512,1.72145393479902,11.654512475193,0.000640469868873343,0.0194935738271632
"1679","ENSGMOG00000001740",-0.650685545883302,4.91473948761395,11.6483517895102,0.000642594450037884,0.0195138886052321
"18396","ENSGMOG00000018896",-0.840660448604772,3.88871280746197,11.6404087788992,0.000645344194321418,0.019553053055096
"13442","ENSGMOG00000013822",-1.05803517723599,3.16777343056969,11.6354771454722,0.000647057424311106,0.0195607066058111
"17309","ENSGMOG00000017771",1.32078218887164,3.98034230130004,11.6269753485328,0.000650021707861194,0.0196060601614349
"10811","ENSGMOG00000011132",-0.556291330723246,4.97597881898443,11.6216464163369,0.000651886711869011,0.0196181277423591
"10346","ENSGMOG00000010656",-0.585337755555815,5.53158192923452,11.6174416623481,0.000653362093187903,0.0196184420447812
"10457","ENSGMOG00000010771",0.448632563869418,7.99552032314843,11.6023297044583,0.000658692537603327,0.0197342515963842
"1358","ENSGMOG00000001409",0.420986653646747,6.24980512611632,11.5938986137331,0.000661685505325795,0.0197533757335903
"1421","ENSGMOG00000001476",-0.528617316937156,5.98520596622182,11.5906008186807,0.000662859929224967,0.0197533757335903
"2988","ENSGMOG00000003089",-0.508359929127866,6.96848860899593,11.5880888750967,0.000663755905026555,0.0197533757335903
"1229","ENSGMOG00000001278",-0.792649545953967,3.31496682796709,11.5807866692023,0.000666367454440169,0.0197871240573453
"13104","ENSGMOG00000013475",0.47702562409138,5.52335857546377,11.5725013462558,0.000669343175598865,0.0197893299604822
"10925","ENSGMOG00000011250",0.450242279286172,6.23581931383595,11.5723514420294,0.000669397138000181,0.0197893299604822
"4051","ENSGMOG00000004186",-0.776219699506477,6.75381483347483,11.5639368047709,0.00067243328939185,0.0197931851769132
"5309","ENSGMOG00000005482",1.11983662552519,2.21878218719377,11.5637979236593,0.000672483516688732,0.0197931851769132
"16547","ENSGMOG00000016995",2.22687297191075,-0.356484164902081,11.5524710904347,0.000676592727053376,0.0198634126366158
"18342","ENSGMOG00000018841",0.981596911856231,1.97249379626444,11.5394220904416,0.000681358166982591,0.0198634126366158
"19922","ENSGMOG00000020440",1.52169826488795,0.277666585513953,11.5393175474211,0.000681396482239806,0.0198634126366158
"9099","ENSGMOG00000009368",1.86813609291469,0.0829843169761371,11.5388201848858,0.000681578796561178,0.0198634126366158
"1169","ENSGMOG00000001215",1.61180801174842,1.12942972007599,11.5368930443308,0.00068228567897575,0.0198634126366158
"9875","ENSGMOG00000010173",0.988462138996387,2.24214574991024,11.5231813808904,0.000687336594494018,0.0199670535216136
"4630","ENSGMOG00000004777",1.24021721628878,0.166381094430123,11.5103360966052,0.000692102628752317,0.0200619878879892
"10760","ENSGMOG00000011078",-0.817905040356513,3.60998669736121,11.5047279230675,0.00069419390670056,0.0200791464331186
"5293","ENSGMOG00000005464",1.93539337596335,-0.45516415308224,11.4936561982802,0.000698341293282877,0.0201555745681989
"15714","ENSGMOG00000016143",-0.931618799360318,3.67139738211672,11.4638042936994,0.00070964876235829,0.0204378843559188
"17066","ENSGMOG00000017524",-0.757889026140179,3.99559070930314,11.4582667504673,0.000711766553807095,0.0204382544765221
"9676","ENSGMOG00000009971",1.14700332998479,1.50048098008432,11.455794984856,0.000712713921784337,0.0204382544765221
"14104","ENSGMOG00000014499",-0.429693101645508,6.63256775797231,11.4511100745612,0.000714513031455026,0.02044606520779
"12129","ENSGMOG00000012484",-1.07867324160894,4.72606909791988,11.439212737803,0.00071910252121159,0.0204655513303105
"16649","ENSGMOG00000017100",1.48963569126459,0.165621069728399,11.4383286328268,0.000719444758033297,0.0204655513303105
"19467","ENSGMOG00000019985",2.01736511152356,-0.128402641563552,11.4345244847489,0.000720919221144408,0.0204655513303105
