ENSGMOG00000002534	272
ENSGMOG00000002780	696
ENSGMOG00000002799	0
ENSGMOG00000002820	74
ENSGMOG00000002838	743
ENSGMOG00000002848	262
ENSGMOG00000002858	103
ENSGMOG00000002885	1397
ENSGMOG00000002906	7
ENSGMOG00000003254	173
ENSGMOG00000020737	0
ENSGMOG00000003271	70
ENSGMOG00000003294	20819
ENSGMOG00000003308	1859
ENSGMOG00000003346	5
ENSGMOG00000003356	1995
ENSGMOG00000003382	17800
ENSGMOG00000020188	91
ENSGMOG00000003406	987
ENSGMOG00000003429	572
ENSGMOG00000003455	6
ENSGMOG00000020189	0
ENSGMOG00000003497	19
ENSGMOG00000003507	30
ENSGMOG00000003523	23
ENSGMOG00000003530	4698
ENSGMOG00000003670	423
ENSGMOG00000003683	2849
ENSGMOG00000003714	79
ENSGMOG00000003732	0
ENSGMOG00000003756	850
ENSGMOG00000003844	54
ENSGMOG00000003917	230
ENSGMOG00000003948	1948
ENSGMOG00000004001	97
ENSGMOG00000004050	841
ENSGMOG00000004066	108
ENSGMOG00000004095	435
ENSGMOG00000004118	0
ENSGMOG00000004160	37
ENSGMOG00000004229	680
ENSGMOG00000020190	3
ENSGMOG00000004238	103
ENSGMOG00000004290	17
ENSGMOG00000004299	9
ENSGMOG00000004361	9590
ENSGMOG00000004405	0
ENSGMOG00000004419	1
ENSGMOG00000004438	6
ENSGMOG00000004449	0
ENSGMOG00000004455	1809
ENSGMOG00000004496	1105
ENSGMOG00000004513	216
ENSGMOG00000004557	45
ENSGMOG00000004579	1
ENSGMOG00000004806	0
ENSGMOG00000004827	269
ENSGMOG00000004853	89
ENSGMOG00000004892	396
ENSGMOG00000004907	120
ENSGMOG00000004949	1295
ENSGMOG00000004974	22
ENSGMOG00000004989	0
ENSGMOG00000005030	24
ENSGMOG00000005082	7
ENSGMOG00000005087	2
ENSGMOG00000005111	681
ENSGMOG00000005121	5989
ENSGMOG00000005145	1431
ENSGMOG00000005183	42
ENSGMOG00000005212	5071
ENSGMOG00000005225	5346
ENSGMOG00000005238	64
ENSGMOG00000005253	60
ENSGMOG00000005283	120
ENSGMOG00000005306	537
ENSGMOG00000005338	61
ENSGMOG00000005366	288
ENSGMOG00000005419	0
ENSGMOG00000005434	355
ENSGMOG00000020191	1315
ENSGMOG00000005450	1833
ENSGMOG00000005532	0
ENSGMOG00000005560	0
ENSGMOG00000005579	0
ENSGMOG00000005594	2250
ENSGMOG00000005602	9167
ENSGMOG00000005643	974
ENSGMOG00000005658	0
ENSGMOG00000005668	188
ENSGMOG00000005691	0
ENSGMOG00000005701	1167
ENSGMOG00000005722	909
ENSGMOG00000005751	1841
ENSGMOG00000005823	11
ENSGMOG00000005836	118
ENSGMOG00000005875	1821
ENSGMOG00000005895	810
ENSGMOG00000020192	4
ENSGMOG00000005939	577
ENSGMOG00000005960	172
ENSGMOG00000006000	1
ENSGMOG00000006012	63
ENSGMOG00000006030	1592
ENSGMOG00000006039	0
ENSGMOG00000006052	0
ENSGMOG00000006056	801
ENSGMOG00000006065	1
ENSGMOG00000006089	2601
ENSGMOG00000020193	18
ENSGMOG00000006110	163
ENSGMOG00000006134	129
ENSGMOG00000006151	17
ENSGMOG00000006166	721
ENSGMOG00000006173	2261
ENSGMOG00000021891	0
ENSGMOG00000006212	790
ENSGMOG00000006286	432
ENSGMOG00000006320	64
ENSGMOG00000006349	67
ENSGMOG00000006358	2265
ENSGMOG00000006377	173
ENSGMOG00000006389	228
ENSGMOG00000020194	147
ENSGMOG00000006398	3
ENSGMOG00000006445	0
ENSGMOG00000006455	0
ENSGMOG00000021301	0
ENSGMOG00000006477	0
ENSGMOG00000006482	34
ENSGMOG00000006498	18
ENSGMOG00000006508	0
ENSGMOG00000020195	0
ENSGMOG00000020196	0
ENSGMOG00000006517	303
ENSGMOG00000006528	27
ENSGMOG00000006535	218
ENSGMOG00000006558	12134
ENSGMOG00000006566	1188
ENSGMOG00000006586	137
ENSGMOG00000006623	326
ENSGMOG00000006630	15
ENSGMOG00000006638	2506
ENSGMOG00000006646	5
ENSGMOG00000006654	151
ENSGMOG00000006670	1143
ENSGMOG00000006684	4
ENSGMOG00000006688	21
ENSGMOG00000006710	0
ENSGMOG00000006720	1344
ENSGMOG00000006742	1682
ENSGMOG00000006755	965
ENSGMOG00000006761	1492
ENSGMOG00000006782	2377
ENSGMOG00000006799	700
ENSGMOG00000006817	1849
ENSGMOG00000006827	979
ENSGMOG00000006840	2669
ENSGMOG00000006863	0
ENSGMOG00000006871	7
ENSGMOG00000006883	850
ENSGMOG00000006912	4684
ENSGMOG00000006931	1711
ENSGMOG00000006946	29
ENSGMOG00000006954	18
ENSGMOG00000006958	316
ENSGMOG00000006967	0
ENSGMOG00000006974	6206
ENSGMOG00000006987	16
ENSGMOG00000006992	1
ENSGMOG00000007000	1113
ENSGMOG00000007035	71
ENSGMOG00000007044	1546
ENSGMOG00000007050	663
ENSGMOG00000005536	642
ENSGMOG00000005565	597
ENSGMOG00000005590	920
ENSGMOG00000005625	343
ENSGMOG00000005633	34
ENSGMOG00000005648	2
ENSGMOG00000005652	3101
ENSGMOG00000005676	5
ENSGMOG00000005698	24
ENSGMOG00000005753	1393
ENSGMOG00000005773	571
ENSGMOG00000005794	1339
ENSGMOG00000005808	520
ENSGMOG00000005838	2
ENSGMOG00000005866	65
ENSGMOG00000005931	6
ENSGMOG00000005989	0
ENSGMOG00000005992	225
ENSGMOG00000006011	0
ENSGMOG00000006023	164
ENSGMOG00000006041	2217
ENSGMOG00000006066	561
ENSGMOG00000006097	2804
ENSGMOG00000006108	1
ENSGMOG00000006125	0
ENSGMOG00000006140	0
ENSGMOG00000006155	139
ENSGMOG00000006181	0
ENSGMOG00000006190	0
ENSGMOG00000006241	264
ENSGMOG00000006322	106
ENSGMOG00000006338	18
ENSGMOG00000006344	543
ENSGMOG00000006403	233
ENSGMOG00000006419	1335
ENSGMOG00000006429	13
ENSGMOG00000006458	812
ENSGMOG00000006474	0
ENSGMOG00000006494	2
ENSGMOG00000006502	0
ENSGMOG00000006511	1
ENSGMOG00000006521	1689
ENSGMOG00000006539	0
ENSGMOG00000006545	1762
ENSGMOG00000006599	0
ENSGMOG00000006609	10
ENSGMOG00000006616	5
ENSGMOG00000006625	261
ENSGMOG00000006631	7
ENSGMOG00000006649	3
ENSGMOG00000006663	5
ENSGMOG00000006668	141
ENSGMOG00000006724	53
ENSGMOG00000006758	95
ENSGMOG00000006772	1289
ENSGMOG00000006774	16
ENSGMOG00000006780	26
ENSGMOG00000006787	3
ENSGMOG00000006790	284
ENSGMOG00000006832	600
ENSGMOG00000007041	54
ENSGMOG00000007051	230
ENSGMOG00000007067	24
ENSGMOG00000007079	648
ENSGMOG00000007147	1248
ENSGMOG00000007217	4
ENSGMOG00000007132	106
ENSGMOG00000007143	1
ENSGMOG00000007164	0
ENSGMOG00000007175	3
ENSGMOG00000007184	0
ENSGMOG00000007187	51
ENSGMOG00000007195	280
ENSGMOG00000007199	14103
ENSGMOG00000007205	230
ENSGMOG00000007220	1174
ENSGMOG00000007223	793
ENSGMOG00000007225	537
ENSGMOG00000007234	5
ENSGMOG00000007261	4728
ENSGMOG00000007291	36
ENSGMOG00000007296	42
ENSGMOG00000007304	5324
ENSGMOG00000007312	905
ENSGMOG00000007318	182
ENSGMOG00000007327	82
ENSGMOG00000007329	117
