ENSGMOG00000002534	344
ENSGMOG00000002780	670
ENSGMOG00000002799	0
ENSGMOG00000002820	234
ENSGMOG00000002838	416
ENSGMOG00000002848	254
ENSGMOG00000002858	246
ENSGMOG00000002885	1514
ENSGMOG00000002906	51
ENSGMOG00000003254	152
ENSGMOG00000020737	1
ENSGMOG00000003271	66
ENSGMOG00000003294	13977
ENSGMOG00000003308	816
ENSGMOG00000003346	9
ENSGMOG00000003356	2018
ENSGMOG00000003382	21057
ENSGMOG00000020188	104
ENSGMOG00000003406	752
ENSGMOG00000003429	648
ENSGMOG00000003455	8
ENSGMOG00000020189	0
ENSGMOG00000003497	33
ENSGMOG00000003507	53
ENSGMOG00000003523	22
ENSGMOG00000003530	912
ENSGMOG00000003670	263
ENSGMOG00000003683	3510
ENSGMOG00000003714	88
ENSGMOG00000003732	0
ENSGMOG00000003756	1750
ENSGMOG00000003844	18
ENSGMOG00000003917	208
ENSGMOG00000003948	1954
ENSGMOG00000004001	8
ENSGMOG00000004050	535
ENSGMOG00000004066	189
ENSGMOG00000004095	386
ENSGMOG00000004118	0
ENSGMOG00000004160	114
ENSGMOG00000004229	876
ENSGMOG00000020190	0
ENSGMOG00000004238	136
ENSGMOG00000004290	35
ENSGMOG00000004299	4
ENSGMOG00000004361	5435
ENSGMOG00000004405	0
ENSGMOG00000004419	0
ENSGMOG00000004438	24
ENSGMOG00000004449	0
ENSGMOG00000004455	4923
ENSGMOG00000004496	1989
ENSGMOG00000004513	388
ENSGMOG00000004557	32
ENSGMOG00000004579	2
ENSGMOG00000004806	1
ENSGMOG00000004827	257
ENSGMOG00000004853	188
ENSGMOG00000004892	271
ENSGMOG00000004907	105
ENSGMOG00000004949	1286
ENSGMOG00000004974	6
ENSGMOG00000004989	0
ENSGMOG00000005030	24
ENSGMOG00000005082	2
ENSGMOG00000005087	8
ENSGMOG00000005111	1054
ENSGMOG00000005121	2470
ENSGMOG00000005145	1481
ENSGMOG00000005183	380
ENSGMOG00000005212	1384
ENSGMOG00000005225	4131
ENSGMOG00000005238	43
ENSGMOG00000005253	102
ENSGMOG00000005283	297
ENSGMOG00000005306	500
ENSGMOG00000005338	29
ENSGMOG00000005366	545
ENSGMOG00000005419	4
ENSGMOG00000005434	379
ENSGMOG00000020191	788
ENSGMOG00000005450	1092
ENSGMOG00000005532	1
ENSGMOG00000005560	0
ENSGMOG00000005579	2
ENSGMOG00000005594	2159
ENSGMOG00000005602	10968
ENSGMOG00000005643	672
ENSGMOG00000005658	0
ENSGMOG00000005668	158
ENSGMOG00000005691	0
ENSGMOG00000005701	1452
ENSGMOG00000005722	755
ENSGMOG00000005751	2905
ENSGMOG00000005823	3
ENSGMOG00000005836	69
ENSGMOG00000005875	1818
ENSGMOG00000005895	1441
ENSGMOG00000020192	9
ENSGMOG00000005939	496
ENSGMOG00000005960	164
ENSGMOG00000006000	8
ENSGMOG00000006012	141
ENSGMOG00000006030	3349
ENSGMOG00000006039	16
ENSGMOG00000006052	0
ENSGMOG00000006056	987
ENSGMOG00000006065	10
ENSGMOG00000006089	1407
ENSGMOG00000020193	33
ENSGMOG00000006110	219
ENSGMOG00000006134	165
ENSGMOG00000006151	34
ENSGMOG00000006166	550
ENSGMOG00000006173	5100
ENSGMOG00000021891	0
ENSGMOG00000006212	768
ENSGMOG00000006286	385
ENSGMOG00000006320	62
ENSGMOG00000006349	188
ENSGMOG00000006358	3694
ENSGMOG00000006377	334
ENSGMOG00000006389	145
ENSGMOG00000020194	71
ENSGMOG00000006398	5
ENSGMOG00000006445	0
ENSGMOG00000006455	0
ENSGMOG00000021301	0
ENSGMOG00000006477	0
ENSGMOG00000006482	96
ENSGMOG00000006498	22
ENSGMOG00000006508	4
ENSGMOG00000020195	0
ENSGMOG00000020196	1
ENSGMOG00000006517	227
ENSGMOG00000006528	8
ENSGMOG00000006535	291
ENSGMOG00000006558	9255
ENSGMOG00000006566	537
ENSGMOG00000006586	289
ENSGMOG00000006623	143
ENSGMOG00000006630	8
ENSGMOG00000006638	1157
ENSGMOG00000006646	7
ENSGMOG00000006654	240
ENSGMOG00000006670	755
ENSGMOG00000006684	0
ENSGMOG00000006688	0
ENSGMOG00000006710	0
ENSGMOG00000006720	979
ENSGMOG00000006742	1126
ENSGMOG00000006755	985
ENSGMOG00000006761	4229
ENSGMOG00000006782	2428
ENSGMOG00000006799	590
ENSGMOG00000006817	2128
ENSGMOG00000006827	846
ENSGMOG00000006840	1336
ENSGMOG00000006863	0
ENSGMOG00000006871	8
ENSGMOG00000006883	187
ENSGMOG00000006912	1691
ENSGMOG00000006931	1219
ENSGMOG00000006946	34
ENSGMOG00000006954	68
ENSGMOG00000006958	137
ENSGMOG00000006967	0
ENSGMOG00000006974	9435
ENSGMOG00000006987	17
ENSGMOG00000006992	5
ENSGMOG00000007000	367
ENSGMOG00000007035	87
ENSGMOG00000007044	1883
ENSGMOG00000007050	627
ENSGMOG00000005536	503
ENSGMOG00000005565	418
ENSGMOG00000005590	1330
ENSGMOG00000005625	298
ENSGMOG00000005633	21
ENSGMOG00000005648	3
ENSGMOG00000005652	3660
ENSGMOG00000005676	15
ENSGMOG00000005698	85
ENSGMOG00000005753	1040
ENSGMOG00000005773	1205
ENSGMOG00000005794	1072
ENSGMOG00000005808	600
ENSGMOG00000005838	20
ENSGMOG00000005866	309
ENSGMOG00000005931	7
ENSGMOG00000005989	0
ENSGMOG00000005992	270
ENSGMOG00000006011	6
ENSGMOG00000006023	165
ENSGMOG00000006041	4881
ENSGMOG00000006066	1046
ENSGMOG00000006097	2311
ENSGMOG00000006108	0
ENSGMOG00000006125	0
ENSGMOG00000006140	0
ENSGMOG00000006155	64
ENSGMOG00000006181	0
ENSGMOG00000006190	0
ENSGMOG00000006241	891
ENSGMOG00000006322	133
ENSGMOG00000006338	401
ENSGMOG00000006344	1577
ENSGMOG00000006403	506
ENSGMOG00000006419	1082
ENSGMOG00000006429	10
ENSGMOG00000006458	467
ENSGMOG00000006474	2
ENSGMOG00000006494	7
ENSGMOG00000006502	1
ENSGMOG00000006511	0
ENSGMOG00000006521	1024
ENSGMOG00000006539	0
ENSGMOG00000006545	2418
ENSGMOG00000006599	1
ENSGMOG00000006609	13
ENSGMOG00000006616	8
ENSGMOG00000006625	492
ENSGMOG00000006631	62
ENSGMOG00000006649	16
ENSGMOG00000006663	17
ENSGMOG00000006668	360
ENSGMOG00000006724	144
ENSGMOG00000006758	183
ENSGMOG00000006772	1738
ENSGMOG00000006774	31
ENSGMOG00000006780	37
ENSGMOG00000006787	11
ENSGMOG00000006790	202
ENSGMOG00000006832	447
ENSGMOG00000007041	89
ENSGMOG00000007051	176
ENSGMOG00000007067	28
ENSGMOG00000007079	1068
ENSGMOG00000007147	1285
ENSGMOG00000007217	5
ENSGMOG00000007132	213
ENSGMOG00000007143	1
ENSGMOG00000007164	0
ENSGMOG00000007175	0
ENSGMOG00000007184	0
ENSGMOG00000007187	70
ENSGMOG00000007195	219
ENSGMOG00000007199	22473
ENSGMOG00000007205	530
ENSGMOG00000007220	904
ENSGMOG00000007223	604
ENSGMOG00000007225	202
ENSGMOG00000007234	30
ENSGMOG00000007261	3687
ENSGMOG00000007291	15
ENSGMOG00000007296	27
ENSGMOG00000007304	2696
ENSGMOG00000007312	552
ENSGMOG00000007318	135
ENSGMOG00000007327	137
ENSGMOG00000007329	87
ENSGMOG00000007336	902
ENSGMOG00000007377	5260
ENSGMOG00000007396	109
ENSGMOG00000007400	278
ENSGMOG00000007412	864
ENSGMOG00000007433	1013
ENSGMOG00000007443	1846
ENSGMOG00000007451	18
ENSGMOG00000007453	60
ENSGMOG00000007461	550
ENSGMOG00000007472	52
ENSGMOG00000007485	64
ENSGMOG00000007497	257
ENSGMOG00000007507	22357
ENSGMOG00000007512	279
ENSGMOG00000007517	0
ENSGMOG00000007528	1156
ENSGMOG00000007531	265
ENSGMOG00000007538	81
ENSGMOG00000007548	0
ENSGMOG00000007554	4220
ENSGMOG00000007559	20
ENSGMOG00000007566	4
ENSGMOG00000007576	35
ENSGMOG00000007594	2
ENSGMOG00000007597	0
ENSGMOG00000007601	160
ENSGMOG00000007617	130
