ENSGMOG00000002534	712
ENSGMOG00000002780	594
ENSGMOG00000002799	0
ENSGMOG00000002820	40
ENSGMOG00000002838	994
ENSGMOG00000002848	295
ENSGMOG00000002858	189
ENSGMOG00000002885	534
ENSGMOG00000002906	35
ENSGMOG00000003254	324
ENSGMOG00000020737	0
ENSGMOG00000003271	198
ENSGMOG00000003294	33498
ENSGMOG00000003308	2210
ENSGMOG00000003346	6
ENSGMOG00000003356	1881
ENSGMOG00000003382	22571
ENSGMOG00000020188	132
ENSGMOG00000003406	1650
ENSGMOG00000003429	498
ENSGMOG00000003455	71
ENSGMOG00000020189	3
ENSGMOG00000003497	8
ENSGMOG00000003507	47
ENSGMOG00000003523	18
ENSGMOG00000003530	698
ENSGMOG00000003670	237
ENSGMOG00000003683	2342
ENSGMOG00000003714	178
ENSGMOG00000003732	0
ENSGMOG00000003756	2885
ENSGMOG00000003844	52
ENSGMOG00000003917	659
ENSGMOG00000003948	3049
ENSGMOG00000004001	342
ENSGMOG00000004050	763
ENSGMOG00000004066	149
ENSGMOG00000004095	621
ENSGMOG00000004118	1
ENSGMOG00000004160	17
ENSGMOG00000004229	121
ENSGMOG00000020190	0
ENSGMOG00000004238	471
ENSGMOG00000004290	95
ENSGMOG00000004299	2
ENSGMOG00000004361	5782
ENSGMOG00000004405	6
ENSGMOG00000004419	0
ENSGMOG00000004438	0
ENSGMOG00000004449	0
ENSGMOG00000004455	3682
ENSGMOG00000004496	2198
ENSGMOG00000004513	834
ENSGMOG00000004557	36
ENSGMOG00000004579	4
ENSGMOG00000004806	0
ENSGMOG00000004827	602
ENSGMOG00000004853	520
ENSGMOG00000004892	453
ENSGMOG00000004907	256
ENSGMOG00000004949	2305
ENSGMOG00000004974	3
ENSGMOG00000004989	0
ENSGMOG00000005030	77
ENSGMOG00000005082	7
ENSGMOG00000005087	1
ENSGMOG00000005111	455
ENSGMOG00000005121	4847
ENSGMOG00000005145	2418
ENSGMOG00000005183	193
ENSGMOG00000005212	2053
ENSGMOG00000005225	1882
ENSGMOG00000005238	47
ENSGMOG00000005253	129
ENSGMOG00000005283	295
ENSGMOG00000005306	1062
ENSGMOG00000005338	4
ENSGMOG00000005366	1253
ENSGMOG00000005419	0
ENSGMOG00000005434	145
ENSGMOG00000020191	2467
ENSGMOG00000005450	2482
ENSGMOG00000005532	0
ENSGMOG00000005560	0
ENSGMOG00000005579	0
ENSGMOG00000005594	2152
ENSGMOG00000005602	12956
ENSGMOG00000005643	1055
ENSGMOG00000005658	2
ENSGMOG00000005668	589
ENSGMOG00000005691	6
ENSGMOG00000005701	1873
ENSGMOG00000005722	2565
ENSGMOG00000005751	4939
ENSGMOG00000005823	6
ENSGMOG00000005836	245
ENSGMOG00000005875	1703
ENSGMOG00000005895	1652
ENSGMOG00000020192	48
ENSGMOG00000005939	844
ENSGMOG00000005960	193
ENSGMOG00000006000	0
ENSGMOG00000006012	46
ENSGMOG00000006030	998
ENSGMOG00000006039	43
ENSGMOG00000006052	0
ENSGMOG00000006056	1161
ENSGMOG00000006065	0
ENSGMOG00000006089	3041
ENSGMOG00000020193	35
ENSGMOG00000006110	185
ENSGMOG00000006134	483
ENSGMOG00000006151	41
ENSGMOG00000006166	621
ENSGMOG00000006173	3834
ENSGMOG00000021891	0
ENSGMOG00000006212	1255
ENSGMOG00000006286	644
ENSGMOG00000006320	69
ENSGMOG00000006349	186
ENSGMOG00000006358	9012
ENSGMOG00000006377	846
