ENSGMOG00000002534	493
ENSGMOG00000002780	640
ENSGMOG00000002799	0
ENSGMOG00000002820	140
ENSGMOG00000002838	516
ENSGMOG00000002848	318
ENSGMOG00000002858	211
ENSGMOG00000002885	1122
ENSGMOG00000002906	40
ENSGMOG00000003254	186
ENSGMOG00000020737	0
ENSGMOG00000003271	171
ENSGMOG00000003294	18238
ENSGMOG00000003308	1331
ENSGMOG00000003346	8
ENSGMOG00000003356	1869
ENSGMOG00000003382	20608
ENSGMOG00000020188	115
ENSGMOG00000003406	1022
ENSGMOG00000003429	477
ENSGMOG00000003455	8
ENSGMOG00000020189	0
ENSGMOG00000003497	28
ENSGMOG00000003507	82
ENSGMOG00000003523	51
ENSGMOG00000003530	1446
ENSGMOG00000003670	161
ENSGMOG00000003683	2643
ENSGMOG00000003714	90
ENSGMOG00000003732	0
ENSGMOG00000003756	2971
ENSGMOG00000003844	19
ENSGMOG00000003917	329
ENSGMOG00000003948	2642
ENSGMOG00000004001	59
ENSGMOG00000004050	583
ENSGMOG00000004066	219
ENSGMOG00000004095	460
ENSGMOG00000004118	0
ENSGMOG00000004160	91
ENSGMOG00000004229	263
ENSGMOG00000020190	0
ENSGMOG00000004238	303
ENSGMOG00000004290	67
ENSGMOG00000004299	5
ENSGMOG00000004361	3882
ENSGMOG00000004405	1
ENSGMOG00000004419	2
ENSGMOG00000004438	13
ENSGMOG00000004449	0
ENSGMOG00000004455	4735
ENSGMOG00000004496	1783
ENSGMOG00000004513	556
ENSGMOG00000004557	56
ENSGMOG00000004579	0
ENSGMOG00000004806	1
ENSGMOG00000004827	829
ENSGMOG00000004853	280
ENSGMOG00000004892	695
ENSGMOG00000004907	108
ENSGMOG00000004949	1182
ENSGMOG00000004974	9
ENSGMOG00000004989	0
ENSGMOG00000005030	40
ENSGMOG00000005082	37
ENSGMOG00000005087	5
ENSGMOG00000005111	906
ENSGMOG00000005121	4744
ENSGMOG00000005145	1469
ENSGMOG00000005183	300
ENSGMOG00000005212	2138
ENSGMOG00000005225	3622
ENSGMOG00000005238	66
ENSGMOG00000005253	185
ENSGMOG00000005283	409
ENSGMOG00000005306	695
ENSGMOG00000005338	40
ENSGMOG00000005366	697
ENSGMOG00000005419	0
ENSGMOG00000005434	630
ENSGMOG00000020191	1001
ENSGMOG00000005450	1347
ENSGMOG00000005532	0
ENSGMOG00000005560	0
ENSGMOG00000005579	0
ENSGMOG00000005594	2296
ENSGMOG00000005602	11588
ENSGMOG00000005643	895
ENSGMOG00000005658	2
ENSGMOG00000005668	263
ENSGMOG00000005691	2
ENSGMOG00000005701	1010
ENSGMOG00000005722	637
ENSGMOG00000005751	2947
ENSGMOG00000005823	1
ENSGMOG00000005836	169
ENSGMOG00000005875	1466
ENSGMOG00000005895	1343
ENSGMOG00000020192	5
ENSGMOG00000005939	663
ENSGMOG00000005960	191
ENSGMOG00000006000	11
ENSGMOG00000006012	195
ENSGMOG00000006030	1284
ENSGMOG00000006039	6
ENSGMOG00000006052	0
ENSGMOG00000006056	121
ENSGMOG00000006065	2
ENSGMOG00000006089	1582
ENSGMOG00000020193	54
ENSGMOG00000006110	265
ENSGMOG00000006134	184
ENSGMOG00000006151	76
ENSGMOG00000006166	560
ENSGMOG00000006173	4146
ENSGMOG00000021891	0
ENSGMOG00000006212	897
ENSGMOG00000006286	383
ENSGMOG00000006320	54
ENSGMOG00000006349	152
ENSGMOG00000006358	2493
ENSGMOG00000006377	706
ENSGMOG00000006389	201
ENSGMOG00000020194	61
ENSGMOG00000006398	4
ENSGMOG00000006445	0
ENSGMOG00000006455	0
ENSGMOG00000021301	0
ENSGMOG00000006477	0
ENSGMOG00000006482	48
ENSGMOG00000006498	16
ENSGMOG00000006508	3
ENSGMOG00000020195	7
ENSGMOG00000020196	15
ENSGMOG00000006517	387
ENSGMOG00000006528	9
ENSGMOG00000006535	449
ENSGMOG00000006558	15673
ENSGMOG00000006566	655
ENSGMOG00000006586	228
ENSGMOG00000006623	151
ENSGMOG00000006630	8
ENSGMOG00000006638	1492
ENSGMOG00000006646	5
ENSGMOG00000006654	333
ENSGMOG00000006670	1132
ENSGMOG00000006684	26
ENSGMOG00000006688	33
ENSGMOG00000006710	0
ENSGMOG00000006720	2470
ENSGMOG00000006742	2031
ENSGMOG00000006755	1057
ENSGMOG00000006761	3840
ENSGMOG00000006782	2361
ENSGMOG00000006799	724
ENSGMOG00000006817	2516
ENSGMOG00000006827	842
ENSGMOG00000006840	1738
ENSGMOG00000006863	0
ENSGMOG00000006871	16
ENSGMOG00000006883	102
ENSGMOG00000006912	3157
ENSGMOG00000006931	1537
ENSGMOG00000006946	31
ENSGMOG00000006954	46
ENSGMOG00000006958	249
ENSGMOG00000006967	0
ENSGMOG00000006974	8955
ENSGMOG00000006987	85
ENSGMOG00000006992	3
ENSGMOG00000007000	1845
ENSGMOG00000007035	87
ENSGMOG00000007044	1875
ENSGMOG00000007050	584
ENSGMOG00000005536	643
ENSGMOG00000005565	896
ENSGMOG00000005590	984
ENSGMOG00000005625	396
ENSGMOG00000005633	47
ENSGMOG00000005648	0
ENSGMOG00000005652	4377
ENSGMOG00000005676	10
ENSGMOG00000005698	14
ENSGMOG00000005753	1517
ENSGMOG00000005773	618
ENSGMOG00000005794	2002
ENSGMOG00000005808	843
ENSGMOG00000005838	6
ENSGMOG00000005866	129
ENSGMOG00000005931	5
ENSGMOG00000005989	0
ENSGMOG00000005992	220
ENSGMOG00000006011	5
ENSGMOG00000006023	209
ENSGMOG00000006041	3020
ENSGMOG00000006066	1083
ENSGMOG00000006097	2041
ENSGMOG00000006108	9
ENSGMOG00000006125	0
ENSGMOG00000006140	0
ENSGMOG00000006155	278
ENSGMOG00000006181	6
ENSGMOG00000006190	3
ENSGMOG00000006241	771
ENSGMOG00000006322	109
ENSGMOG00000006338	211
ENSGMOG00000006344	1159
ENSGMOG00000006403	266
ENSGMOG00000006419	1190
ENSGMOG00000006429	4
ENSGMOG00000006458	695
ENSGMOG00000006474	0
ENSGMOG00000006494	5
ENSGMOG00000006502	2
ENSGMOG00000006511	0
ENSGMOG00000006521	1266
ENSGMOG00000006539	0
ENSGMOG00000006545	4231
ENSGMOG00000006599	0
ENSGMOG00000006609	8
ENSGMOG00000006616	28
ENSGMOG00000006625	477
ENSGMOG00000006631	68
ENSGMOG00000006649	7
ENSGMOG00000006663	37
ENSGMOG00000006668	326
ENSGMOG00000006724	202
ENSGMOG00000006758	200
ENSGMOG00000006772	1592
ENSGMOG00000006774	49
ENSGMOG00000006780	60
ENSGMOG00000006787	12
ENSGMOG00000006790	233
ENSGMOG00000006832	519
ENSGMOG00000007041	84
ENSGMOG00000007051	244
ENSGMOG00000007067	23
ENSGMOG00000007079	687
ENSGMOG00000007147	1042
ENSGMOG00000007217	2
ENSGMOG00000007132	140
ENSGMOG00000007143	0
ENSGMOG00000007164	0
ENSGMOG00000007175	3
ENSGMOG00000007184	0
ENSGMOG00000007187	46
ENSGMOG00000007195	234
ENSGMOG00000007199	23134
ENSGMOG00000007205	248
ENSGMOG00000007220	749
ENSGMOG00000007223	491
ENSGMOG00000007225	190
ENSGMOG00000007234	33
ENSGMOG00000007261	4235
ENSGMOG00000007291	28
ENSGMOG00000007296	34
ENSGMOG00000007304	2763
ENSGMOG00000007312	921
ENSGMOG00000007318	221
ENSGMOG00000007327	205
ENSGMOG00000007329	204
ENSGMOG00000007336	1400
ENSGMOG00000007377	4513
ENSGMOG00000007396	135
ENSGMOG00000007400	201
ENSGMOG00000007412	959
ENSGMOG00000007433	684
ENSGMOG00000007443	1891
ENSGMOG00000007451	10
