ENSGMOG00000002534	439
ENSGMOG00000002780	605
ENSGMOG00000002799	0
ENSGMOG00000002820	164
ENSGMOG00000002838	594
ENSGMOG00000002848	198
ENSGMOG00000002858	234
ENSGMOG00000002885	1328
ENSGMOG00000002906	33
ENSGMOG00000003254	203
ENSGMOG00000020737	0
ENSGMOG00000003271	82
ENSGMOG00000003294	14915
ENSGMOG00000003308	1178
ENSGMOG00000003346	14
ENSGMOG00000003356	1795
ENSGMOG00000003382	20477
ENSGMOG00000020188	148
ENSGMOG00000003406	1004
ENSGMOG00000003429	348
ENSGMOG00000003455	8
ENSGMOG00000020189	1
ENSGMOG00000003497	34
ENSGMOG00000003507	56
ENSGMOG00000003523	38
ENSGMOG00000003530	702
ENSGMOG00000003670	150
ENSGMOG00000003683	2455
ENSGMOG00000003714	102
ENSGMOG00000003732	2
ENSGMOG00000003756	3117
ENSGMOG00000003844	26
ENSGMOG00000003917	316
ENSGMOG00000003948	2585
ENSGMOG00000004001	81
ENSGMOG00000004050	568
ENSGMOG00000004066	189
ENSGMOG00000004095	438
ENSGMOG00000004118	0
ENSGMOG00000004160	90
ENSGMOG00000004229	309
ENSGMOG00000020190	1
ENSGMOG00000004238	305
ENSGMOG00000004290	58
ENSGMOG00000004299	4
ENSGMOG00000004361	2973
ENSGMOG00000004405	2
ENSGMOG00000004419	0
ENSGMOG00000004438	25
ENSGMOG00000004449	0
ENSGMOG00000004455	5127
ENSGMOG00000004496	1763
ENSGMOG00000004513	574
ENSGMOG00000004557	47
ENSGMOG00000004579	0
ENSGMOG00000004806	1
ENSGMOG00000004827	957
ENSGMOG00000004853	232
ENSGMOG00000004892	713
ENSGMOG00000004907	114
ENSGMOG00000004949	1076
ENSGMOG00000004974	11
ENSGMOG00000004989	0
ENSGMOG00000005030	35
ENSGMOG00000005082	18
ENSGMOG00000005087	4
ENSGMOG00000005111	935
ENSGMOG00000005121	4908
ENSGMOG00000005145	1173
ENSGMOG00000005183	240
ENSGMOG00000005212	1708
ENSGMOG00000005225	3129
ENSGMOG00000005238	64
ENSGMOG00000005253	154
ENSGMOG00000005283	364
ENSGMOG00000005306	680
ENSGMOG00000005338	35
ENSGMOG00000005366	684
ENSGMOG00000005419	1
ENSGMOG00000005434	610
ENSGMOG00000020191	894
ENSGMOG00000005450	1225
ENSGMOG00000005532	0
ENSGMOG00000005560	2
ENSGMOG00000005579	0
ENSGMOG00000005594	1811
ENSGMOG00000005602	10488
ENSGMOG00000005643	822
ENSGMOG00000005658	0
ENSGMOG00000005668	281
ENSGMOG00000005691	0
ENSGMOG00000005701	962
ENSGMOG00000005722	538
ENSGMOG00000005751	2689
ENSGMOG00000005823	0
ENSGMOG00000005836	107
ENSGMOG00000005875	1460
ENSGMOG00000005895	1185
ENSGMOG00000020192	6
ENSGMOG00000005939	540
ENSGMOG00000005960	172
ENSGMOG00000006000	0
ENSGMOG00000006012	10
ENSGMOG00000006030	671
ENSGMOG00000006039	0
ENSGMOG00000006052	0
ENSGMOG00000006056	79
ENSGMOG00000006065	8
ENSGMOG00000006089	1345
ENSGMOG00000020193	61
ENSGMOG00000006110	196
ENSGMOG00000006134	188
ENSGMOG00000006151	63
ENSGMOG00000006166	404
ENSGMOG00000006173	4291
ENSGMOG00000021891	0
ENSGMOG00000006212	756
ENSGMOG00000006286	332
ENSGMOG00000006320	58
ENSGMOG00000006349	137
ENSGMOG00000006358	2631
ENSGMOG00000006377	535
ENSGMOG00000006389	167
ENSGMOG00000020194	53
ENSGMOG00000006398	9
ENSGMOG00000006445	0
ENSGMOG00000006455	0
ENSGMOG00000021301	0
ENSGMOG00000006477	0
ENSGMOG00000006482	62
ENSGMOG00000006498	31
ENSGMOG00000006508	10
ENSGMOG00000020195	4
ENSGMOG00000020196	3
ENSGMOG00000006517	323
ENSGMOG00000006528	10
ENSGMOG00000006535	368
ENSGMOG00000006558	12431
ENSGMOG00000006566	744
ENSGMOG00000006586	240
ENSGMOG00000006623	99
ENSGMOG00000006630	8
ENSGMOG00000006638	1099
ENSGMOG00000006646	1
ENSGMOG00000006654	236
ENSGMOG00000006670	902
ENSGMOG00000006684	0
ENSGMOG00000006688	0
ENSGMOG00000006710	0
ENSGMOG00000006720	1862
ENSGMOG00000006742	1082
ENSGMOG00000006755	767
ENSGMOG00000006761	3491
ENSGMOG00000006782	2181
ENSGMOG00000006799	628
ENSGMOG00000006817	1345
ENSGMOG00000006827	731
ENSGMOG00000006840	1423
ENSGMOG00000006863	0
ENSGMOG00000006871	5
ENSGMOG00000006883	103
ENSGMOG00000006912	2779
ENSGMOG00000006931	1314
ENSGMOG00000006946	32
ENSGMOG00000006954	36
ENSGMOG00000006958	244
ENSGMOG00000006967	0
ENSGMOG00000006974	8808
ENSGMOG00000006987	62
ENSGMOG00000006992	2
ENSGMOG00000007000	1846
ENSGMOG00000007035	96
ENSGMOG00000007044	1842
ENSGMOG00000007050	588
ENSGMOG00000005536	640
ENSGMOG00000005565	956
ENSGMOG00000005590	982
ENSGMOG00000005625	403
ENSGMOG00000005633	49
ENSGMOG00000005648	1
ENSGMOG00000005652	3800
ENSGMOG00000005676	25
ENSGMOG00000005698	17
ENSGMOG00000005753	1150
ENSGMOG00000005773	688
ENSGMOG00000005794	2029
ENSGMOG00000005808	820
ENSGMOG00000005838	5
ENSGMOG00000005866	153
ENSGMOG00000005931	4
ENSGMOG00000005989	0
ENSGMOG00000005992	202
ENSGMOG00000006011	0
ENSGMOG00000006023	195
ENSGMOG00000006041	2820
ENSGMOG00000006066	968
ENSGMOG00000006097	1786
ENSGMOG00000006108	5
ENSGMOG00000006125	0
ENSGMOG00000006140	0
ENSGMOG00000006155	264
ENSGMOG00000006181	2
ENSGMOG00000006190	0
ENSGMOG00000006241	777
ENSGMOG00000006322	131
ENSGMOG00000006338	265
ENSGMOG00000006344	1373
