ENST00000377263.5	73.151121
ENST00000400904.7	0.000000
ENST00000377258.5	0.000000
ENST00000377256.1	0.000000
ENST00000403197.5	180.868177
ENST00000377205.5	163.950739
ENST00000462686.1	69.359090
ENST00000492735.1	79.436528
ENST00000496751.1	0.000000
ENST00000488540.5	32.751457
ENST00000377223.5	89.864174
ENST00000377213.1	0.000000
ENST00000471853.1	0.000000
ENST00000400903.6	0.000000
ENST00000302692.6	205.365737
ENST00000377298.8	122.033414
ENST00000477264.1	0.000000
ENST00000435891.5	780.031168
ENST00000361311.4	628.657551
ENST00000464286.1	0.000000
ENST00000377403.6	763.098168
ENST00000602477.1	0.000000
ENST00000495451.1	108.036416
ENST00000054666.10	1720.758356
ENST00000470357.1	19.305002
ENST00000487194.1	0.000000
ENST00000328089.10	222.729848
ENST00000450402.1	121.933976
ENST00000357898.3	0.000000
ENST00000377399.2	0.000000
ENST00000377424.8	53.699379
ENST00000487492.1	34.724386
ENST00000377414.7	0.000000
ENST00000484798.5	0.000000
ENST00000474145.5	0.000000
ENST00000479813.5	0.000000
ENST00000486632.5	0.000000
ENST00000487835.5	0.000000
ENST00000464985.5	0.000000
ENST00000473209.1	0.000000
ENST00000308647.7	0.000000
ENST00000472194.6	33.245330
ENST00000378736.3	0.000000
ENST00000485748.5	35.266153
ENST00000474481.1	27.171902
ENST00000377411.4	170.503713
ENST00000465853.1	0.000000
ENST00000466131.1	0.000000
ENST00000356026.9	0.000000
ENST00000472264.1	0.000000
ENST00000512731.5	0.000000
ENST00000378675.7	27.467551
ENST00000479814.5	0.000000
ENST00000435358.5	0.000000
ENST00000503792.1	0.000000
ENST00000489782.1	0.000000
ENST00000486400.1	0.000000
ENST00000490017.1	0.000000
ENST00000549778.5	0.000000
ENST00000476083.1	0.000000
ENST00000480186.7	96.275960
ENST00000377443.6	0.000000
ENST00000377436.6	0.000000
ENST00000377442.3	0.000000
ENST00000337907.7	16.307082
ENST00000377464.5	309.561592
ENST00000467350.1	0.000000
ENST00000400907.6	0.000000
ENST00000476556.5	35.605129
ENST00000400908.6	0.000000
ENST00000505225.1	0.000000
ENST00000464367.1	29.972690
ENST00000488215.5	0.000000
ENST00000460659.5	0.000000
ENST00000492766.5	0.000000
ENST00000465125.1	0.000000
ENST00000464972.5	0.000000
ENST00000480342.5	0.000000
ENST00000507012.1	0.000000
ENST00000469251.1	0.000000
ENST00000514428.1	0.000000
ENST00000468247.1	51.682700
ENST00000495558.1	18.431167
ENST00000338660.5	21.099675
ENST00000476993.1	0.000000
ENST00000471398.1	43.273712
ENST00000378821.3	0.000000
ENST00000400906.1	0.000000
ENST00000377346.8	67.974724
ENST00000484851.1	0.000000
ENST00000361110.6	0.000000
ENST00000481137.1	0.000000
ENST00000479223.1	33.401679
ENST00000536656.5	0.000000
ENST00000628140.2	18.307036
ENST00000543390.2	0.000000
ENST00000340305.9	11.854338
ENST00000340381.10	0.000000
ENST00000416541.5	14.562098
ENST00000510900.1	0.000000
ENST00000508400.1	0.000000
ENST00000646539.1	0.000000
ENST00000464920.2	47.494476
ENST00000234590.9	5821.231711
ENST00000647408.1	0.000000
ENST00000645609.1	0.000000
ENST00000645600.1	0.000000
ENST00000497492.1	0.000000
ENST00000646660.1	0.000000
ENST00000646680.1	0.000000
ENST00000646370.1	0.000000
ENST00000646906.1	0.000000
ENST00000646156.1	0.000000
ENST00000643438.1	0.000000
ENST00000489867.2	0.000000
ENST00000486051.5	0.000000
ENST00000492343.2	35.127312
ENST00000414948.1	242.423925
ENST00000471889.5	23.521744
ENST00000497660.5	105.827270
ENST00000481265.1	0.000000
ENST00000289877.8	0.000000
ENST00000341832.10	305.250345
ENST00000407249.7	0.000000
ENST00000615951.4	0.000000
