"","logFC","logCPM","LR","PValue"
"ENSGMOG00000000140",0.204170156381433,1.14672868502653,0.0460149345818994,0.830148652622033
"ENSGMOG00000000141",-1.27008154984067,0.12005142058579,2.2314059555466,0.135230744360361
"ENSGMOG00000000142",0.0194158369257921,-0.433209356618695,0.00275792814503273,0.958117562784016
"ENSGMOG00000000146",0.0305301272643045,7.89374608529511,0.0295538612031123,0.863506425531861
"ENSGMOG00000000148",-0.200655639581595,2.87302794443377,0.574584421908424,0.448442918443332
"ENSGMOG00000000150",-0.597435429923172,0.216387110267598,1.28603061559932,0.256780748282216
"ENSGMOG00000000151",1.33807338755357,-0.188288411397148,2.9130628723223,0.0878648628672553
"ENSGMOG00000000153",1.42060243863077,4.16337725056946,1.26856107830176,0.260036794270621
"ENSGMOG00000000154",0.503666642765546,2.13486362103734,1.37323372185545,0.24125706167722
"ENSGMOG00000000158",-0.159907899834674,6.35048225419126,0.678823148660328,0.409992263393365
"ENSGMOG00000000159",-0.192961181646127,0.377626862344997,0.286701592845592,0.592342021982193
"ENSGMOG00000000160",0.0939863823907811,3.65092916642456,0.141590929755957,0.706704507489311
"ENSGMOG00000000161",-0.184482609782964,5.63957950396695,2.69371102763587,0.100744932179423
"ENSGMOG00000000164",0.078338281025983,6.83403360506634,0.221588809984002,0.637831982396188
"ENSGMOG00000000165",0.0268254404533941,2.39017234889796,0.0131954216028376,0.908547112923629
"ENSGMOG00000000171",0.0970269771979082,4.38016567826754,0.187417517883105,0.665074742859188
"ENSGMOG00000000172",0.0212069138562577,7.00174443034336,0.0385434991124098,0.844355807944736
"ENSGMOG00000000173",0.335794437173175,3.1930791378583,1.02325037754759,0.31174924927616
"ENSGMOG00000000174",0.293912882680041,5.47972862746257,2.09077109642004,0.148191256060035
"ENSGMOG00000000175",0.0113237863124314,3.94639555164482,0.00429586439388174,0.947741795105627
"ENSGMOG00000000176",0.0405630264859554,4.82122158274834,0.064793184536752,0.799074501896148
"ENSGMOG00000000177",-0.108708779103813,2.0484693047996,0.153461014753092,0.69524958928278
"ENSGMOG00000000178",-0.0174222691763766,7.53102117302819,0.0270572500286761,0.86934472465032
"ENSGMOG00000000179",-0.0368009636856795,6.78635165357778,0.115338383230863,0.73414644169568
"ENSGMOG00000000180",-0.023814793461677,1.98859986533643,0.00508478560344106,0.943152880934573
"ENSGMOG00000000181",0.193694477783119,6.17111567484563,1.58819969074771,0.207583536455242
"ENSGMOG00000000182",0.178170770426436,1.56403821591073,0.126901320462739,0.721666742357197
"ENSGMOG00000000184",0.26863296123491,3.94661173877374,1.90449844303768,0.167575663258883
"ENSGMOG00000000186",0.894800001493272,0.00840740178092039,4.78183435670804,0.0287614675330301
"ENSGMOG00000000189",0.336515832739815,4.80748304214314,4.38679774547532,0.0362182780015175
"ENSGMOG00000000190",0.322854639801161,-0.203053012542726,0.625136397871787,0.429144947814454
"ENSGMOG00000000192",1.20506701200277,0.901676266720531,10.4883125392462,0.0012013204013219
"ENSGMOG00000000193",-0.177880146543133,6.3794813570915,2.45233703190998,0.11735003497975
"ENSGMOG00000000194",-0.156647377983754,6.26857332601523,1.28329415692737,0.257287439889135
"ENSGMOG00000000195",-0.243934373015401,5.11389412755817,4.09757133122221,0.042944860364193
"ENSGMOG00000000197",0.699340847275745,1.59931255940598,0.259784171131287,0.610268470876272
"ENSGMOG00000000198",0.294332432140783,5.81329815836468,6.49001907829036,0.0108481813182897
"ENSGMOG00000000201",1.04227696591332,0.160229339321164,3.78836624653539,0.0516100000537585
"ENSGMOG00000000202",0.261653643120271,4.71123151007191,1.33728073642625,0.247514085661533
"ENSGMOG00000000203",0.0072751767074969,2.1057599880718,5.08509214682817e-05,0.994310346818207
"ENSGMOG00000000204",0.523491437365847,4.45584176243585,5.87622469597719,0.015346693799781
"ENSGMOG00000000205",-0.280272584481722,-0.363109638373563,0.37829794957817,0.53851555540504
"ENSGMOG00000000206",-0.0935581190728113,5.30092097007585,0.397574085144155,0.528344767098779
"ENSGMOG00000000207",-0.471754802128157,2.7369872917988,3.67587640028113,0.0552052237369484
"ENSGMOG00000000208",0.280031220218999,1.01161475613471,0.566236423613407,0.451758349255866
"ENSGMOG00000000209",-0.232392188526235,4.93975842883467,1.29401141348221,0.255310012238972
"ENSGMOG00000000216",-0.958048994623153,0.920166235920728,3.33059881095617,0.068002112105389
"ENSGMOG00000000217",0.0749397997265865,3.01655046914071,0.125729533973858,0.722901559301574
"ENSGMOG00000000218",0.771571895256356,0.945630963772434,3.42876672134029,0.0640699292743773
"ENSGMOG00000000221",-0.2106805783171,4.60577835178835,1.23501589875355,0.266433778270841
"ENSGMOG00000000222",-0.0195269694887162,2.1826262418828,0.00625958646925451,0.936939125639018
"ENSGMOG00000000223",0.030960284838503,6.1994452782623,0.0257492590332049,0.872514194342492
"ENSGMOG00000000224",0.210369738224391,4.28005718298842,1.71065693059567,0.190900159297661
"ENSGMOG00000000226",-0.527318393235222,0.666581682825853,1.80689289968709,0.178881405697171
"ENSGMOG00000000228",-0.00204687953232435,6.16833976773653,0.000321772588108615,0.985688297722333
"ENSGMOG00000000231",-0.147699108051852,9.50118713709519,1.62732569215569,0.202073342262057
"ENSGMOG00000000232",0.666704937702264,1.7975245401735,3.52052585470125,0.0606132133251679
"ENSGMOG00000000233",0.336330912847617,2.25626243290815,1.42327023261258,0.232865887954798
"ENSGMOG00000000234",0.119791040843875,3.3444532815783,0.437626221125115,0.508270408106862
"ENSGMOG00000000235",-0.105351086323201,5.43763658888857,0.558491574757986,0.454868649231091
"ENSGMOG00000000236",0.0580346545382886,6.78379608417652,0.272997675746891,0.601327957844001
"ENSGMOG00000000237",-0.253373036635286,7.9888706711021,4.85591029187339,0.027551571640716
"ENSGMOG00000000238",0.043189916606345,0.984773623084505,0.0214391882014398,0.883588837518801
"ENSGMOG00000000239",-0.147591211903595,1.41193159328557,0.160384395037443,0.688802860029006
"ENSGMOG00000000240",0.220183399634103,5.47517712014042,2.6353666206844,0.10450793445876
"ENSGMOG00000000241",0.0030158832109471,3.14622639592689,0.000182353684686554,0.98922582230245
"ENSGMOG00000000242",0.10662299763522,3.79886946031664,0.328053509635868,0.566807506260041
"ENSGMOG00000000243",0.0283919161777648,2.62947834343458,0.00116502244686956,0.972771552008619
"ENSGMOG00000000244",-0.241760676035931,5.34681959312197,3.1067653294411,0.0779676625613569
"ENSGMOG00000000246",-0.0228125158302465,5.58020769557707,0.013430528991428,0.907739594991622
"ENSGMOG00000000247",0.123036652443986,4.06302574285468,0.420518390093391,0.516678490985415
"ENSGMOG00000000248",-0.17487523766104,6.85902477051873,2.42388948110053,0.1194978998494
"ENSGMOG00000000250",-0.141535394157253,6.71385004196406,0.563729500826369,0.452761460856615
"ENSGMOG00000000251",0.335950374283571,4.18964202738629,1.92521514865423,0.16528288371442
"ENSGMOG00000000252",0.0152442709847839,0.911372717091979,0.00219944788143689,0.962594305623429
"ENSGMOG00000000253",-0.0654502853572084,3.95954143531652,0.171946102081391,0.6783880051973
"ENSGMOG00000000254",0.190864447713588,2.95730474020407,0.219970368515092,0.639062497001623
"ENSGMOG00000000255",-0.105790670676381,6.56163077591352,0.96366960604287,0.326264051676018
"ENSGMOG00000000257",0.28408790336988,4.84759917901504,2.70397702637316,0.100098270878796
"ENSGMOG00000000258",0.330666665280283,6.18763273657622,9.8504080061356,0.00169794096870699
"ENSGMOG00000000260",-0.0648721627655793,5.1458234255343,0.197343855594541,0.656873405759359
"ENSGMOG00000000261",0.814526500785963,0.282670646327316,3.85268279229895,0.0496664878150315
"ENSGMOG00000000264",-0.38603390679541,5.91029863088684,9.19912843776951,0.00242130383513191
"ENSGMOG00000000266",-0.152665233843037,6.9930296383154,2.72247013858684,0.0989447868590146
"ENSGMOG00000000268",0.0815500917498669,5.89199822360518,0.485884681697005,0.48576881947648
"ENSGMOG00000000270",0.206427690440656,0.763961310465281,0.555995591187556,0.455878194377542
"ENSGMOG00000000273",-0.0111903490526643,6.00864123166626,0.0103018777146389,0.919155013310034
"ENSGMOG00000000274",-0.141180229262938,4.290392196811,0.938386727781491,0.332693079610734
"ENSGMOG00000000276",-0.344954390588345,-0.626368564691522,0.382188865420783,0.536434114430539
"ENSGMOG00000000278",0.013837012393938,9.01275333168453,0.0157554695024942,0.900111264699679
"ENSGMOG00000000279",0.59352851765105,0.120244153833347,2.38196787495828,0.1227428415972
"ENSGMOG00000000284",0.922511216926691,-0.541349841730862,3.10198964057196,0.07819667128412
"ENSGMOG00000000286",0.125993622647749,0.350124563091816,0.174234044237444,0.676375969589846
"ENSGMOG00000000287",1.10905525593516,-1.30184163356175,4.71019777676518,0.0299842018575772
"ENSGMOG00000000289",0.112811816668196,0.332702448573234,0.0714861864721765,0.789185059082811
"ENSGMOG00000000290",0.120982178893657,8.4908115211222,1.32698207842594,0.249342819579215
"ENSGMOG00000000291",-0.0315760851521806,6.6855863095009,0.0673733591334837,0.795200273443627
"ENSGMOG00000000292",-0.338454435427916,2.17472201988746,1.26587658459534,0.260541657474403
"ENSGMOG00000000295",0.218315964184102,4.09872909173844,0.84984257530612,0.356596876259214
"ENSGMOG00000000297",0.422739469936633,1.44671815466183,2.45802209197492,0.116925934890898
"ENSGMOG00000000298",0.812829138645825,-0.0150075043170898,3.00893442523792,0.0828067102145594
"ENSGMOG00000000301",-0.0840110527635835,6.99991575697124,0.577381105481976,0.447340678705876
"ENSGMOG00000000303",-0.486875886415133,4.98097072151558,5.06613952179588,0.024397660251263
"ENSGMOG00000000308",-0.147181724240366,6.50286863153643,1.9941497300782,0.157907664098988
"ENSGMOG00000000309",-0.606601496379052,0.416602792284873,0.551623498754054,0.457655091207421
"ENSGMOG00000000310",-0.108213365372583,6.56136052745489,0.828962709814373,0.362572643844409
"ENSGMOG00000000312",0.0196028679995265,7.73715155660735,0.0273642569816275,0.86861226954174
"ENSGMOG00000000316",-0.125052886436118,4.44068787628436,0.321016331960895,0.570997505925361
"ENSGMOG00000000317",0.0235958603575392,3.98287158349051,0.0150341744831657,0.902412827488091
"ENSGMOG00000000318",-0.036138677478065,-0.632136645652047,0.00418888227550518,0.948395684438633
"ENSGMOG00000000319",-0.331357080077227,3.24646693786615,2.73353220291885,0.0982617451493606
"ENSGMOG00000000320",0.36548343358546,2.98297648901569,1.94276195252588,0.163368959174242
"ENSGMOG00000000321",0.0479044605703876,6.54884379840842,0.166773387192663,0.682995466784386
"ENSGMOG00000000323",0.169806624461002,3.72779988041925,0.637441349811596,0.424638842948343
"ENSGMOG00000000324",-0.128822988383636,4.75740805992381,0.676780756538635,0.410697468028965
"ENSGMOG00000000325",0.174285176808769,4.47168327356759,1.15207305090244,0.283115607624749
"ENSGMOG00000000326",-0.100475156806404,9.03079154175075,0.595225834537558,0.440405406060899
"ENSGMOG00000000327",0.108439611109917,0.478753326078668,0.127155831465824,0.721399391199979
"ENSGMOG00000000328",0.070660901752646,4.56918486561604,0.263034592278672,0.60804297239845
"ENSGMOG00000000331",-0.15357370084422,7.40561314965895,1.12285607616093,0.289304297048389
"ENSGMOG00000000333",-0.109021378058607,3.63576906582026,0.177085379067501,0.673890077845537
"ENSGMOG00000000335",0.0896139349006607,7.13909705038762,0.370792484129048,0.542572613003538
"ENSGMOG00000000337",0.315724204496935,3.69696476115472,1.1348206737717,0.286749411430416
"ENSGMOG00000000338",-0.203829585251316,3.54433985242958,0.635081508661671,0.425497486503596
"ENSGMOG00000000340",0.113935718655696,1.34100970258951,0.146644102202846,0.701763227239638
"ENSGMOG00000000341",-0.0188104948474989,4.51936838966751,0.0183964304604309,0.892111067221058
"ENSGMOG00000000342",-0.104154588852255,2.1339615081894,0.174704781200089,0.675963925891372
"ENSGMOG00000000347",0.343493018613692,2.53574932162542,0.991662673809149,0.319336341765497
"ENSGMOG00000000348",0.244932851058916,1.15402534277832,0.360058832427713,0.548473563294902
"ENSGMOG00000000349",-0.00885093229718903,3.69643044374659,0.002050815241736,0.963879404051849
"ENSGMOG00000000350",0.39205237342739,3.07914684754192,1.92912035910752,0.164854714158434
"ENSGMOG00000000352",0.215180978420148,2.60997019048863,0.635073915507917,0.425500253530941
"ENSGMOG00000000354",-0.00539165551073116,3.07721752057254,0.000421832022700741,0.983613760362239
"ENSGMOG00000000355",0.0250572283389676,-0.159934173980733,0.00251131136952054,0.96003235138032
"ENSGMOG00000000357",0.0593810206150882,6.60316722904383,0.242782364773575,0.62220372724499
"ENSGMOG00000000358",-0.256757277872325,5.60576197466721,4.24883512821875,0.0392772628143965
"ENSGMOG00000000360",0.00740403870229336,5.20099945943841,0.00208377223321854,0.963590528307172
"ENSGMOG00000000362",-0.227178649744174,5.43396868973612,2.2313877163543,0.13523234055407
"ENSGMOG00000000364",0.0635800381425636,-0.123347906949125,0.0325213282055854,0.856888239333814
"ENSGMOG00000000365",-0.00812404647277214,4.65179248901729,0.00150314358317161,0.969073447885674
"ENSGMOG00000000367",-0.0439478069760055,1.90865920461027,0.0173376829009797,0.895243230852104
"ENSGMOG00000000368",0.0333467122354241,5.10242658030478,0.0589240349238693,0.808204700365786
"ENSGMOG00000000369",-0.0714194498173023,5.74073380391304,0.258980358640983,0.610821528890189
"ENSGMOG00000000370",-0.0109870307334393,1.88035209388858,0.00203511722969285,0.964017818462259
"ENSGMOG00000000371",0.811315130799231,1.19583823611303,4.48754178877127,0.0341427392167858
"ENSGMOG00000000372",0.255579100126018,3.56057955510295,1.30932060610266,0.252517700159272
"ENSGMOG00000000374",0.0162505753738644,4.58480229940848,0.0123624337063557,0.911468471226401
"ENSGMOG00000000375",-0.23259047522293,-0.235418481554682,0.252491146665005,0.615326421153976
"ENSGMOG00000000377",-0.203501068364927,1.34543933337092,0.400542068377618,0.526809442930447
"ENSGMOG00000000380",-0.102640778919293,4.91502324463946,0.640771900763141,0.423431418894651
"ENSGMOG00000000381",0.340061481077039,2.77972585837161,2.63455034586703,0.104561660596082
"ENSGMOG00000000382",-0.0753787574869234,2.29926171837731,0.0890853811599976,0.76534313990149
"ENSGMOG00000000383",0.111270673505635,2.82842441806843,0.0660850018738728,0.797124710511491
"ENSGMOG00000000384",-0.125995150334619,4.51577294008875,0.868521378663194,0.351364978983592
"ENSGMOG00000000385",-0.617474472796253,0.543869811847724,3.43736664547819,0.0637372059682097
"ENSGMOG00000000389",0.389382692412279,3.27207326298606,1.66943373410053,0.196334398272718
"ENSGMOG00000000390",0.521605742626649,-0.168225198748513,0.429668173541824,0.512151815347183
"ENSGMOG00000000391",0.19778979102153,5.9683376472279,2.42922406017267,0.119091835196009
"ENSGMOG00000000392",-0.150911089673932,7.79067227496032,2.3577736236538,0.124659988206067
"ENSGMOG00000000394",-0.32650853026081,6.42298192919493,5.20115553410493,0.0225718783287069
"ENSGMOG00000000395",0.472899815840983,6.34818161694516,7.72121826461543,0.00545755565398433
"ENSGMOG00000000397",0.0282987722602207,4.95261216241912,0.0327906716583293,0.856303254267951
"ENSGMOG00000000399",0.938357042343638,-0.0272397532246299,4.71438459226596,0.0299112700589428
"ENSGMOG00000000400",0.342418399979459,4.09969223709199,2.79976343092955,0.0942782163437466
"ENSGMOG00000000401",0.635884972506723,0.0753691869246931,3.73553920393348,0.053266471886624
"ENSGMOG00000000402",-1.0678196199325,2.32737227720291,0.668875355013441,0.41344398440954
"ENSGMOG00000000405",-0.0495649822957656,5.03435712620858,0.186204874808116,0.666094218186794
"ENSGMOG00000000406",0.21414245818803,5.79011443298382,1.88459219899752,0.169813131009782
"ENSGMOG00000000407",-0.151764831530315,9.19600128184617,1.931063649306,0.164642123285477
"ENSGMOG00000000412",0.22985785040701,1.69385361453453,0.250349358428116,0.61682919082751
"ENSGMOG00000000414",0.382959123321944,2.87415290791506,1.75048208845978,0.185816138611967
"ENSGMOG00000000416",-0.117680387969346,6.70113378122726,0.798822974422414,0.371445513955243
"ENSGMOG00000000417",0.0569087343717996,4.69599125403506,0.199319742250902,0.655270491624959
"ENSGMOG00000000419",0.524475839712722,0.411004928366897,1.36875591107442,0.242025750423746
"ENSGMOG00000000420",0.426273046369697,2.34795933444697,1.61096887660847,0.204355661385071
"ENSGMOG00000000421",-0.388522548917704,9.39669904201443,8.16413440544557,0.00427268604922477
"ENSGMOG00000000422",-0.293180781755109,6.56585728856973,9.80989420807481,0.00173575490633741
"ENSGMOG00000000424",-0.239437079103257,6.73447446196279,3.02364089876275,0.0820590476457431
"ENSGMOG00000000427",0.0038661204258053,4.56659677465837,0.000696475475934655,0.978945614734505
"ENSGMOG00000000429",-0.18675172006448,6.05041883449256,3.23450437647389,0.0721021168276268
"ENSGMOG00000000432",-0.225998088306299,3.05428009349107,1.16319243776175,0.280804439569298
"ENSGMOG00000000433",0.126844172388615,3.60077128991355,0.53419089489048,0.464850229770076
"ENSGMOG00000000434",-0.395153903269105,6.79621087663359,7.93194905913911,0.00485694511004429
"ENSGMOG00000000435",-0.979298090455982,1.27996173817934,3.26363745971005,0.070831842769791
"ENSGMOG00000000436",0.807507697649675,2.44311608157452,4.72357197827039,0.0297518784258965
"ENSGMOG00000000437",0.369013260752993,4.28873898482522,2.72279869401742,0.0989244252778362
"ENSGMOG00000000438",-0.16175633267888,3.06559975733476,0.570637081137568,0.450005868331853
"ENSGMOG00000000439",-0.292241637896712,6.50012870500698,4.14440301091353,0.0417723824657476
"ENSGMOG00000000440",0.557436248617198,1.03755093073699,2.34730772861136,0.125499586096364
"ENSGMOG00000000441",-0.0151565861649521,11.4820085691446,0.0206922413212851,0.885620514356277
"ENSGMOG00000000442",0.246312469716446,0.156986138350646,0.408492675036586,0.522735557069039
"ENSGMOG00000000443",-0.170552653568648,2.2316220766259,0.390611661589869,0.531978061613482
"ENSGMOG00000000444",-0.0667752566115074,5.75928970580358,0.332362051826701,0.564271525470219
"ENSGMOG00000000445",-0.99456012766289,-0.0594784666088091,4.01667527610834,0.0450524437653136
"ENSGMOG00000000446",0.0440385499647718,5.59764602308709,0.0969979612035274,0.755462381382313
"ENSGMOG00000000449",-0.0309507226485663,5.51370543915141,0.0588715786301446,0.808288427961771
"ENSGMOG00000000450",0.557215401687486,-0.682082163723153,1.42795426910171,0.232098593173975
"ENSGMOG00000000451",-0.173305829573532,4.61807219689813,1.81075670957055,0.178417482113152
"ENSGMOG00000000452",0.384156068666536,3.20142068439827,0.447683545291445,0.503437059394347
"ENSGMOG00000000455",-0.503293638231026,4.49229297866268,3.00374427827968,0.0830723252577521
"ENSGMOG00000000457",-0.129014444845102,2.38332653875148,0.192212703852989,0.661081348836224
