"","logFC","logCPM","LR","PValue"
"ENSGMOG00000000001",-0.0181989714499275,7.06246126342969,0.0126743454592315,0.910363228318709
"ENSGMOG00000000002",-0.359355478184457,2.85968195425655,1.12573891842478,0.288686063713379
"ENSGMOG00000000003",0.181094857852094,4.88631511578016,0.0135465515709257,0.907343734536242
"ENSGMOG00000000006",0.300785452499848,6.50457837903065,5.06593973053987,0.0244004726424258
"ENSGMOG00000000007",0.682812144114832,-0.308773464157823,0.798459570883809,0.371554331919929
"ENSGMOG00000000009",-0.0435223370124624,5.96852205145035,0.10293404155726,0.748336681029743
"ENSGMOG00000000010",0.852876086691906,1.94609719695654,4.42215573683738,0.0354751910810908
"ENSGMOG00000000012",-1.36400571429918,0.0739797350513298,1.50120739459535,0.220485677973007
"ENSGMOG00000000014",0.377809607017388,10.3801732218049,10.4833922934124,0.00120452387536818
"ENSGMOG00000000015",0.116294765628993,4.31446135393927,0.28190974864304,0.59545222323691
"ENSGMOG00000000016",-0.280463108925843,4.63090179596753,1.45088266212592,0.22838637471
"ENSGMOG00000000018",0.211126269734557,5.00792540972252,1.19278139987062,0.274769232116015
"ENSGMOG00000000019",-0.455643535038191,4.61721856826214,5.51709997965401,0.0188314520374995
"ENSGMOG00000000020",-0.402405269170552,4.67187184402145,4.68596414076939,0.0304099935941345
"ENSGMOG00000000021",-0.289090784040396,6.5477243535718,4.25999031003813,0.039020144005837
"ENSGMOG00000000023",0.596766531062238,5.37916981358641,15.3035928999285,9.15422338405058e-05
"ENSGMOG00000000024",0.698638503125607,1.01779649776494,1.23512291821459,0.266413060871915
"ENSGMOG00000000025",-0.0245442712103561,3.96880891304179,0.00819717426466227,0.927859501614216
"ENSGMOG00000000026",-0.310831533663267,2.45772951764981,0.287458157434529,0.591854026036575
"ENSGMOG00000000028",0.680948046840734,4.52338241530297,3.77593149771776,0.051994942495408
"ENSGMOG00000000031",-0.098012626829469,7.80414420434663,0.13845200129299,0.709824807851859
"ENSGMOG00000000032",-0.474287750964181,4.85831220902371,4.57170729158581,0.0325041560241398
"ENSGMOG00000000033",-1.03702824392757,2.54504538884649,7.88537180524857,0.00498362318513765
"ENSGMOG00000000034",-0.652781309867232,0.844484277526754,1.9332254908323,0.164405991577316
"ENSGMOG00000000036",-0.719288959218021,2.76274971193662,4.60107221630239,0.0319519670180506
"ENSGMOG00000000037",-0.222064396831854,1.95723431600983,0.325968764689041,0.568042523013568
"ENSGMOG00000000038",-0.659231789872156,3.21710489935786,5.07835073094518,0.0242264043272307
"ENSGMOG00000000042",-0.59220100088069,4.97439510570011,9.28610342794372,0.0023089879252248
