"","logFC","logCPM","LR","PValue"
"ENSGMOG00000000197",5.32157949355759,1.49271961521074,11.4511154375411,0.000714510969330683
"ENSGMOG00000000198",0.140873731826778,5.91784001579973,1.15357312977655,0.282802415722327
"ENSGMOG00000000199",-1.24050421106359,-0.178443699484263,4.36369893047598,0.0367125081138453
"ENSGMOG00000000201",0.642292647307939,-0.251774653433521,1.2062698760994,0.272072123613463
"ENSGMOG00000000202",-1.00236998149199,4.41822458892432,12.1101150612119,0.000501490408523037
"ENSGMOG00000000204",0.150864136268233,4.6125191526334,0.425327074863361,0.514290835247573
"ENSGMOG00000000206",0.381726802298521,5.57998571377456,7.0936971280976,0.007735550504953
"ENSGMOG00000000207",-0.147711570111389,2.44695116226331,0.213696101019253,0.643885734177506
"ENSGMOG00000000208",1.20678307554579,0.743264361617357,3.87895585645735,0.0488949568149343
"ENSGMOG00000000209",-0.379509905919786,5.2554284165002,2.93542505525812,0.0866558510237008
"ENSGMOG00000000216",1.05643785148799,0.983076194534709,4.67865286278403,0.0305396886307325
"ENSGMOG00000000217",0.366891945546645,3.33911386972452,1.8242875606276,0.176803763160029
"ENSGMOG00000000218",1.2075850860411,0.550251225433865,6.71162502513694,0.00957863978159078
"ENSGMOG00000000221",-0.935299269329464,3.93281988503311,16.5450735360824,4.75072472585807e-05
"ENSGMOG00000000222",-0.326285133320409,2.61376541076533,1.11646124957551,0.290681716412247
"ENSGMOG00000000223",-0.00382714111592061,6.76425706131128,0.000397902792713012,0.984085252421555
"ENSGMOG00000000224",0.196945193919058,3.99169403821174,0.739851615428998,0.389708415126262
"ENSGMOG00000000228",0.0726516655897126,6.36437115236219,0.322629064755946,0.570031940598476
"ENSGMOG00000000231",0.00581767950929845,9.9450998299467,0.00136905264480447,0.970484438507556
"ENSGMOG00000000232",1.03640045600524,2.7240169740865,4.59900696364461,0.0319904808380232
"ENSGMOG00000000233",0.0780481554011114,2.75983005306093,0.0700411536556071,0.791276869886443
"ENSGMOG00000000234",-0.0206193095586838,4.44066779511421,0.0112413763722756,0.915562233430402
"ENSGMOG00000000235",-0.368983147872101,5.5264911087261,7.31840668598276,0.00682518954391449
"ENSGMOG00000000236",-0.562820186533504,6.76935659451821,12.8598208975766,0.000335712722390548
"ENSGMOG00000000237",-0.223321500945407,8.21230393741796,2.45401570369509,0.117224631086338
"ENSGMOG00000000238",-1.53263954006073,-0.0921225941304286,7.86517973401589,0.00503958168292009
"ENSGMOG00000000239",0.521820184679737,1.46454747033079,2.78055678949971,0.0954149922758159
"ENSGMOG00000000240",0.0405354291899141,5.59170772420539,0.089930040616153,0.76426611332365
"ENSGMOG00000000241",0.084557998736533,3.64417233684006,0.142659628833178,0.705651167511061
"ENSGMOG00000000242",0.396389014727283,3.86116946275964,3.57254991660333,0.0587420436348109
"ENSGMOG00000000243",0.977433113226858,0.543232520489211,6.55600722957521,0.0104530652254755
"ENSGMOG00000000244",-0.0349719075792119,5.53610263684932,0.0468896427254393,0.828566721186834
"ENSGMOG00000000246",-1.12339608948493,4.70656718838292,17.9639622104748,2.25126972049309e-05
"ENSGMOG00000000247",-0.302397557264353,3.50574930180216,1.36904867613546,0.241975401553295
"ENSGMOG00000000248",-0.304258936156626,7.19592737614039,5.72308893468029,0.0167432492755982
"ENSGMOG00000000250",-0.514712739705158,6.43290942262399,14.2677921656607,0.00015855483386437
"ENSGMOG00000000251",0.750068659430161,4.33608391130782,5.31039548341405,0.0211985436341999
"ENSGMOG00000000252",0.178145299853903,1.70185314722461,0.226986624175461,0.633767259341806
"ENSGMOG00000000253",0.0914461444403814,3.39881632245176,0.152970711545693,0.695712452517747
"ENSGMOG00000000254",-1.10014125328168,1.28928441290725,6.41666550444006,0.0113054244164917
"ENSGMOG00000000255",0.0362735258772014,7.33707504953328,0.131419525070598,0.716964743344507
"ENSGMOG00000000257",-0.194362200071372,5.06889580495899,1.02944343149889,0.31028942544859
"ENSGMOG00000000258",0.130569947666584,6.60788869666664,0.879123896282863,0.348441749443311
"ENSGMOG00000000260",0.584645953933022,5.13423117830923,9.94792063602271,0.00161031184441039
"ENSGMOG00000000261",1.35004876205253,1.09978126938229,7.01811450933614,0.00806891539538725
"ENSGMOG00000000264",-0.0034606426678636,6.03322178860404,0.000521921313193729,0.981773436166718
"ENSGMOG00000000266",0.0515729883292125,6.56831687837321,0.184013605385321,0.667946461317957
"ENSGMOG00000000268",0.11593015931385,6.22490057133518,0.797585664228955,0.371816197929914
"ENSGMOG00000000270",-1.01676372969442,0.502051454720335,7.7273624651407,0.00543901444564276
"ENSGMOG00000000273",-0.0415584034864641,6.59635847120967,0.0955653671025161,0.757217705578699
"ENSGMOG00000000274",-0.785916403688888,4.08320866496022,11.6894510465334,0.000628554407516793
"ENSGMOG00000000278",0.139448579624093,9.31959181422418,1.18584957270204,0.276168348113183
"ENSGMOG00000000279",0.633226072806528,0.132498290402093,1.5296376273821,0.216166838554204
"ENSGMOG00000000286",0.713924841274024,1.52520813380706,2.6627430602445,0.102723444918539
"ENSGMOG00000000289",1.13487906777892,0.212986713430437,7.09443094229333,0.00773238391234575
"ENSGMOG00000000290",-0.109123491513507,7.57382876971035,1.05928561316848,0.303378176567125
"ENSGMOG00000000291",-0.429910903266158,6.46783132544566,5.86855448956167,0.0154137033756776
"ENSGMOG00000000292",-0.392618471849863,2.49286962379721,1.5731621689153,0.209748383777181
"ENSGMOG00000000293",0.889780436847962,-0.281608508505116,2.74591629427861,0.097503169841008
"ENSGMOG00000000295",-0.0853469252972829,5.49919733275303,0.165089104524952,0.684513673862934
"ENSGMOG00000000297",-0.893849104849236,0.903289565069952,3.58932180070797,0.0581519708471137
"ENSGMOG00000000298",1.76317051367378,0.755214769816899,12.6771452413971,0.000370152282453353
"ENSGMOG00000000301",-0.463888813537707,7.3323377126383,11.2119146725954,0.000812738210727527
"ENSGMOG00000000303",-0.759783801465638,4.61872485490926,9.38066944639943,0.0021928545762781
"ENSGMOG00000000308",0.197333242915421,6.73401469521908,2.57155610571745,0.108800658983268
"ENSGMOG00000000310",-0.242679660927786,6.38168312703838,3.15743985569055,0.0755816269303053
"ENSGMOG00000000312",0.16240148971073,8.05311213282738,1.82608313667306,0.17659088727684
"ENSGMOG00000000316",-0.931743063276578,3.7889092875103,13.880579224195,0.000194801025351522
"ENSGMOG00000000317",0.318884343504658,4.76736926164166,3.35609406659116,0.0669567041986101
"ENSGMOG00000000318",0.082212373005125,3.32559259402454,0.00591861441549213,0.938677217769499
"ENSGMOG00000000319",0.288163684025111,3.92609870594996,1.94000611746689,0.16366786988
"ENSGMOG00000000320",0.30298783722967,3.45581001644901,1.11673910994727,0.290621692930308
"ENSGMOG00000000321",-0.393388472312884,6.63345892214113,4.37422112588848,0.036486501792677
"ENSGMOG00000000323",-0.076122849522749,4.43246917084806,0.154329219521919,0.694432061741853
"ENSGMOG00000000324",0.200228166027941,4.69947112633159,1.28146100149534,0.257627563445294
"ENSGMOG00000000325",-0.0763247016960172,4.65193008701987,0.227266214018949,0.633558340418647
"ENSGMOG00000000326",0.252374582702535,9.28155624967613,3.28716846223298,0.0698233375589297
"ENSGMOG00000000328",0.403986378117236,4.54432809175209,5.00885214946056,0.0252180227372426
"ENSGMOG00000000331",-0.171581953941763,7.28388070671132,2.47547745489973,0.115634324089137
"ENSGMOG00000000333",0.80451896847291,4.92400956807963,12.6058700621424,0.000384537203721776
"ENSGMOG00000000335",0.239098035182303,7.60241735824123,4.90981051937258,0.0267045704424948
"ENSGMOG00000000337",-0.154917693873657,3.45156811621112,0.33824419237151,0.560844464875247
"ENSGMOG00000000338",0.689272280173395,3.47130811474655,8.92677247918293,0.00281020502513077
"ENSGMOG00000000340",0.0231314914613447,1.34269511953495,0.00359169948346061,0.952210757795279
"ENSGMOG00000000341",0.0457712466473853,4.68261480005393,0.0725653325859965,0.787637634838629
"ENSGMOG00000000342",-0.572333629735107,2.16592791619779,2.06128649306137,0.151082569689592
"ENSGMOG00000000347",0.678117460757503,2.21887215589196,4.2969872145907,0.0381799524188868
"ENSGMOG00000000348",0.168965417113867,1.86997977310463,0.0838743073918948,0.772114146513575
"ENSGMOG00000000349",0.523793414753892,3.84973730240719,6.25735062444666,0.0123679027697153
"ENSGMOG00000000350",-0.321561114666102,2.70728723341034,1.02421841435803,0.311520474986586
"ENSGMOG00000000352",0.582251643202142,2.91411346048639,4.15783134178355,0.0414424330891383
"ENSGMOG00000000354",-0.922372715086417,2.89071896865099,3.33404392867749,0.0678598345474667
"ENSGMOG00000000357",0.119782625669026,7.39412646882797,0.934697091409589,0.333645355824325
"ENSGMOG00000000358",0.0088107009461739,5.89314710982757,0.00464300948241458,0.945674481685281
"ENSGMOG00000000360",0.240952302306164,5.74073335048646,1.53290815157116,0.215676507245247
"ENSGMOG00000000362",-0.447094708594266,5.14301423652111,6.52355197693121,0.0106455183486337
"ENSGMOG00000000364",0.0457906606353588,0.884307668124255,0.0116784134520485,0.913942776352468
"ENSGMOG00000000365",-0.098938574285336,5.00957196564655,0.239356304071206,0.624671412857009
"ENSGMOG00000000367",0.503771818696681,2.03819519410254,1.42802025317022,0.232087806104009
"ENSGMOG00000000368",0.115986716601633,5.78794433304326,0.721023636819003,0.395808342881086
"ENSGMOG00000000369",0.0509847270965367,6.21834192526616,0.102615343942688,0.748713409709858
"ENSGMOG00000000370",-0.157158634433926,2.35293077294335,0.243110035623547,0.621968851727385
"ENSGMOG00000000371",0.708316252317408,0.806420138251676,3.30629298438856,0.0690150124765847
"ENSGMOG00000000372",-1.06553645190359,2.61820896223546,8.03223388883988,0.00459521309171813
"ENSGMOG00000000374",-0.278676927005404,4.73322272129395,2.77420338587407,0.0957943062263286
"ENSGMOG00000000377",0.590697234622261,1.83898232990964,1.92526538396365,0.165277367818443
"ENSGMOG00000000379",1.26587356395681,0.551412947129501,7.81881992297906,0.00517049455752254
"ENSGMOG00000000380",0.00359455769092397,5.0408570815687,0.000527024562247291,0.981684560538187
"ENSGMOG00000000381",-0.304584442189214,2.98033156419773,1.07942549186387,0.298826112926981
"ENSGMOG00000000382",-0.0570174917674456,2.67334367927542,0.0230672278994533,0.879282378819895
"ENSGMOG00000000383",-0.907676609138987,2.53924979994912,1.42778381344506,0.232126462051239
"ENSGMOG00000000384",0.432379926794353,4.64949480252787,4.8245577320106,0.0280570624742459
"ENSGMOG00000000389",-0.532018676841514,3.4286361013546,2.19689546603026,0.138289004539453
"ENSGMOG00000000390",1.26260084567654,0.482827161535354,0.964584439626453,0.326034527975018
"ENSGMOG00000000391",0.394693879484885,6.22500005079673,9.80148352665005,0.00174371144736808
"ENSGMOG00000000392",-0.097420545197259,8.14368350702054,0.525025526854563,0.468705772653494
"ENSGMOG00000000393",-0.356677997119796,-0.0165327623477161,0.142835945367624,0.70547781858743
"ENSGMOG00000000394",0.196506174294515,6.85329014928275,2.38268912356823,0.122686194432584
"ENSGMOG00000000395",0.169888794599079,7.47634838311885,1.90060270822929,0.168010872326995
"ENSGMOG00000000397",-0.126205145146844,5.41235942959728,0.50429292154605,0.47761989857016
"ENSGMOG00000000400",-0.250397504030069,4.77820585435747,1.67813919110183,0.195171893827022
"ENSGMOG00000000401",1.48027786376403,0.658808775950903,13.9563014309586,0.000187109416429661
"ENSGMOG00000000402",0.286290259368777,3.38581207521873,0.17896594944775,0.672263397279247
"ENSGMOG00000000405",-0.0068282872528036,4.92694841269226,0.00200544042811401,0.964280957775536
"ENSGMOG00000000406",-0.589394242359257,5.60885004294967,9.27902417598738,0.00231792881269204
"ENSGMOG00000000407",-0.0752436944974737,9.31370115057025,0.444244092138149,0.505081093942144
"ENSGMOG00000000410",0.0461138680175939,-0.353279974979542,0.00312029353335674,0.955453664911945
"ENSGMOG00000000412",1.02225177871054,2.68354388109388,5.63034043719087,0.0176522029133919
"ENSGMOG00000000414",-0.661033672208733,3.963588003256,5.57744364972759,0.0181932601026556
"ENSGMOG00000000416",-0.558531121915849,6.18895607226958,15.5784689266922,7.91507919868189e-05
"ENSGMOG00000000417",-0.0121366158575577,4.99433846745121,0.00675508953226078,0.934496140912738
"ENSGMOG00000000419",0.171867606301173,1.02306170349912,0.0964255659157258,0.756162007927578
"ENSGMOG00000000420",1.45429375920823,2.90143233785805,12.7729689852787,0.000351664231721555
"ENSGMOG00000000421",-0.939692308317925,8.82980900966687,48.9016166220905,2.69128832398706e-12
"ENSGMOG00000000422",-0.158341556583207,6.35534902477115,1.96188353390556,0.161312021093103
"ENSGMOG00000000424",0.351008256620463,7.2003895161117,6.42193480141161,0.0112719289711138
"ENSGMOG00000000427",0.0841250347726657,4.92606893577944,0.331612460310471,0.564711152101053
"ENSGMOG00000000429",0.225284763074603,6.4341002325691,3.44856099198347,0.0633068641723206
"ENSGMOG00000000432",-0.359469610820293,2.89129989688251,1.34557828086952,0.246052617684923
"ENSGMOG00000000433",-0.209158524597136,3.95126887391536,1.03520602673056,0.308939050373059
"ENSGMOG00000000434",0.12272909211624,7.13746921949087,0.860387438288697,0.353630292452854
"ENSGMOG00000000435",1.02877929636428,0.843993500983067,4.13936432612279,0.0418968998209445
"ENSGMOG00000000436",0.0525566681944845,1.2487715036788,0.0105699353153117,0.918113617104475
"ENSGMOG00000000437",0.350933342089698,4.81564360226065,2.09733439164716,0.147556187027323
"ENSGMOG00000000438",-0.409550422149662,2.45988621175618,1.39920089396832,0.236857412840209
"ENSGMOG00000000439",0.0910870681646173,6.44636666683047,0.452399389375467,0.501197719522989
"ENSGMOG00000000440",0.722064198171381,0.736359347112527,4.61691057657376,0.0316582092519727
"ENSGMOG00000000441",0.187535959964186,11.5070691314651,1.86552459941498,0.171988534066246
"ENSGMOG00000000442",0.725958720777891,0.545475888816717,1.90097468397308,0.167969261461683
"ENSGMOG00000000443",0.156232005093503,2.01027473340571,0.245658445935385,0.62014882735751
"ENSGMOG00000000444",0.190174427040844,6.09577826143971,1.79046092391062,0.180870014032764
"ENSGMOG00000000445",-0.956859685771935,0.937253208037202,6.67167033733576,0.00979573402446092
"ENSGMOG00000000446",-0.351795913140939,5.51345789400472,5.62070753238916,0.0177494819902032
"ENSGMOG00000000448",1.20670532275684,-0.264645579995773,3.70397137281557,0.0542831206508286
"ENSGMOG00000000449",-0.154124197745873,5.93111219683327,1.61319292797191,0.204043555025563
"ENSGMOG00000000451",-0.338622020143019,4.91475527166408,4.54370465771263,0.0330400120693854
"ENSGMOG00000000452",-0.0336445387214942,0.694498722207553,0.00539016207753562,0.941473714592844
"ENSGMOG00000000455",0.494551520922658,5.44007568431226,1.21442965552193,0.27045661103778
"ENSGMOG00000000457",-0.252003191531447,2.04780376076905,0.602738499658024,0.43753506788096
"ENSGMOG00000000458",-0.419431938383978,5.80074159774247,8.71711953580434,0.00315235708775956
"ENSGMOG00000000459",-0.369471566226691,2.67516743728286,1.69371783499661,0.19311160089701
